compound_id,base_rdkit_smiles,avg_pKi_SLC6A2,avg_pKi_SLC6A3,avg_pKi_SLC6A4,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,active_SLC6A2,active_SLC6A3,active_SLC6A4
CHEMBL3735756,COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,7.958607314841775,6.302770657240282,5.999565922520682,9.18038505448476,-5.119415470217014,9.18038505448476,1.032170028968023,0.3839116469080328,447.5749999999997,414.31100000000026,447.2409585360009,174,0,0.2308003569717459,-0.4928699786635633,0.4928699786635633,0.2308003569717459,0.8181818181818182,1.5454545454545454,2.363636363636364,2.2439854322438406,2428.4077803717096,51.798082239349085,49.08020675735541,16.080206757355413,29.13011049288331,25.0538135551054,8.55381355510539,5.47889859797486,5.47889859797486,3.4237785425318457,3.4237785425318457,2.0380912228343093,2.0380912228343093,-3.18,7508430591221.388,5.717153281497256,11.616183965731768,6.421094547445443,242.7672226158305,23.847361546050674,2.7415171123404405,22.99804733313562,6.745045584503197,0.0,0.0,0.0,0.0,0.0,0.0,42.29693095364306,72.84858859537763,32.18433915501497,37.37880037265892,64.18248416881752,0.0,0.0,4.899909730850477,0.0,25.49169960531752,40.31152955521621,83.15696025938723,0.0,22.99804733313562,18.9474518152002,0.0,22.99804733313562,0.0,45.21143928606668,19.118774703988137,0.0,68.29831173003768,66.46660578429623,0.0,0.0,0.0,40.16,176.85814648390715,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,51.96724114887696,297.06123593117303,0.0,-1.368923138699926,0.0,-5.445709579585982,-5.509705460437197,-16.827129498558577,-18.598165767022813,-18.4152392970322,-7.396363189836462,0.3571428571428571,33,0,5,0,1,1,3,0,3,5,0,5,14,0,0,0,4,5.152500000000005,130.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
CHEMBL2326686,Fc1ccc(C2CC=CCNC2)cc1Cl,6.886056647693163,7.167491087293763,5.823908740944319,13.936336031326114,-3.7001007810531625,13.936336031326114,0.5471584467120185,0.7246132959801014,225.69400000000007,212.58999999999995,225.072055316,80,0,0.1413041263411404,-0.3126605709643328,0.3126605709643328,0.1413041263411404,1.6666666666666667,2.533333333333333,3.4,3.127314021446348,855.7553372920113,22.196152422706632,20.20314254151841,7.959071487536867,12.395511159824403,10.272391664009143,4.203142541518412,2.463374669634196,2.841339142643424,1.5042050194063732,1.7646158273395582,0.8729706955653626,1.014707372943823,-0.8599999999999999,487425.9306708529,3.083130827737645,4.7743450858883545,2.5800920477782654,112.26695856799894,5.309813353288375,7.229062919374095,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,29.747502089966943,29.91517149371604,22.589029261823427,11.876426094592428,22.25135980004565,11.600939890232516,0.0,5.309813353288375,0.0,12.266882586692455,12.99371936863189,46.63470526154523,0.0,0.0,5.309813353288375,4.39041504767482,0.0,11.600939890232516,12.99371936863189,0.0,5.817220841045894,34.2794367524321,30.23139961506101,6.434475392069527,0.0,0.0,12.03,77.20512057015796,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.46188464260335,117.19324022896194,5.601218991454605,0.0,-1.6447326152683297,-1.2440740740740737,-5.14290269116906,-6.692277704291593,-3.5734804106827927,-7.052547280486269,0.0,0.3333333333333333,15,1,1,0,1,1,1,0,1,1,1,3,1,0,0,0,2,3.1122000000000014,60.77770000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
CHEMBL4099997,Cc1cccc(S(=O)(=O)NCCCCN2CC=C(c3c(C)[nH]c4ccc(Cl)cc34)CC2)c1,,,7.744727494896693,13.708416463815322,-6.354174299378589,13.708416463815322,0.0844470740502085,0.4387369626859825,472.0539999999997,441.81400000000025,471.1747258800009,170,0,0.2400696030188382,-0.358099637677731,0.358099637677731,0.2400696030188382,1.34375,2.25,3.09375,2.0540491877096696,2539.4470405212114,48.9696551146029,45.44435013090069,17.01677565784687,27.23760430703402,23.14508187840472,10.068682489214677,5.676100600982105,7.595020229946563,3.619961931932387,4.86062121717236,2.330623856485741,3.140517187457393,-2.119999999999999,1235162660138.2834,6.303037701765632,9.792068531116152,5.2607866341803,237.33721759357888,4.977003270229252,1.4118420783282006,1.4118420783282006,10.023291153407584,0.0,0.0,4.899909730850477,13.132916598063067,0.0,0.0,29.737849051594672,80.66806818297817,74.08868790872008,15.861551924879532,49.62272071375153,38.10026050579042,0.0,14.592032614813862,0.0,37.71804241409728,25.98743873726378,70.1924669916624,0.0,0.0,4.715119613734132,0.0,0.0,11.600939890232516,44.282148722672446,10.023291153407584,13.70378423459136,74.32084525499678,53.24448617519641,7.846317470397728,16.476029462150326,0.0,65.2,170.01229810316602,8.417796984328938,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,52.80586361965511,276.5026100878056,6.031379660562012,-3.1278409759046486,-1.89702962009158,-6.840947292342188,0.0,-11.361444265284424,-14.176687777893402,-25.83142107302835,-6.354174299378589,0.36,32,2,5,0,1,1,2,1,3,3,2,7,10,0,0,0,4,5.2859400000000045,132.68119999999996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.0
CHEMBL1257971,Cc1cc2c(cc1OCCCCN1CCN(c3cccc4cccc(F)c34)CC1)C(=O)NC2,,,6.928117992693875,15.945321531003472,-4.925153258496289,15.945321531003472,0.4090865160616843,0.5414963361406783,447.5539999999996,417.3140000000002,447.2322054200008,172,0,0.2515334430104065,-0.4932951115738828,0.4932951115738828,0.2515334430104065,1.2121212121212122,2.0303030303030303,2.8484848484848486,1.7477859271136764,2448.402236111762,49.25411216497907,46.03610184043683,16.036101840436828,27.8387223855682,23.7874226497002,8.84020905420024,6.079434074501804,6.079434074501804,4.088300337108943,4.088300337108943,2.658320674851705,2.658320674851705,-3.119999999999999,2741417224253.7705,6.107242375634653,9.39550944093689,4.528684339829484,235.89016670236472,14.946586037938902,11.5667326743298,1.4118420783282006,0.0,5.907179729351506,0.0,9.6944469149223,4.39041504767482,0.0,0.0,24.16967483065318,66.77740363278235,66.94122163263796,28.491122141639803,55.08565539281131,22.36701443296466,0.0,10.20972308413885,0.0,26.09460160427038,43.94319339534649,70.84692497744324,0.0,5.749511833283905,14.946586037938902,10.077801322358384,5.749511833283905,0.0,49.85037312469799,6.496859684315945,12.669112958341572,73.98273959075799,48.33934966130636,1.4118420783282006,10.772448428929591,0.0,44.81,179.21096932744757,4.794537184071822,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.900703161064655,273.9565146244757,0.0,11.023318013526923,-2.9638001219293733,-5.667436450271448,-5.418024240748436,-11.03185323290738,-9.731354154223084,-34.83403110458951,0.0,0.3703703703703703,33,1,5,0,2,2,3,0,3,4,1,6,8,0,1,1,5,4.511920000000004,129.63720000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
CHEMBL3323182,CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3sccc3c2)C1,8.119186407719209,7.272458742971444,8.148741651280925,9.645509495464852,-3.990213647959183,9.645509495464852,0.2860364683249781,0.673649256706285,364.5139999999996,340.32200000000006,364.1609343880007,134,0,0.0739854085802587,-0.3777778199662124,0.3777778199662124,0.0739854085802587,1.2307692307692308,2.1538461538461537,3.0384615384615383,2.0719626913856914,1941.8676201748049,38.65181786940711,36.71092377192764,13.52742035285537,22.20180659238979,19.1581373674276,7.974633948355327,5.0560752948116345,5.872571875739361,3.49429700956428,4.20873151787604,2.3819906493491123,2.943332048736924,-1.88,11604187442.434444,4.746179387669638,6.690396599494317,2.920933967219731,192.0709043097632,14.536682415501003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934735,12.08483741532659,64.6206135378221,53.2347710631413,35.0501073845561,37.63506830188534,27.110316283552194,0.0,4.899909730850477,0.0,12.390817369679024,44.484286169913126,64.34339983840164,0.0,0.0,4.899909730850477,5.687386274683562,0.0,11.336785877934735,44.484286169913126,11.233722638115994,0.0,55.4825175085394,47.65304536331066,0.0,10.086144130933896,0.0,15.71,137.19202359799263,1.3707585561702202,0.0,4.6999199164691,11.336785877934735,0.0,0.0,0.0,0.0,4.736862953800049,31.52744679191505,208.98493216635308,0.4942052335670863,-0.9616937428986492,-1.0554759933346616,-5.599326076377393,-3.73162320483749,-8.410788470020972,0.0,-27.053563245784314,0.0,0.3636363636363636,26,0,3,0,2,2,2,1,3,4,0,4,3,0,1,1,5,4.315200000000004,109.47600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0
CHEMBL383745,O[C@@H](CCN1CCC(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,6.6777807052660805,8.67778070526608,6.638272163982407,9.392383763584435,-5.16650967182736,9.392383763584435,1.172292906573836,0.4277843423954853,429.6039999999996,394.3240000000002,429.266779360001,168,0,0.2109407196399094,-0.3883702154296139,0.3883702154296139,0.2109407196399094,0.96875,1.5,2.03125,2.1151070763323334,2352.423266328302,52.88386867697599,50.763710176427686,15.763710176427685,29.660071798379644,25.9414411194096,8.533192828945733,5.408192828945732,5.408192828945732,3.3769566943252647,3.3769566943252647,2.015616441601717,2.015616441601717,-2.459999999999999,13059175566688.604,5.274682411957984,11.961533736106992,6.521319914169634,241.48237405236537,14.74558087575774,6.080018026949988,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,90.63628061494944,61.06973113440347,33.61722326978553,32.12443059418416,56.45146205469479,0.0,1.4311996572326342,4.899909730850477,5.893957685363079,37.65173565921749,26.049564295864123,107.32663509004044,0.0,0.0,0.0,0.0,0.0,0.0,37.489481875054445,4.736862953800049,5.893957685363079,100.94788104409588,90.63628061494944,0.0,0.0,0.0,32.7,181.8218024613357,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,50.03233640847976,304.2799722601272,0.0,-1.279663713708124,4.125526792558682,-4.9447380765649855,-5.16650967182736,-20.785290439846506,-28.62317068962816,-19.8561264611108,0.0,0.3793103448275862,32,1,3,0,1,1,3,0,3,3,1,3,11,0,1,1,4,6.018400000000007,130.4788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
CHEMBL207719,CC(C)CN(Cc1ccc(F)cc1)C1CCNCC1,7.107905397309519,6.698970004336019,8.721246399047171,14.393541305525886,-5.01046213624339,14.393541305525886,0.953254236127162,0.8791270543015725,264.388,239.188,264.20017702000024,106,0,0.1227288656604342,-0.3166129878373813,0.3166129878373813,0.1227288656604342,1.631578947368421,2.3157894736842106,2.9473684210526314,3.464211222866993,1241.4384230843025,35.61880215351701,34.27239166400914,9.272391664009143,18.94615242270664,17.254229820754468,4.807016225254508,3.057016225254509,3.057016225254509,1.7257217081272125,1.7257217081272125,1.0493159523760909,1.0493159523760909,-0.9300000000000002,234657909.3473648,2.7110597781887624,7.01385214816941,4.587435406440382,150.73254350310506,5.309813353288375,7.229062919374095,0.0,0.0,0.0,0.0,4.899909730850477,4.39041504767482,0.0,0.0,25.78862164991795,49.28181576367731,46.42678296038597,5.483034224680881,38.70046247408831,0.0,0.0,10.20972308413885,5.893957685363079,38.9643861899157,19.49057905294784,35.55034716339607,0.0,0.0,5.309813353288375,4.39041504767482,0.0,0.0,30.408381252147954,6.496859684315945,11.711178526408972,64.91129087703247,24.16967483065318,1.4118420783282006,0.0,0.0,15.27,110.10899317576155,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.31004742641348,218.425131608486,0.0,-1.301986016628874,-0.953254236127162,-1.8714266817838243,-6.688733607136615,-11.794260637125223,-9.250112197656842,-27.0653582320274,0.0,0.625,19,1,2,0,1,1,1,0,1,2,1,3,7,0,1,1,2,3.035700000000001,77.53970000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
CHEMBL1641696,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1,,5.686976889676762,,14.0442376125024,-4.8943815350214175,14.0442376125024,0.7189184451628086,0.1753341085973404,490.3449999999999,467.1610000000003,490.0865739760008,146,0,0.3142461332919009,-0.468502875029641,0.468502875029641,0.3142461332919009,1.5714285714285714,2.4285714285714284,3.25,2.864829705395295,1849.1801840109824,40.204224112214405,36.48331543593679,15.640813727113107,22.63271025217269,18.59578186320033,8.174531008788486,4.649175096660741,5.727924242248902,2.992961517008798,3.532336089802878,1.954579482617352,2.3591104122129125,-2.09,10850384186.572012,6.2030984504720825,9.908896927923744,5.037958837227387,210.51192784503337,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,9.6944469149223,0.0,0.0,0.0,41.69926856527525,76.61886821921189,43.13313501970968,28.01025426211808,41.05884692978695,34.247562189703466,0.0,4.899909730850477,5.114250125629398,37.52748454201681,13.534812143198533,73.47927556180346,0.0,0.0,0.0,5.687386274683562,0.0,22.590870627068057,30.421919630350505,16.028259822187813,3.5701822710653963,67.66708216466033,53.45359978693576,0.0,10.442840646037716,0.0,78.3,130.655332894467,7.536054296412263,0.0,0.0,0.0,0.0,22.590870627068057,0.0,0.0,14.76282472668191,34.31705867835987,198.7142979652451,1.1859683230695912,15.411798716610392,3.001277875809369,4.398734167882487,-7.356173726073178,-15.544671767576544,-13.570548256065264,-9.00092112307886,-3.9530955091565,0.3809523809523809,28,0,6,0,1,1,2,0,2,4,0,7,7,0,1,1,3,5.544300000000004,117.213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
CHEMBL2205811,COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,5.439137305272535,5.497572880015567,,9.600401129587636,-4.202826790438402,9.600401129587636,0.2611161895313678,0.9232415221011594,309.4089999999996,286.225,309.1728789760006,120,0,0.2125790405652069,-0.4967579555764816,0.4967579555764816,0.2125790405652069,1.4782608695652173,2.4782608695652173,3.391304347826087,1.5834628370635595,1720.620807042421,35.45566544670048,34.263710176427686,11.263710176427685,20.286563467974712,18.4414411194096,7.033192828945732,5.996024646997274,5.996024646997274,5.18666767269379,5.18666767269379,4.505004443314918,4.505004443314918,-1.06,2998767867.430292,3.707422631211667,3.4761543763336475,1.017058486502184,168.5742102137672,9.84567114490726,11.47449742725416,0.0,1.4311996572326342,0.0,0.0,4.899909730850477,0.0,0.0,0.0,12.08483741532659,65.75788482186081,44.86404586594507,16.633262352074127,40.00235938065211,0.0,1.4311996572326342,4.899909730850477,47.15166148290462,24.488727864978657,13.534812143198533,29.733126322350174,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,36.717607784708754,6.372924901329379,47.15166148290462,42.09306462877123,24.16967483065318,0.0,0.0,0.0,32.7,120.6578396467159,12.33682700553198,0.0,4.899909730850477,0.0,0.0,0.0,0.0,0.0,4.736862953800049,24.359869078552705,205.9293418030609,0.0,-0.2611161895313678,4.811014334924868,-5.232916299235744,-29.56857103099122,-8.960621725765352,-7.61984826900788,-4.202826790438402,-3.3944558330158694,0.7,23,1,3,5,2,7,1,0,1,3,1,3,6,5,2,7,8,1.9982,84.67880000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
CHEMBL1084309,Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,7.337242168318426,5.0,7.769551078621726,16.02394114281515,-5.148598303735843,16.02394114281515,0.8819508382630681,0.861274810924203,350.3839999999996,329.216,350.1605979520006,134,0,0.3870415452944065,-0.4345468139213548,0.4345468139213548,0.3870415452944065,1.24,1.92,2.68,2.793806271966063,1540.6963142246489,36.29001054984131,32.93656890049146,11.93656890049146,20.306030315117088,16.790442584227556,6.343228988727599,4.08893436449307,4.08893436449307,2.6132656265868515,2.6132656265868515,1.669455574462395,1.669455574462395,-2.05,1169068245.3677557,5.236977494816832,8.358397517791257,4.522749828186699,174.51954540066734,10.046676307088424,12.978574752658,1.3707585561702202,0.0,0.0,6.587556725647786,4.899909730850477,4.39041504767482,8.78083009534964,0.0,36.25451224597977,24.021213808352964,51.27636825901265,12.33682700553198,46.73512129855713,0.0,0.0,10.20972308413885,0.0,18.97837409532681,25.98743873726378,65.28347348574624,0.0,5.749511833283905,10.046676307088424,13.17124514302446,5.749511833283905,0.0,37.47490519376204,6.372924901329379,5.817220841045894,44.55996657514806,48.33934966130636,1.4118420783282006,0.0,0.0,24.5,126.20852123575963,10.15158865151986,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,27.45625464556237,219.8908962739901,0.0,-1.0129998110355256,-0.8819508382630681,-4.092095143613001,-4.333179524124466,-17.40035011080624,-4.611024187452763,-22.30929665869512,0.0,0.3684210526315789,25,1,3,0,1,1,2,0,2,3,1,6,6,0,1,1,3,3.616100000000002,90.36170000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
CHEMBL1645614,Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNC1,6.484126156288321,5.189767482004916,5.328827157284917,15.29307367777358,-3.9124719571470568,15.29307367777358,0.6055393027020011,0.9315891395665497,305.32399999999967,288.188,305.1227352240005,116,0,0.1976054172270745,-0.4822602974360316,0.4822602974360316,0.1976054172270745,1.318181818181818,2.090909090909091,2.8181818181818183,2.3929163794914947,1364.6616390092563,30.41976706183824,27.519639122446137,10.519639122446138,17.390476088475936,14.08888824493687,5.641674649436911,3.733995395793853,3.733995395793853,2.3310475032887945,2.3310475032887945,1.4247052883875282,1.4247052883875282,-2.14,78035149.48640576,4.677965649418091,6.317027304125545,3.040884119190704,151.3579553275802,14.783539260888473,7.491860105278189,28.882977181943502,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,18.127256122989884,43.41238431762788,18.833686689847923,9.59530989319154,41.59853498000147,0.0,0.0,5.309813353288375,0.0,19.304835045575047,12.99371936863189,53.45240541976855,0.0,17.248535499851716,14.783539260888473,8.78083009534964,17.248535499851716,0.0,19.07373739558188,0.0,18.486333799387467,33.86851329174989,36.25451224597977,1.4118420783282006,0.0,0.0,30.49,108.3093086871156,0.0,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.81770488465181,173.19107380331616,0.0,0.0,-0.6055393027020011,-1.3388719608213655,-8.68638008366927,-7.858145486985225,-7.714415850553567,-10.737721118584666,0.0,0.2941176470588235,22,1,3,0,1,1,2,0,2,3,1,5,5,0,1,1,3,3.8062200000000015,79.51370000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
CHEMBL227231,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,5.596879478824182,7.4089353929735005,5.823908740944319,9.980882044175695,-4.285919115439768,9.980882044175695,0.038056299165756,0.4085489473032115,473.8669999999998,451.6910000000002,472.0375594840006,144,0,0.0983485064763789,-0.2997254164259824,0.2997254164259824,0.0983485064763789,1.3214285714285714,2.1785714285714284,3.0,2.1018097185826945,1942.8997708222207,38.65181786940711,35.55860442748224,16.717026493543116,22.343888462582072,18.654246752222985,9.641706075717291,5.495533845140514,7.665567354469874,3.814360719911691,5.388137878259322,2.612861651958635,3.885573345894109,-1.1999999999999995,17261906275.19785,6.3989152892562,7.564707004061709,3.3454580094497794,214.15347589751565,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850477,4.983978520947208,0.0,11.336785877934735,51.700558618835046,67.28513710368063,51.41785189266377,22.22159789608604,30.156688235744834,38.8676696661166,0.0,9.883888251797686,0.0,42.94247501141358,6.975826900282246,74.57867289024463,0.0,10.440598685398296,0.0,0.0,0.0,38.8676696661166,28.89550008877922,0.0,0.0,71.63445349900893,58.98496438795353,5.022633313741326,10.440598685398296,0.0,16.130000000000003,135.36476370235687,8.224551337021321,0.0,15.80950539376715,0.0,0.0,0.0,0.0,0.0,20.913922418896554,33.53307678895604,192.66158881432509,8.957484088583854,2.7615934183505733,-2.0451536591150448,-2.0037887599497,-8.13714437935668,-15.997355957490251,-13.514638034846971,-3.9881410860564017,0.0,0.3478260869565217,28,0,2,0,2,2,2,1,3,3,0,5,4,0,2,2,5,6.9599000000000055,121.37400000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0
