compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL5078078,CC(C)(O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1,,6.508638306165727
CHEMBL5085509,CC(C)(O)c1ccc(NC(=O)c2ccnn(-c3ccccc3OCC(F)(F)F)c2=O)cc1,>,5.0
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,4.6919694457338945
CHEMBL1237210,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O,,5.698970004336019
CHEMBL2333636,CC(C)=Cc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,,7.920818753952375
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,,7.356547323513812
CHEMBL477584,CC(C)C(=O)N(Cc1ccc(C(F)(F)F)cc1F)[C@H]1CCNC1,,7.619788758288394
CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,,8.301029995663981
CHEMBL513139,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.886056647693163
CHEMBL518580,CC(C)C(=O)N(Cc1ccc(F)cc1Cl)[C@H]1CCNC1,,6.79317412396815
CHEMBL477586,CC(C)C(=O)N(Cc1ccc(F)cc1F)[C@H]1CCNC1,>,6.3979400086720375
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,,8.301029995663981
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.920818753952375
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,>,6.3979400086720375
CHEMBL517963,CC(C)C(=O)N(Cc1ccccc1Cl)[C@H]1CCNC1,,7.040958607678906
CHEMBL3769872,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,,7.7447274948966935
CHEMBL218848,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,,5.481486060122113
CHEMBL469222,CC(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.031517051446065
CHEMBL448900,CC(C)CC(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.769551078621726
CHEMBL1684048,CC(C)CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,>,5.0
CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,5.680893940690224
CHEMBL1684044,CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,6.481486060122113
CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,>,5.0
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,,5.548726610343005
CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,6.248104658471409
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,,5.736830361305078
CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,,6.2887050800742585
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,,5.869130726323731
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,,5.26257440781283
CHEMBL4562303,CC(C)CCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2[C@H]2COCc3cn(nn3)C[C@H]3O[C@H](CCN(CCc4ccc5ccccc5c4)CC[C@H]1O2)[C@H](OCCC(C)C)[C@H]1OC(C)(C)O[C@H]13,>,4.0
CHEMBL4579120,CC(C)CCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2[C@H]2Cn3cc(nn3)COCCCCCCN(CCc3ccc4ccccc4c3)CC[C@H]1O2,,5.130768280269024
CHEMBL577283,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,,8.301029995663981
CHEMBL567932,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@H]1CCNC1,,8.522878745280337
CHEMBL2333622,CC(C)CN(CC(C)C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,,6.853871964321762
CHEMBL471855,CC(C)CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,,8.301029995663981
CHEMBL4872886,CC(C)C[C@@H](N)C(=O)Nc1ccc(-c2cnco2)c(OC(F)F)c1,>,4.522878745280337
CHEMBL2333634,CC(C)Cc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,,8.050609993355087
CHEMBL256841,CC(C)N(C(=O)C1(c2ccccc2)CC1CNC(=O)CN)C(C)C,>,5.0
CHEMBL256397,CC(C)N(C(=O)[C@@]1(c2ccccc2)CC1CN)C(C)C,>,5.0
CHEMBL565639,CC(C)N(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,,7.823908740944319
CHEMBL3126971,CC(C)N(C(C)C)C1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,>,6.0
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1,,8.119186407719209
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,4.94096699503622
CHEMBL484948,CC(C)NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,,7.349692476868063
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,,6.42021640338319
CHEMBL275742,CC(C)NC[C@@H](O)COc1cccc2ccccc12,,6.213248577854439
CHEMBL452861,CC(C)NC[C@H](O)COc1cccc2ccccc12,,5.90622821850127
CHEMBL4758692,CC(C)OCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,,6.4089353929735005
CHEMBL2333633,CC(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,,7.920818753952375
CHEMBL5176363,CC(C)c1nc(C2CCN(CCCCc3c[nH]c4ccc(C#N)cc34)CC2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,,8.360513510731414
CHEMBL5183093,CC(C)c1sc(C2CCN(CCCCc3c[nH]c4ccc(C#N)cc34)CC2)nc1-c1ccc(Oc2ccc(Cl)cc2)cc1,,8.08460016478773
CHEMBL483370,CC(CCc1c[nH]c2ccc(F)cc12)N(CC1CC1)C1COc2c(F)ccc(C(N)=O)c2C1,,6.752463838224798
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,,5.722390785695909
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,,5.258306925742168
CHEMBL567481,CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1,>,7.0
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,7.888515416283023
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,<,9.0
CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,,6.585026652029182
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,6.247002843691194
CHEMBL1684052,CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,,5.1487416512809245
CHEMBL1684051,CC(N)C1(c2ccc(OC(F)(F)F)cc2)CCCCC1,,6.958607314841775
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,,6.76654749072578
CHEMBL1684049,CC(N)C1(c2cccc3ccccc23)CCCCC1,,5.769551078621726
CHEMBL1684053,CC(N)C1(c2cccs2)CCCCC1,>,5.0
CHEMBL3917604,CC(N)CCc1ccccc1Cl,,4.445510839996181
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,,5.320118057887138
CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,,5.6299997805248845
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,,5.845443192713713
CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,>,7.0
CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,,5.472307775922194
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,5.181491319314757
CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,,5.008773924307505
CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,>,7.0
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,>,7.0
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,4.4136930876222715
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,>,7.0
CHEMBL598026,CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1,>,7.0
