compound_id,base_rdkit_smiles,relation_SLC6A2,avg_pKi_SLC6A2,relation_SLC6A3,avg_pKi_SLC6A3,relation_SLC6A4,avg_pKi_SLC6A4
CHEMBL370063,CNCCCC1(C)Cc2ccccc2N(c2cccc(C)c2)C1=O,,6.835647144215563,<,6.698970004336019,<,7.0
CHEMBL3704748,CCC(=O)OCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.60352246963727,,8.142667503568731,,7.97469413473523
CHEMBL3704749,CCOc1ccc(C2(C(CC(C)C)NCCOC(=O)CC)CCC2)cc1,,5.6307841425898575,,7.094743951251549,,8.244125144327509
CHEMBL3704750,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.872895201635193,,7.415668775632469,,9.0
CHEMBL3704751,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,,5.715794932298206,,6.79997073344623,,8.698970004336019
CHEMBL3704752,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.258371055493366,,7.278189384787454,,7.555955204081924
CHEMBL3704753,CC(CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,,7.695838627627052,,8.823908740944319,,
CHEMBL3704754,C[C@@H](CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,,7.518557371497695,,9.040958607678906,,8.638272163982407
CHEMBL3704755,C[C@H](CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,,5.466609291982449,,6.899284913426919,,6.523313257054356
CHEMBL3704756,CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,<,5.0,,6.326426203576949,,8.260427655549908
CHEMBL3704757,CCOc1ccc(C2(C[C@@H](C)CCNCCCC(N)=O)CCC2)cc1,,5.1860855799513965,,6.885055584287415,,8.554395796726402
CHEMBL3704758,CCOc1ccc(C2(C[C@H](C)CCNCCCC(N)=O)CCC2)cc1,,6.137092158670563,,5.3951262294473645,,6.4829361265173455
CHEMBL3705001,COCCOc1cc(CC2CCNCC2)ccc1Br,,,,,,6.424812155072339
CHEMBL3705032,COCCOc1cc(CC2CCN(CC(O)c3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,,,,,,8.657577319177793
CHEMBL3705033,O=C(O)COc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)C(O)CO4)CC2)ccc1Br,,,,,,6.154901959985743
CHEMBL3705036,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)C(O)CO4)CC2)ccc1Br,,,,,,8.568636235841012
CHEMBL3705037,COCCOc1cc(CC2CCN(CCc3ccc4occc(=O)c4c3)CC2)ccc1Br,,,,,,9.568636235841012
CHEMBL3705038,O=c1ccoc2ccc(CCN3CCC(Cc4ccc(Br)c(OCCO)c4)CC3)cc12,,,,,,8.455931955649724
CHEMBL3706923,C[C@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@@H]1OCc2cc(C(N)=O)ccc21,,,,,,8.886056647693163
CHEMBL3706924,C[C@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@H]1OCc2cc(C(N)=O)ccc21,,,,,,8.05551732784983
CHEMBL3706925,C[C@H]1CN(c2cccc3cc(C#N)ccc23)CCN1CC[C@H]1OCc2cc(C(N)=O)ccc21,,,,,,8.886056647693163
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,5.878053499972058,,6.452682984183287,,6.586329715441732
CHEMBL371300,C[C@H](N)Cn1ncc2ccc(O)cc21,<,5.0,,,<,5.0
CHEMBL371932,CCCCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,,,7.4136985343950705,,
CHEMBL372199,O=S(=O)(N[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F,,,,5.503485481302255,,
CHEMBL372312,CCC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,,6.962573502059376,,7.742321425130815,,5.653647025549361
CHEMBL372318,CNCCCC1Cc2ccccc2N(c2ccc(C(F)(F)F)cc2)C1=O,,5.844663962534939,<,6.698970004336019,<,7.0
CHEMBL372378,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOC(=O)[C@@H]4C5CCC(C[C@@H]4c4ccc(Cl)c(Cl)c4)N5C)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,6.752026733638194,,7.355651869704872,,5.826813731587726
CHEMBL373211,CN(C)C[C@H]1C[C@H]1c1c[nH]c2ccc(C#N)cc12,,,,,,8.244125144327509
CHEMBL373233,CNCCCC1Cc2cc(Cl)ccc2N(c2ccc(C)cc2)C1=O,,8.221848749616356,<,6.698970004336019,<,7.0
CHEMBL373385,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(C)cc1)N2C,,6.795880017344075,,,,6.4089353929735005
CHEMBL3735289,CNCc1cc(OCc2ccc3ccc(N)nc3c2)ccc1Cl,,,,,>,7.0
CHEMBL3735756,COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,,7.958607314841775,,6.302770657240282,,5.999565922520682
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,,5.500870330788151,,,,5.237477596481577
CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,,5.46777100538654,,6.308092317009784,,5.662569429631095
CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,7.714728530059051,,8.087937083041725,,5.922331981267469
CHEMBL374712,COC(=O)[C@H]1[C@H]2CCC(C[C@H]1c1ccc(Cl)cc1)N2C,,6.552841968657781,,,,6.355561410532162
CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,,5.465190037016325,,6.5713337517843655,,5.432433674311612
CHEMBL375118,Clc1ccc(C(C2CCCC2)C2CCCCN2)cc1,,5.950851231752651,,6.802424204247728,,5.290683656322967
CHEMBL375131,FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,,7.113509274827518,<,5.0,,7.602059991327962
CHEMBL3752576,C=CCN(CC=C)CCc1c[nH]c2ccccc12,,6.0,,5.899998417198648,,6.819988880942282
CHEMBL3752900,C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,,6.199998172182031,,6.0999990348465305,,7.389978975335855
CHEMBL3753318,C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,>,5.0,,5.499999678657065,,6.439997673226633
CHEMBL3753894,CN(C)CCN(Cc1ccccc1)S(=O)(=O)c1ccc(I)cc1,,,,,,7.517126416391246
CHEMBL3754166,C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12,,6.0,,5.59999938302362,,6.900008766455316
CHEMBL3754496,C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,,5.700000503883016,,5.700000503883016,,7.439973751087107
CHEMBL375685,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1,,5.372634143407267,,6.886056647693163,,5.728158393463501
CHEMBL375888,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Cl)cc1)N2C,,8.508638306165727,,,,8.318758762624412
CHEMBL375889,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(I)cc1)N2C,,7.494850021680094,,,,8.229147988357855
CHEMBL376113,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)c(Cl)c4)s2)N3C)cc1,<,5.214670164989233,,6.978810700930062,,5.531652669587842
CHEMBL376737,CC(=O)CN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,,6.419075024324381,,6.122628654130226,,7.958607314841775
CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,,5.684737124019911,,6.588262885414849,,5.242328053455809
CHEMBL376899,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccccc1)N2C,,6.567030709125595,,,,6.285670240254767
CHEMBL3769968,C=CCOc1cc(F)c(F)cc1C1CC1CN,,,,,,5.899986343545393
CHEMBL377057,CC(C)N(Cc1ccccc1C(F)(F)F)C1CCNCC1,,7.585026652029182,,,,8.2518119729938
CHEMBL377498,CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,<,5.0,,5.073657553374344,,5.4089353929735005
CHEMBL377510,CCCC(C(=O)c1ccc(-c2cccn2C)cc1)N1CCCC1,<,5.0,,5.414539270491499,<,5.0
CHEMBL377552,CC(C)(O)CCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,,,,,,8.301029995663981
CHEMBL377574,CCOCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,,8.017728766960431,,,,8.55284196865778
CHEMBL377678,FC(F)(F)CCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,8.008773924307505,,,,8.55284196865778
CHEMBL377785,C=C1CN2C3CCC2C1C(c1ccc(C)cc1)C3,,7.762456261857126,,7.387322081683498,,8.109578981199085
CHEMBL377882,FC(F)(F)c1ccccc1CN(CC1CC1)C1CCNCC1,,8.221848749616356,,,,8.823908740944319
CHEMBL378070,COc1ccc(CN(CC(C)C)C2CCNCC2)c(OC)c1,,5.97469413473523,,,,8.657577319177793
CHEMBL378243,CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2,,6.301029995663981,,,,5.782516055786093
CHEMBL378377,COc1ccccc1C[C@@](O)(c1ccccc1)[C@@H]1CNCCO1,,7.336812837976749,,,,
CHEMBL378483,CN1C2CCC1C1COC(=O)CCC3(CCC(=O)Nc4ccc(cc4)C1C2)c1ccccc1-c1ccccc13,,6.309803919971486,,,,
CHEMBL378498,CCC(CC)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,8.214670164989233,,,,8.161150909262744
CHEMBL378536,C=C1CN2C3CCC2C1C(c1ccc(Cl)cc1)C3,,8.315154638355587,,7.911863911299449,,9.086186147616283
CHEMBL378839,CC(C)CN(Cc1cc(C(F)(F)F)ccc1Cl)C1CCNCC1,,6.756961951313706,,,,8.017728766960431
CHEMBL379181,CN1CCCCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,<,5.698970004336019,,,,6.958607314841775
CHEMBL379333,CN1C2CCC1C1COC(=O)CCC(=O)CCC(=O)Nc3ccc(cc3)C1C2,,6.1487416512809245,,,,5.910094888560602
CHEMBL379446,CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1,,5.570247719997592,,6.575118363368933,,5.609064892896621
CHEMBL379679,CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1,,5.3979400086720375,,7.519993057042849,<,5.0
CHEMBL379699,CC(C)CN(Cc1c(F)cccc1C(F)(F)F)C1CCNCC1,,8.221848749616356,,,,8.387216143280265
CHEMBL379755,CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,,5.935542010773082,,,,6.537602002101044
CHEMBL3797621,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCO)cc21,,,,,,7.1399203482970215
CHEMBL3797849,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCc3cccc4ccccc34)cc21,,,,,,6.016532065730889
CHEMBL3798035,C#Cc1ccc2c(c1)N(CCCN(C)C)c1ccccc1CC2,,,,,,7.113106777509403
CHEMBL3798279,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCOc3cccc4ccccc34)cc21,,,,,,5.190453334686628
CHEMBL3798819,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOc3cccc4ccccc34)cc21,,,,,,5.432523154518158
CHEMBL3799011,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCOc3cccc4ccccc34)cc21,,,,,,5.315128981814371
CHEMBL3799072,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOc3ccc4ccccc4c3)cc21,,,,,,5.905566257098816
CHEMBL3799131,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCN3c4ccccc4CCc4ccccc43)cc21,,,,,,5.159272227460438
CHEMBL3799319,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCCOCCCN3c4ccccc4CCc4ccccc43)cc21,,,,,,5.4605251097385805
CHEMBL3799356,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCCN3c4ccccc4CCc4ccccc43)cc21,,,,,,5.012284095745368
CHEMBL3799416,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCc3cccc4ccccc34)cc21,,,,,,6.015413436088924
CHEMBL3799481,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCSc3cccc4ccccc34)cc21,,,,,,5.573748799682391
CHEMBL3799503,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOSCc3cccc4ccccc34)cc21,,,,,,5.869938615760397
CHEMBL3799512,Cc1nc(N2CC[C@@H](O)C2)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12,,,,5.7874750893325775,,
CHEMBL3799596,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCOCCc3cccc4ccccc34)cc21,,,,,,5.872540898843962
CHEMBL3799640,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCCOc3cccc4ccccc34)cc21,,,,,,5.718433070284807
CHEMBL3799668,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCOc3cccc4ccccc34)cc21,,,,,,6.119707073766127
CHEMBL3799795,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCc3cccc4ccccc34)cc21,,,,,,5.836736737128002
CHEMBL3800215,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCOCCCN3c4ccccc4CCc4ccccc43)cc21,,,,,,5.170483094499851
CHEMBL380056,CN1CCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,,5.97469413473523,,,,7.026872146400302
CHEMBL3800596,Cc1nc(N2CC[C@H](O)C2)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12,,,,5.774949303861951,,
CHEMBL380191,Cc1ccc(CN(CC(C)C)C2CCNCC2)cc1,,7.161150909262744,,,,9.00436480540245
CHEMBL380383,C=C1CN2C3CCC2C1C(c1ccc(I)cc1)C3,,8.231361898752386,,8.071604147743287,,10.045757490560677
CHEMBL380406,O[C@@H](Cc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,6.442492798094342,,9.397940008672036,,7.086186147616283
CHEMBL380559,CNCCCC1(C)Cc2ccccc2N(c2cc(Cl)cc(Cl)c2)C1=O,<,6.698970004336019,<,6.698970004336019,<,7.0
CHEMBL380699,CCC[C@H](C(=O)c1ccc(C)cc1)N1CCCC1,<,5.0,,5.876148359032914,<,5.0
CHEMBL380890,CC(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,8.494850021680094,,6.6777807052660805,,8.853871964321762
CHEMBL381056,Cc1cccc(CN(CC(C)C)C2CCNCC2)c1,,6.823908740944319,,7.008773924307505,,8.657577319177793
CHEMBL381079,CC(C)(C#N)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,,7.798602875679548,,,,8.3767507096021
CHEMBL381127,CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,,5.585026652029182,,6.482804102050026,,5.38933983691012
CHEMBL381256,Fc1ccc(C(OCCC2CCN(C[C@@H]3C[C@H]3c3ccccc3)CC2)c2ccc(F)cc2)cc1,,6.023650020996727,,9.30102999566398,,7.795880017344075
CHEMBL381373,CC(C)CN(Cc1cccc(C(F)(F)F)c1)C1CCNCC1,,6.5934598195660445,,,,9.585026652029182
CHEMBL3817898,COc1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,,,,,,5.612254340391137
CHEMBL3817911,O=C1c2ccccc2C(=O)N1CCCCN1CCC2CCCCC2C1,,,,,<,5.0
CHEMBL3818124,O=C1NCN(c2ccccc2)C12CCN(CCCCc1nc3cc(Cl)ccc3s1)CC2,,,,,,5.512423004102698
CHEMBL3818128,Fc1ccc(CCCCN2CCc3ccccc3C2)cc1,,,,,,5.368150537840182
CHEMBL3818200,N#Cc1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,,,,,,6.048176964684088
CHEMBL381842,N[C@@H](Cc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,6.270576869818878,,8.04335804911979,,6.880625780359377
CHEMBL3818478,O=C1NCN(c2ccccc2)C12CCN(CCCCc1c[nH]c3ccccc13)CC2,,,,,,8.165016315045747
CHEMBL3818805,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCCc2c[nH]c3ccccc23)CC1,,,,,,7.601020178131402
CHEMBL3818881,O=C(CCCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1nc2ccccc2s1,,,,,,7.798819435134265
CHEMBL3818989,O=C(CCCN1CCc2ccccc2C1)c1ccccc1,,,,,,5.814174640387038
CHEMBL3819082,Fc1ccc2c(c1)CC(CCN1CCc3ccccc3C1)C2,,,,,,6.787812395596042
CHEMBL3819153,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCCc2nc3ccccc3o2)CC1,,,,,,6.411703637838458
CHEMBL3819434,OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCCc1nc2ccccc2s1,,,,,,6.742363849907403
CHEMBL3819494,c1ccc2c(c1)CCN(CCCCc1c[nH]c3ccccc13)C2,,,,,,6.94692155651658
CHEMBL382001,CC(C)CN(Cc1ccc(C#N)cc1)C1CCNCC1,,6.721246399047171,,,,9.55284196865778
CHEMBL382034,CC(C)Oc1ccccc1C[C@@](O)(c1ccccc1)[C@@H]1CNCCO1,,8.113509274827518,,,,
CHEMBL382248,COCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,8.080921907623926,,,,8.602059991327963
CHEMBL382554,FC(F)(F)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,7.481486060122112,,,,8.337242168318426
CHEMBL382768,CCCC(C(=O)c1ccc(OC)c(OC)c1)N1CCCC1,<,5.0,<,5.0,,5.127261172527331
CHEMBL382783,O[C@H](Cc1ccccc1)CN1CCC(CCOC(c2ccccc2)c2ccccc2)CC1,,6.105130343254747,,8.161150909262744,,6.543633966870957
CHEMBL383071,C[C@@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,,6.933230545814891,,8.781918676479622,,7.323908740944319
CHEMBL383347,CN(C)C[C@H]1C[C@H]1c1c[nH]c2ccc(F)cc12,,,,,,7.0
CHEMBL383422,Cc1ccc(Nc2ccccc2CN(C)C)c(N)c1,,,,,,7.988006885340743
CHEMBL383464,O[C@@H](CCc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,6.133122185662501,,8.795880017344075,,7.42021640338319
CHEMBL383611,N#CCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,7.67778070526608,,,,9.236572006437065
CHEMBL383682,O[C@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,,6.481486060122113,,9.096910013008056,,7.366531544420414
CHEMBL383734,CCC(CC)N(Cc1ccccc1C(F)(F)F)C1CCNCC1,,7.0655015487564325,,,,8.167491087293763
CHEMBL383745,O[C@@H](CCN1CCC(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,,6.6777807052660805,,8.67778070526608,,6.638272163982407
CHEMBL383873,COC(=O)/C=C1/CN2C3CCC2C1C(c1ccc(Br)cc1)C3,,7.90204892900585,,8.531652669587842,,8.249491605148654
CHEMBL383879,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2C(C)=O)cc(C(C)=O)c1,,5.860435733824151,,5.912218582190458,,5.262409833714278
CHEMBL383921,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,,7.4089353929735005,,,,
CHEMBL384199,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CCCO)cc(C(C)=O)c1,,6.303643611266668,,6.215382707367125,,6.673664139071248
CHEMBL384649,CCC(=O)N1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,,5.033342115798242,,5.681519274825483,,6.649751981665837
CHEMBL385173,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cccc(/C=C/Br)c1)N2,,7.498940737782249,,7.486782399932061,,9.69897000433602
CHEMBL385359,CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,,5.818156412055227,,,,6.289882634888183
CHEMBL385607,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CC(N)=O)cc(C(C)=O)c1,,5.300422408601091,,5.5752816626684325,,6.1487416512809245
CHEMBL386073,CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,,5.8297382846050425,,6.804100347590766,,6.779891911959945
CHEMBL386493,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CC(F)F)cc(C(C)=O)c1,,5.97798426018228,,6.031050319018657,,6.484126156288321
CHEMBL386978,CN1C2CCC1C1COC(=O)CCCCCCCC(=O)Nc3ccc(cc3)C1C2,<,5.698970004336019,,,<,5.698970004336019
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,,6.450851231752651,,7.7685016939859715,,5.854982694318741
CHEMBL387758,Cc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)N3C)cc1,,5.431798275933005,,,,5.3872161432802645
CHEMBL388255,COC(=O)[C@@H]1CN(C)CC[C@H]1c1ccccc1,,4.440093374963888,,4.7594507517174005,,4.330683119433888
CHEMBL388257,CCOC(=O)C1=C(c2ccc3ccccc3c2)CCNC1,,6.571865205971212,,7.102372908709558,,6.356547323513812
CHEMBL388605,COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1OC,,5.221848749616356,,,,5.903089986991944
CHEMBL388612,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)c(Cl)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.638272163982407,,7.180456064458132,,5.567030709125595
CHEMBL388759,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.482804102050026,,7.455931955649724,,5.2441251443275085
CHEMBL388760,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc([N+](=O)[O-])c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.600326278518962,,8.113509274827518,,6.130768280269024
CHEMBL388825,COc1ccc([C@@H]2C3CCC(C[C@H]2c2ccc(C)cc2)N3C)cc1OC,,4.337242168318426,,,,5.832682665251824
CHEMBL388832,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,,5.718966632752273,,6.6307841425898575,,5.444905551421681
CHEMBL388850,CN1C2CCC1[C@@H](c1ccccc1)[C@@H](c1ccccc1)C2,,6.259637310505756,,,,5.721246399047171
CHEMBL3892582,COc1ccc(F)c(CC2CCN(CCc3ccccc3)CC2)c1,,,,,,6.562249437179612
CHEMBL3894524,COc1ccc(Cl)c(CC2CCN(CCc3ccccc3)CC2)c1,,,,,,6.991399828238082
CHEMBL3896561,COc1ccc(Br)c(CC2CCN(CCc3cccc(Cl)c3)CC2)c1,,,,,,7.370590400897281
CHEMBL3897415,CN1Cc2cc(-c3cccnn3)ccc2C(c2ccc3ccccc3c2)C1,,8.387216143280265,,7.224025668870631,>,8.522878745280337
CHEMBL3897499,CCCN1CC[C@H]2c3cc4ccc(C(F)(F)F)cc4nc3[C@H](CC)[C@H]3CCC[C@@H]1[C@@H]32,<,5.0,<,5.0,<,5.0
CHEMBL3897671,CCOCCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.958212681028248,,8.935542010773082,,9.096910013008056
CHEMBL3897750,CN1Cc2cc(-c3cnccn3)ccc2C(c2cc3ccccc3s2)C1,,7.1249387366083,,7.481486060122112,,7.040958607678906
CHEMBL3898537,CC(C)Oc1ccc(Br)c(CC2CCN(CCc3cc4c(cc3Cl)OCCO4)CC2)c1,,,,,,7.856985199745905
CHEMBL3903154,CCCOCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.142366014849992,,8.263603497723357,,8.42021640338319
CHEMBL3906576,COCCOc1ccc(Br)c(CC2CCN(CCc3cc4c(cc3Cl)OCCO4)CC2)c1,,,,,,7.485452247339714
CHEMBL390718,COc1cc2c(cc1OC)C1=NOC(CN3CCN(C/C(C)=C/c4ccccc4)CC3)C1CN2,,,,,,7.590923886784346
CHEMBL390742,COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,,7.4800408192479315,,
CHEMBL390743,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.769551078621726,,7.920818753952375,,6.185086818724926
CHEMBL391074,CNCc1cc(C#CCCN2CCC(F)CC2)ccc1Oc1ccc(SC)cc1,,7.017728766960431,,6.721246399047171,,9.045757490560677
CHEMBL391193,CN(C)CCC(Oc1ccc(Br)cc1)c1ccc(OCCCN2CCCCC2)cc1,,,,,,8.045757490560675
CHEMBL3912020,COc1ccc(Br)c(CC2CCN(CCc3cc(OC)c(OC)cc3Cl)CC2)c1,,,,,,7.552841968657781
CHEMBL3912176,CCOCCCCNC(CC(C)C)C1(c2ccc(SC)cc2)CCC1,,7.429340329978466,,7.036117771071223,,8.52432881167557
CHEMBL3912652,CCSCCNC(CC)C1(c2ccc(Cl)c(Cl)c2)CCC1,,6.924453038607469,,7.3081231774406685,,6.649751981665837
CHEMBL391271,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@@H]1OCCc2cc(C(N)=O)ccc21,,,,,,8.522878745280337
CHEMBL391272,C[C@H]1CN(c2ccc3cc(F)ccc3c2)CCN1CC[C@@H]1OCCc2cc(C(N)=O)ccc21,,,,,,8.67778070526608
CHEMBL391273,N#Cc1ccc2c(N3CCN(CC[C@@H]4OCCc5cc(C(N)=O)ccc54)CC3)cccc2c1,,,,,,8.244125144327509
CHEMBL3913012,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1Cl,,8.585026652029182,,7.939302159646388,,7.671620396561262
CHEMBL3913057,COc1ccc(Br)c(CC2CCN(CCc3ccccc3Cl)CC2)c1,,,,,,7.204815410317576
CHEMBL3913541,COc1ccc(Br)c(CC2CCN(CCc3ccccc3)CC2)c1,,,,,,7.177831920631983
CHEMBL391605,c1ccc(C2CNCc3cc(OCCCN4CCOCC4)ncc32)cc1,,,,,,5.321754848072958
CHEMBL3916231,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,,6.847324315276689,,
CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,,6.7447274948966935,,6.531652669587842,,7.1700533040583645
