compound_id,base_rdkit_smiles,avg_pIC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL278945,COc1ccccc1C(=O)NC[C@]1(c2ccccc2)CC[C@H](OC(=O)NCc2ccccc2)CC1,6.3247064107845095,14.348501060933732,-5.137877354702979,14.348501060933732,1.0873210897015393,0.4705826268229364,472.5849999999997,440.3290000000003,472.2362075040009,182,0,0.4071727350999781,-0.4959244721564048,0.4959244721564048,0.4071727350999781,1.0571428571428572,1.7142857142857142,2.4285714285714284,2.177102195047649,2506.489674641143,52.61591948454487,49.02742035285537,17.02742035285537,29.8206087459068,25.013599253391423,9.119172062391506,6.005646114772623,6.005646114772623,3.844599246264481,3.844599246264481,2.3251367077995373,2.3251367077995373,-3.8,15321527529533.28,6.4931061235293575,11.55815857512209,6.207609516030645,251.27915193262248,20.09335261417685,11.829529860233894,2.8236841566564013,0.0,5.907179729351506,6.093240070938415,4.794537184071822,4.794537184071822,0.0,0.0,72.50902449195954,48.70344000403809,29.374778287390427,42.75809218632444,63.0092411175068,12.00041980028992,0.0,10.619626706576751,0.0,43.48356778598022,13.534812143198533,101.28421638237714,0.0,5.749511833283905,15.356489660376802,4.794537184071822,5.749511833283905,0.0,31.61524997043844,16.648713107512776,0.0,88.0993479495869,84.59386190728614,2.8236841566564013,0.0,0.0,76.66,186.67215465170656,17.813625705164963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,35.72188950474168,280.10341955302385,0.0,28.025104407948213,-2.350259920875053,-10.485340691474564,-4.202478270903044,-20.51799863056184,-28.18679725475099,-9.08994845265178,-3.712367406421559,0.3103448275862069,35,2,6,1,0,1,3,0,3,4,2,6,9,1,0,1,4,5.232000000000005,135.46589999999992,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL16961,C=C(C)CNC(=O)O[C@H]1CC[C@](CNC(=O)c2ccccc2OC)(c2ccccc2)CC1,6.920818753952375,14.28650742197488,-5.1454313245359895,14.28650742197488,1.229314192498213,0.5927962593881728,436.5519999999997,404.2960000000003,436.2362075040009,170,0,0.4071615653132556,-0.4959244721564048,0.4959244721564048,0.4071615653132556,1.28125,2.03125,2.75,2.65399952033224,2237.9835335557204,50.80651840778636,47.52742035285537,15.52742035285537,28.210566406266064,24.013599253391423,8.119172062391506,5.380646114772625,5.380646114772625,3.344599246264482,3.344599246264482,2.019235008362042,2.019235008362042,-3.279999999999999,2232139037938.6963,5.609947385204084,10.844352985734128,5.903182432201364,234.62728103756405,20.09335261417685,11.829529860233894,2.8236841566564013,0.0,5.907179729351506,6.093240070938415,4.794537184071822,4.794537184071822,0.0,0.0,54.401074445714194,49.991880629636775,33.48705395590109,38.64581651781377,63.0092411175068,12.00041980028992,0.0,10.619626706576751,0.0,43.83860021895996,20.03167182751448,77.61281484443478,0.0,5.749511833283905,15.3564896603768,4.794537184071822,5.749511833283905,0.0,38.112109654754384,10.15185342319683,0.0,89.38778857518557,66.48591186104079,2.8236841566564013,0.0,0.0,76.66000000000001,169.85264523105985,17.813625705164963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,35.72188950474168,275.367530167255,0.0,27.70892205646731,-2.504313818239389,-10.961329708417956,-4.212237264423446,-14.232792842704573,-28.31776294856729,-14.96957794025348,-3.7117710344496144,0.3846153846153846,32,2,6,1,0,1,2,0,2,4,2,6,10,1,0,1,3,4.607900000000004,125.00090000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL59536,CNCCC/N=c1\ccn(Cc2cccc(Cl)c2)c2cc(Cl)ccc12,4.522878745280337,8.856474660475607,-4.04241160277812,8.856474660475607,0.1704681513522148,0.6324932541852581,374.3149999999997,353.1470000000001,373.11125303200055,130,0,0.1218674447713931,-0.3428899771208669,0.3428899771208669,0.1218674447713931,1.24,2.12,3.0,2.6438634647472097,1802.029786046049,36.022061357410195,33.09756973251833,13.609427624555238,20.51137211637857,16.89042565275904,7.199141003277536,4.206408658384091,4.962337604402546,2.662221323566994,3.0401857965762207,1.7336699451835127,2.0121554535507054,-1.8099999999999992,1559026811.8543646,5.352040961397012,8.523559831716522,4.632142774512394,187.0386461558149,9.87691300107973,1.4118420783282006,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,35.286717195791624,61.66357522360433,44.193415314585664,28.69379239613542,28.8270132017326,34.10480471254609,0.0,9.87691300107973,4.992404732635669,12.869784585645323,19.969546268914137,75.47819343960705,0.0,0.0,10.66704380159468,0.0,0.0,23.20187978046503,24.53664591670549,6.496859684315945,0.0,39.351547516430784,59.50464960475679,11.457108705810851,10.902924932081056,0.0,29.32,124.530262579536,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,4.992404732635669,52.02889298219768,170.92564437004728,12.015665517957132,3.427116461547377,-4.557321823767009,-1.9901966400026487,0.0,-8.102130543581202,-5.363401094253723,-14.883154025724988,0.0,0.25,25,1,3,0,0,0,2,1,3,3,1,5,7,0,0,0,3,4.506600000000003,106.47570000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL180972,C=C(C[C@]1(O)C(C)=C[C@@H](OC(C)=O)[C@]2(C)C3[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]4([C@@H](C)OC(C)=O)COCC=CC4[C@]3(C)CCC21)c1ccccc1,7.301987551695703,15.021575308531652,-7.67931232689102,15.021575308531652,1.5918945411566312,0.2033774682543137,692.846000000002,640.4300000000001,692.3560478640013,272,0,0.3027389143716125,-0.4619939602772447,0.4619939602772447,0.3027389143716125,1.16,1.94,2.62,2.8526393394723417,3754.9356787463207,81.4802449941533,76.08248290463862,24.08248290463863,44.36796212513112,38.72011046894284,12.811862178478972,9.736947221348444,9.736947221348444,6.9714816767286925,6.9714816767286925,5.196545458880794,5.196545458880794,-3.7599999999999993,1.0864368396918946e+31,9.053600696510836,13.752162416042008,6.1217457201063485,367.90048586507214,28.793122960107457,18.24005408084997,6.080018026949988,1.4311996572326342,0.0,23.8772211518074,19.178148736287287,0.0,0.0,0.0,62.55106022698083,60.520314489881066,96.21843156425224,48.807665777277045,117.87995806107584,29.450325681876663,1.4311996572326342,0.0,33.926844464279576,103.8550345611372,13.117970485832576,66.0359037601913,0.0,0.0,0.0,0.0,0.0,0.0,73.45632240476345,42.86246350528753,33.926844464279576,149.4060494987316,60.47245226849431,0.0,5.573104530069267,0.0,134.66000000000005,246.38607895331745,45.91105834413055,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,58.75989104519905,504.3644125750146,0.0,58.72159481262446,4.656145695046518,-37.0667703014084,-37.03540190305805,-19.85413048360395,-48.23556966634639,-59.88361406160233,0.0,0.6,50,1,10,3,1,4,1,0,1,10,1,10,17,2,0,2,5,5.769000000000006,184.99979999999937,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2205332,OC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4.1249387366083,9.439641085600908,-4.682935326908544,9.439641085600908,1.007224111866969,0.909605098907276,295.42599999999953,270.226,295.1936144200007,116,0,0.2104471678621457,-0.3930296673376182,0.3930296673376182,0.2104471678621457,1.181818181818182,1.7272727272727273,2.227272727272727,2.691494380432365,1477.5589201759833,37.21266028065169,35.85546188596382,10.85546188596382,20.777538536650145,18.283192828945733,5.874944538481869,3.7499445384818686,3.7499445384818686,2.3551773675534187,2.3551773675534187,1.44025459280248,1.44025459280248,-1.6399999999999997,1996355045.751784,3.402241143170197,7.570744752726651,3.964225797724783,168.1672032719265,10.00871792195769,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,60.42418707663295,36.74253737169807,36.70753828420784,21.158362144822405,38.0070135391925,0.0,1.4311996572326342,4.899909730850478,0.0,31.092750416301204,19.49057905294784,71.55109006002695,0.0,0.0,0.0,0.0,0.0,0.0,37.01051465908815,0.0,0.0,69.03784072083053,60.42418707663295,0.0,0.0,0.0,23.47,127.0343292601265,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,32.95864644914769,208.87361240340755,0.0,-1.007224111866969,3.859704866164014,-3.1307633902326364,-4.176145597127742,-13.171005466215396,-17.264140034648698,-13.484038669480144,0.0,0.4,22,1,2,0,1,1,2,0,2,2,1,2,6,0,1,1,3,3.665300000000003,91.02480000000008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1290616,COc1ccc(N(CCCNC(=O)c2ccc(F)cc2)C2=NS(=O)(=O)c3ccccc32)cc1,5.009217308196862,14.192530062959158,-5.3787034126361775,14.192530062959158,0.4578600089918634,0.5366109226892534,467.5219999999998,445.3460000000002,467.13150540400056,170,0,0.2845314909011944,-0.4967658865364577,0.4967658865364577,0.2845314909011944,1.181818181818182,1.9090909090909087,2.636363636363636,2.1280121369616007,2276.587692107988,42.61591948454487,37.76084671182842,16.577343292756144,24.716549470409777,19.31024071860056,9.803090451901245,5.663832585488505,7.20478774144374,3.657049261030912,4.892438040475013,2.301420528815374,3.373594819074797,-3.719999999999999,128834304191.28503,7.947859929870445,9.414845582782918,4.8774989651275975,222.10321766496915,14.946586037938904,16.462216149847574,7.24746186408547,0.0,15.930470882759089,0.0,4.794537184071822,4.39041504767482,8.417796984328938,4.397710993081425,12.08483741532659,66.79711197796232,38.032559963730776,27.599330801435883,52.537383927778485,27.45347694319992,0.0,5.309813353288376,4.397710993081425,11.268408376847155,24.931581558364957,89.45314831639942,0.0,5.749511833283905,14.946586037938904,10.077801322358384,5.749511833283905,0.0,40.19226832695219,10.023291153407584,5.817220841045895,51.08029474836985,81.80221896055875,1.4118420783282006,0.0,0.0,88.07,164.1659403813838,17.60274921607558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.134573946881474,30.197771757902814,228.6992534610881,0.0,11.551727223493996,-1.0131215672104474,-4.336535097386642,-6.903676529603259,-16.854793521161845,-4.590564177059716,-8.98654582158596,-8.81574397057415,0.1666666666666666,33,1,7,0,1,1,3,0,3,5,1,9,8,0,0,0,4,3.6099000000000014,123.855,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHEMBL16945,CNC(=O)O[C@H]1CC[C@](CNC(=O)c2ccccc2OC)(c2ccccc2)CC1,6.576543273509903,14.165791492605106,-5.004870624947512,14.165791492605106,1.0673928962019166,0.7812521800782162,396.4869999999997,368.2630000000002,396.2049073760008,154,0,0.406640772206659,-0.4959244721564048,0.4959244721564048,0.406640772206659,1.2758620689655171,2.0,2.7241379310344827,2.703874305100741,1951.216644395085,45.15181786940711,42.02742035285537,14.02742035285537,25.14518226536385,21.263599253391423,7.369172062391506,4.893842715897635,4.893842715897635,3.176894147951997,3.176894147951997,1.917689762465784,1.917689762465784,-3.019999999999999,125647274097.85674,5.1731875838369765,9.453815491545438,4.882249081801225,210.6021757258872,20.09335261417685,11.829529860233894,2.8236841566564013,0.0,5.907179729351506,6.093240070938415,4.794537184071822,4.794537184071822,0.0,0.0,42.29693095364306,43.1399885123411,33.96602117186739,33.16278229313288,57.52620689282591,12.00041980028992,0.0,10.619626706576751,0.0,36.98670810166429,20.51063904348078,65.50867135236365,0.0,5.749511833283905,15.3564896603768,4.794537184071822,5.749511833283905,0.0,38.59107687072069,10.15185342319683,0.0,77.05286223320905,54.38176836896965,2.8236841566564013,0.0,0.0,76.66000000000001,151.37557683765934,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,38.46340661708213,241.26601528247184,0.0,26.94292079074077,-2.288706483007928,-8.763660039761596,-4.10657137010714,-13.759693846803644,-27.249869653131835,-8.791621602826428,-3.66547974424072,0.391304347826087,29,2,6,1,0,1,2,0,2,4,2,6,8,1,0,1,3,3.661600000000002,111.24390000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL55649,CCCCCCNc1cc[n+](-c2ccccc2)c2c(-c3ccccc3)cccc12,6.031517051446065,9.049840167656953,-4.5688644610226525,9.049840167656953,0.2854717601572307,0.2627881049198053,381.5429999999996,352.3110000000001,381.2325253480908,146,0,0.2278636057342065,-0.3841765697643278,0.3841765697643278,0.2278636057342065,0.896551724137931,1.6896551724137931,2.4827586206896552,2.388409309264293,2264.123707686603,45.2790561913614,43.39442719099992,14.394427190999917,25.9429461082955,22.315247584249853,7.868033988749895,5.091640786499875,5.091640786499875,3.4666407864998745,3.4666407864998745,2.3588331390311463,2.3588331390311463,-3.1299999999999986,408788480300.8088,4.777943771648848,9.378892153953773,4.32054163013467,214.1985915379946,5.309813353288376,1.3707585561702202,7.584737289142962,11.204086992299825,0.0,0.0,0.0,0.0,4.567099647791355,0.0,80.35243519025349,24.021213808352964,42.44397703751871,35.827681767228434,44.36018129888574,16.59031120676462,0.0,0.0,0.0,32.3435917226132,11.80667303760432,90.76675711810093,0.0,16.814289258077554,9.87691300107973,5.687386274683562,0.0,0.0,6.496859684315945,0.0,0.0,70.72483129537942,90.76675711810093,1.4118420783282006,27.71721419015861,0.0,15.91,168.32162234316064,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,0.0,39.79308165109437,242.74472174614397,0.0,0.0,-1.930666506571764,-5.670271832264128,0.0,-15.94026953795137,-19.277670020682404,-8.42584384867428,0.0,0.2222222222222222,29,1,2,0,0,0,3,1,4,1,1,2,9,0,0,0,4,6.775700000000007,123.54770000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL441507,C=CCNC(=O)O[C@H]1CC[C@@](CNC(=O)c2cccc(Cl)c2O)(c2ccccc2)CC1,5.142667503568732,14.03878381401318,-5.00204998022872,14.03878381401318,1.0579632495450026,0.5479781994310952,442.94299999999976,415.72700000000026,442.1659350240007,164,0,0.4071523865982202,-0.5055467433914405,0.5055467433914405,0.4071523865982202,1.4193548387096775,2.193548387096774,2.903225806451613,2.6562044111667555,2047.8766371692468,45.80651840778636,41.905384825864594,15.661313771883052,25.85279493145415,21.156705635127967,8.231994626673416,5.217566278661273,5.5955307516705,3.319702429953851,3.5858363414395105,1.9856059428705504,2.127342620249011,-2.989999999999999,278895307009.81305,6.287242264110401,10.353803668105686,5.583013496810632,224.9431693156298,20.465297851484014,11.829529860233894,2.8236841566564013,0.0,7.33837938658414,6.093240070938415,4.794537184071822,4.794537184071822,0.0,6.531038962001867,53.90752388224785,43.1399885123411,29.374778287390427,32.51822170416184,55.156635017792624,23.60135969052244,1.4311996572326342,10.619626706576751,0.0,36.98670810166429,12.99371936863189,77.07199666647912,0.0,5.749511833283905,10.619626706576751,4.794537184071822,5.749511833283905,11.600939890232516,37.614165044211646,10.15185342319683,0.0,74.31134512086862,60.9224603693438,7.846317470397728,0.0,0.0,87.66000000000001,155.4219824769259,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,48.75402905220686,230.3783087084344,5.899504269960674,27.19331862991151,0.8885309455486787,-8.513539428993617,-3.690578273273841,-13.506714489530776,-27.426083165395763,-10.444969418883502,0.0,0.3333333333333333,31,3,6,1,0,1,2,0,2,4,3,7,8,1,0,1,3,4.568200000000003,120.50670000000002,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL416538,C/C=C/C(=O)N[C@H]1CC[C@@](CNC(=O)c2ccccc2OC)(c2ccccc2)CC1,6.356547323513812,14.245138588025505,-5.082066155937685,14.245138588025505,1.244342658270328,0.6832551177142372,406.5259999999996,376.2860000000002,406.2256428200008,158,0,0.2545748952089789,-0.4959244721564048,0.4959244721564048,0.2545748952089789,1.3333333333333333,2.066666666666667,2.8,2.742150327159479,2116.4886362872244,47.59941162659982,44.61917206239151,14.619172062391506,26.49342292394745,22.60535096292756,7.710923771927643,5.100508341039811,5.100508341039811,3.2887574760688225,3.2887574760688225,2.0002615658577394,2.0002615658577394,-3.079999999999999,481034603697.4342,5.209782272348299,10.10066594110064,5.0913237911272695,220.3388526933249,15.3564896603768,5.749511833283905,2.8236841566564013,5.907179729351506,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,48.34900269967863,56.04395237567235,33.00808673993479,35.904299405473324,55.5308610513663,11.814359458703011,0.0,10.619626706576751,0.0,43.77647466035962,13.534812143198533,77.61281484443478,0.0,5.749511833283905,15.3564896603768,0.0,5.749511833283905,0.0,31.367064070251192,10.2095276534686,0.0,86.64627146284514,66.48591186104079,2.8236841566564013,0.0,0.0,67.43,163.10759964655665,17.813625705164963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,32.98037239240124,255.26535095130748,0.0,27.56159658986488,-2.51309734785509,-8.889610053555728,-6.70993007015724,-22.805610846018496,-20.134815891730128,-8.67018260628258,-3.68703405890636,0.36,30,2,5,1,0,1,2,0,2,3,2,5,9,1,0,1,3,3.997900000000003,118.65990000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL522412,CCCC(C)C(=O)C1c2ccccc2-c2ccccc2N1C(=O)c1ccco1,5.721246399047171,14.976932161753584,-4.830675429894183,14.976932161753584,0.3778117913832202,0.5802591714189144,373.45199999999966,350.2680000000001,373.1677935960006,142,0,0.294423806112935,-0.4591823618583959,0.4591823618583959,0.294423806112935,1.2142857142857142,2.0,2.75,2.3982345856128164,2030.111608131325,39.67676189578944,36.671958466891546,13.671958466891548,22.81008395210545,18.987316974177663,7.487316974177664,5.200148792229204,5.200148792229204,3.6963490697109775,3.6963490697109775,2.5945616649376,2.5945616649376,-3.14,20846576898.478745,5.471284413784828,7.468375866017192,2.9492571790317528,196.6508259314961,4.417150937053347,7.3886510245198656,11.54349236523938,0.0,5.907179729351506,0.0,14.48898409899412,0.0,0.0,0.0,62.3736400895638,35.62708400771325,26.53575329493249,27.00494502739672,45.53367209711208,17.377810950400008,0.0,0.0,5.893957685363079,32.467526505599764,4.899909730850478,77.98710062204515,0.0,11.126902983393991,4.899909730850478,5.687386274683562,0.0,0.0,11.690424675716445,4.794537184071822,5.893957685363079,80.11320939215807,71.08055264852703,0.0,11.126902983393991,0.0,50.52,144.853298746802,10.959832924313863,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,34.57383917279819,194.8294778193839,0.0,29.037103607646756,0.0,-5.025928983476107,-11.12656227691694,-16.74098407805118,-10.340616826722531,-8.632489261863816,0.0,0.25,28,0,4,0,1,1,2,1,3,3,0,4,7,0,0,0,4,5.653400000000006,109.21550000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL16432,C=CCNC(=O)O[C@H]1CC[C@](CNC(=O)c2ccccc2OC)(c2ccccc2)CC1,6.566310306530478,14.240708102246993,-5.0792276208322855,14.240708102246993,1.103689192498213,0.6247969204836894,422.5249999999997,392.28500000000025,422.2205574400009,164,0,0.4071523865982202,-0.4959244721564048,0.4959244721564048,0.4071523865982202,1.3548387096774193,2.096774193548387,2.838709677419355,2.67167469095914,2139.4960805535625,48.30651840778636,45.02742035285537,15.02742035285537,26.99924154086088,22.763599253391423,7.869172062391506,5.130646114772625,5.130646114772625,3.288697546826987,3.288697546826987,1.9912841586432943,1.9912841586432943,-3.279999999999999,782307150472.7063,5.549150906956287,10.660138412311213,5.657979617985541,225.45239792283175,20.09335261417685,11.829529860233894,2.8236841566564013,0.0,5.907179729351506,6.093240070938415,4.794537184071822,4.794537184071822,0.0,6.531038962001867,48.34900269967863,43.1399885123411,29.374778287390427,40.016575073984,60.26772400516636,12.00041980028992,0.0,10.619626706576751,0.0,36.98670810166429,20.03167182751448,78.09178206040107,0.0,5.749511833283905,15.3564896603768,4.794537184071822,5.749511833283905,0.0,38.112109654754384,10.15185342319683,0.0,79.79437934554949,66.96487907700708,2.8236841566564013,0.0,0.0,76.66000000000001,163.47972032973047,17.813625705164963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,32.98037239240124,258.7668079344186,0.0,27.43650709048092,-2.351476047036233,-8.89358165293052,-4.161010372039274,-15.778264779194394,-27.797736847849222,-10.614554068409165,-3.690024590774105,0.36,31,2,6,1,0,1,2,0,2,4,2,6,9,1,0,1,3,4.217800000000003,120.38390000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
