rdkit_smiles,compound_id,NofA,pKi_mean,pKi_std
CN/C(=N\C#N)NC[C@@H]1CC[C@H](c2c[nH]cn2)C1,CHEMBL3806206,2,5.0,0.18191956447112131
CN/C(=N\C#N)NC[C@H]1CC[C@@H](c2c[nH]cn2)C1,CHEMBL3806162,1,5.0,0.18191956447112131
CN/C(=N\C#N)NC[C@H]1CC[C@H](c2c[nH]cn2)C1,CHEMBL3804906,2,5.0,0.18191956447112131
CN1CCC(/C(=N/O)c2cc3ccccc3[nH]2)CC1,CHEMBL1632411,1,5.0,0.18191956447112131
CN1CCC(/C(=N/O)c2nc3cc(Cl)ccc3[nH]2)CC1,CHEMBL1632414,1,6.0,0.09566846312511786
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CHEMBL516,1,9.366531544420411,0.11408532748509612
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,CHEMBL534,2,9.830045823522497,0.03007509007626652
CN1CCC(Cc2c[nH]cn2)CC1,CHEMBL175782,1,5.0,0.18191956447112131
CN1CCC(Cn2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)C1,CHEMBL1767155,1,8.199970640755867,0.1639776038099834
CN1CCC(Oc2ccccc2)CC1,CHEMBL3983211,1,6.599997654072044,0.09566846312511786
CN1CCC(Oc2ccccc2Cc2ccc(Cl)cc2)CC1,CHEMBL3905009,1,8.599980364934842,0.1639776038099834
CN1CCC(Oc2ccccc2Cc2ccccc2)CC1,CHEMBL3906929,1,8.700057099977233,0.1639776038099834
CN1CCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CHEMBL1767156,1,9.0,0.11408532748509612
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,CHEMBL3217984,1,8.500038134403809,0.1639776038099834
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,CHEMBL395110,1,8.505011026316831,0.1639776038099834
CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,CHEMBL1094510,1,9.096910013008056,0.11408532748509612
CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1,CHEMBL1087089,1,9.30102999566398,0.11408532748509612
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CHEMBL639,3,8.913388444852899,0.009485254078777225
CN1CCCC1CCNc1c2c(nc3ccccc13)CCCCC2,CHEMBL303824,1,6.0,0.09566846312511786
CN1CCCC1CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,CHEMBL1767157,1,7.199970640755867,0.40816916496270744
CN1CCCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)C1,CHEMBL1767158,1,8.599980364934842,0.1639776038099834
CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,CHEMBL1095819,1,9.045757490560677,0.11408532748509612
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CHEMBL1626,1,10.309803919971486,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(CC2CCCCC2)c2ccccc2c1=O,CHEMBL1767151,1,7.100015437450608,0.40816916496270744
CN1CCC[C@@H]1Cn1nc(CCc2ccccc2)c2ccccc2c1=O,CHEMBL1767152,1,7.500038134403809,0.40816916496270744
CN1CCC[C@@H]1Cn1nc(Cc2ccc(C(=O)O)cc2)c2ccccc2c1=O,CHEMBL1767144,1,5.800000874803202,0.18191956447112131
CN1CCC[C@@H]1Cn1nc(Cc2ccc(C(C)(C)C)cc2)c2ccccc2c1=O,CHEMBL1767142,1,6.399996913372259,0.09566846312511786
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,CHEMBL1767136,2,9.794959941785546,0.005010791660683189
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,CHEMBL2146484,1,9.45001638884031,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccncc2c1=O,CHEMBL2146804,1,9.160019442321655,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,CHEMBL2146805,1,9.460046158343603,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,CHEMBL2146809,1,9.500038134403807,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2nccnc2c1=O,CHEMBL2146812,1,8.890084136976208,0.1639776038099834
CN1CCC[C@@H]1Cn1nc(Cc2ccc(F)c(F)c2)c2ccccc2c1=O,CHEMBL1767149,1,9.599980364934842,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(Cc2ccc(F)cc2)c2ccccc2c1=O,CHEMBL1767140,1,9.500038134403807,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(Cc2ccc(O)cc2)c2ccccc2c1=O,CHEMBL1767138,1,9.79997073344623,0.11408532748509612
CN1CCC[C@@H]1Cn1nc(Cc2cccc(Cl)c2)c2ccccc2c1=O,CHEMBL1767146,1,8.79997073344623,0.1639776038099834
CN1CCC[C@@H]1Cn1nc(Cc2cccc(F)c2)c2ccccc2c1=O,CHEMBL1767145,1,9.299988937677886,0.11408532748509612
CN1CCC[C@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,CHEMBL1767154,1,9.500038134403807,0.11408532748509612
CN1CCN(/C(=N\O)c2cc3cc(Cl)ccc3[nH]2)CC1,CHEMBL1632413,1,5.0,0.18191956447112131
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,CHEMBL129198,2,5.169999401650358,0.83999936331498
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL648,1,8.35232368675913,0.1639776038099834
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL42,9,8.6402423359134,0.44548067381725515
CN1CCN(C2=Nc3ccc(Cl)cc3Oc3ccccc32)CC1,CHEMBL213912,3,8.100011269054365,0.014163479700808834
CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,CHEMBL100454,1,8.221848749616356,0.1639776038099834
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL64249,1,9.721246399047173,0.11408532748509612
CN1CCN(CC2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,CHEMBL318659,1,8.522878745280337,0.1639776038099834
CN1CCN(CC2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1,CHEMBL316068,1,8.920818753952375,0.1639776038099834
CN1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1,CHEMBL4173260,1,5.0,0.18191956447112131
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL728,1,8.553773598221836,0.1639776038099834
CN1CCN(CCCNC(=O)c2cc(=O)c3ccccc3[nH]2)CC1,CHEMBL4166411,1,5.0,0.18191956447112131
CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL64875,1,7.920818753952375,0.40816916496270744
CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL303313,1,7.823908740944319,0.40816916496270744
CN1CCN(c2cc(-c3ccccc3)nc(NCCc3ccccc3)n2)CC1,CHEMBL3752383,1,5.480000159330324,0.18191956447112131
CN1CCN(c2cc(-c3ccccc3)nc(NCc3ccccc3)n2)CC1,CHEMBL3752085,1,5.949999401714237,0.18191956447112131
CN1CCN(c2cc(NCCC(C)(C)C)ncn2)CC1,CHEMBL1915535,1,5.0,0.18191956447112131
CN1CCN(c2cc(NCc3c(Cl)cccc3Cl)nc(N)n2)CC1,CHEMBL595180,1,6.0,0.09566846312511786
CN1CCN(c2cc(NCc3ccc(F)cc3)nc(N)n2)CC1,CHEMBL593103,1,6.0,0.09566846312511786
CN1CCN(c2cc(NCc3ccccc3Cl)nc(N)n2)CC1,CHEMBL594721,1,6.0,0.09566846312511786
CN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1,CHEMBL4163428,1,6.3160528692484865,0.09566846312511786
CN1CCN(c2ccccc2CNC(=O)c2ccccc2Cl)CC1,CHEMBL4169834,1,5.0,0.18191956447112131
CN1CCN(c2nc(N)nc3c2CCc2ccccc2-3)CC1,CHEMBL494093,1,5.039999923502187,0.18191956447112131
CN1CCN(c2nc(N)nc3cc(-c4ccco4)ccc23)CC1,CHEMBL1935573,1,5.192329698769516,0.18191956447112131
CN1CCN(c2nc(N)nc3cc(-c4ccoc4)ccc23)CC1,CHEMBL1935571,1,5.132355766096903,0.18191956447112131
CN1CCN(c2nc(N)nc3cc(-c4ccsc4)ccc23)CC1,CHEMBL1935572,1,5.552841968657781,0.18191956447112131
CN1CCN(c2nc(N3CCCC3)c3cnn(C)c3n2)CC1,CHEMBL1923522,2,7.2088023950556295,0.0011940845538833678
CN1CCN(c2nc(NCCc3ccccc3)c3c(n2)-c2ccccc2CC3)CC1,CHEMBL3753621,1,5.089999741487069,0.18191956447112131
CN1CCN(c2nc(NCCc3ccccc3)cc(-c3ccccc3)n2)CC1,CHEMBL3752978,1,5.7100010245185135,0.18191956447112131
CN1CCN(c2nc(NCCc3ccccc3)nc3c2-c2ccccc2CC3)CC1,CHEMBL3753985,1,5.7299993321845495,0.18191956447112131
CN1CCN(c2nc(NCCc3ccccc3)nc3c2CCc2ccccc2-3)CC1,CHEMBL3753962,1,5.030000139977383,0.18191956447112131
CN1CCN(c2nc(NCc3ccc(F)cc3)nc3c2CCc2ccccc2-3)CC1,CHEMBL3753334,1,5.7100010245185135,0.18191956447112131
CN1CCN(c2nc(NCc3ccccc3)c3c(n2)-c2ccccc2CC3)CC1,CHEMBL3752885,1,6.050000457140078,0.09566846312511786
CN1CCN(c2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,CHEMBL3753849,1,5.599999383023619,0.18191956447112131
CN1CCN(c2nc(NCc3ccccc3)nc3c2-c2ccccc2CC3)CC1,CHEMBL3753967,1,5.720000163638921,0.18191956447112131
CN1CCN(c2nc(NCc3ccccc3)nc3c2CCc2ccccc2-3)CC1,CHEMBL3752270,1,5.679999195735272,0.18191956447112131
CN1CCN(c2nc(NCc3cccs3)c3cc(Cl)ccc3n2)CC1,CHEMBL452847,2,6.980028895287632,0.7200282046895996
CN1CCN(c2nc(NCc3ccoc3)c3cc(Cl)ccc3n2)CC1,CHEMBL454890,1,7.010016541698601,0.40816916496270744
CN1CCN(c2nc3c(c(N4CCN(C)CC4)n2)-c2ccccc2CC3)CC1,CHEMBL3753705,1,5.929999096197656,0.18191956447112131
CN1CCN(c2nc3ccccc3nc2Cc2ccccc2)CC1,CHEMBL261551,1,6.130000141365475,0.09566846312511786
CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,CHEMBL3233142,1,6.0,0.09566846312511786
CN1CCN2c3ccccc3Cc3ccccc3C2C1,CHEMBL6437,2,9.263256514967717,0.49370543634599073
CN1CCN2c3ncccc3Cc3ccccc3C2C1,CHEMBL654,1,8.795880017344075,0.1639776038099834
CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23,CHEMBL3936289,1,5.0,0.18191956447112131
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,CHEMBL3104091,2,7.300509466670935,0.0005205289930469981
CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,CHEMBL3104093,1,5.0,0.18191956447112131
CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,CHEMBL3104092,2,7.319393034173496,0.0006342715490847972
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,CHEMBL19215,1,6.3187587626244115,0.09566846312511786
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,CHEMBL1201203,1,9.431798275933003,0.11408532748509612
CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CHEMBL1627,1,8.3767507096021,0.1639776038099834
CNC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1,CHEMBL147077,1,6.308918507877031,0.09566846312511786
CNC(=O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,CHEMBL517140,1,5.599999383023619,0.18191956447112131
CNC(=O)c1cnc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)cn1,CHEMBL1783890,1,5.800000874803202,0.18191956447112131
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,CHEMBL451,1,6.681936665037237,0.09566846312511786
CNC1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CHEMBL549599,1,8.619788758288394,0.1639776038099834
CNC1CN(c2nc(N)nc3cc(C4CC4)cnc23)C1,CHEMBL2376804,1,4.68000002720016,0.4719824216245228
CNC1CN(c2nc(N)nc3cc(C4CCCC4)cnc23)C1,CHEMBL2376803,1,4.779999975777493,0.4719824216245228
CNCC(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CHEMBL60401,1,4.0,0.4719824216245228
CNCC(O)CN1c2ccccc2C2CCCCC21,CHEMBL1923528,1,5.639999555020353,0.18191956447112131
CNCC(c1ccccc1)c1ccccc1,CHEMBL10961,1,5.0,0.18191956447112131
CNCC1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,CHEMBL329685,1,8.031517051446064,0.1639776038099834
CNCC1c2ccccc2Cc2ccccc21,CHEMBL73307,1,6.723538195826756,0.09566846312511786
CNCCC(c1ccccc1)c1ccccc1,CHEMBL593494,1,7.1938200260161125,0.40816916496270744
CNCCC1c2ccccc2Cc2ccccc21,CHEMBL595158,1,7.3187587626244115,0.40816916496270744
CNCCC=C1c2ccccc2CCc2ccccc21,CHEMBL445,1,8.231954185897584,0.1639776038099834
CNCCCC(c1ccccc1)c1ccccc1,CHEMBL594138,1,6.413412695328245,0.09566846312511786
CNCCCC12CCC(c3ccccc31)c1ccccc12,CHEMBL21731,2,8.884128893382753,0.10684536453033644
CNCCCC1c2ccccc2Cc2ccccc21,CHEMBL348302,1,8.522878745280337,0.1639776038099834
CNCCCOc1cccc2ccccc12,CHEMBL343324,1,6.0999990348465305,0.09566846312511786
CNCCCOc1ccccc1Cc1ccccc1,CHEMBL3964404,1,7.500038134403809,0.40816916496270744
CNCCOc1ccccc1Cc1ccccc1,CHEMBL3953343,1,7.0,0.40816916496270744
CNCCc1sc2ccccc2c1[C@@H](C)c1ccccn1,CHEMBL1093044,1,4.494850021680094,0.4719824216245228
CNC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@@H]2O1,CHEMBL2112371,1,8.455931955649724,0.1639776038099834
CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,CHEMBL2207284,1,7.599980364934843,0.40816916496270744
CN[C@@H](C(=O)N(C)[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]24CN(C)[C@@H](C)[C@H]2CC[C@@H]34)C1)C(C)C,CHEMBL451821,1,5.0,0.18191956447112131
CN[C@@H](C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1)C(C)C,CHEMBL294087,1,4.459999937940862,0.4719824216245228
CN[C@@H]1CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,CHEMBL106545,1,5.4300002677960535,0.18191956447112131
CN[C@H](Cc1ccccc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CHEMBL62050,1,4.869999962200743,0.4719824216245228
CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1,CHEMBL569270,1,5.0,0.18191956447112131
COC(=O)C1=CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,CHEMBL1278020,1,7.799970733446231,0.40816916496270744
COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,CHEMBL1632158,1,5.899998417198647,0.18191956447112131
COC(=O)N(O)CCC#Cc1ccc(OCCCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,CHEMBL366925,1,8.300162274132754,0.1639776038099834
COC(=O)c1ccc(-c2nc(CN(C)C[C@@H]3Cc4ccccc4O3)c(C)o2)cc1,CHEMBL4159365,1,5.559405738160169,0.18191956447112131
COC(=O)c1ccc(CCCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL568892,1,7.698970004336019,0.40816916496270744
COC(=O)c1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1,CHEMBL1767143,1,6.19999817218203,0.09566846312511786
COCCN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CHEMBL550337,1,8.657577319177793,0.1639776038099834
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,CHEMBL2146803,1,9.289967300934247,0.11408532748509612
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,CHEMBL2146808,1,9.0,0.11408532748509612
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,CHEMBL2146801,1,9.599980364934842,0.11408532748509612
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,CHEMBL2146811,1,9.270025714300443,0.11408532748509612
COC[C@@H](C)N1CCN(c2cccc(F)c2C#N)CC1,CHEMBL4173442,1,5.954677021213343,0.18191956447112131
COCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,CHEMBL256472,1,5.4999996786570655,0.18191956447112131
COCn1ncc(-c2ccc(OCCCN3CCC[C@H]3C)cc2)cc1=O,CHEMBL2037608,1,5.0,0.18191956447112131
CO[C@@H]1CCCN(Cc2nc(-c3cccc(Oc4ccccc4)c3)oc2C)C1,CHEMBL4170001,1,5.4861168143889065,0.18191956447112131
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1,CHEMBL490632,1,6.177178354696896,0.09566846312511786
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,CHEMBL516088,1,6.025028005701932,0.09566846312511786
COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1,CHEMBL476839,1,6.357535479757877,0.09566846312511786
COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1,CHEMBL402143,1,6.427128397799519,0.09566846312511786
COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,CHEMBL515472,1,6.293282217663242,0.09566846312511786
COc1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)ccc1N,CHEMBL2208427,1,7.199970640755867,0.40816916496270744
COc1cc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,CHEMBL2432051,1,5.254222782110241,0.18191956447112131
COc1cc(Cl)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,CHEMBL408868,1,7.585026652029183,0.40816916496270744
COc1cc(F)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,CHEMBL259765,1,8.0,0.1639776038099834
COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C(C)=C/c4ccc(F)cc4)CC3)[C@@H]1CO2,CHEMBL318235,1,7.130768280269023,0.40816916496270744
COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C(C)=C/c4ccccc4)CC3)[C@@H]1CO2,CHEMBL91157,1,6.946921556516581,0.09566846312511786
COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C=C(\C)c4ccccc4)CC3)[C@@H]1CO2,CHEMBL419316,1,6.0,0.09566846312511786
COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C=C/c4ccccc4)CC3)[C@@H]1CO2,CHEMBL328114,1,6.0,0.09566846312511786
COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(Cc4ccc5ccccc5c4)CC3)[C@@H]1CO2,CHEMBL92860,1,6.337242168318426,0.09566846312511786
COc1cc2c(cc1OC)CN(CCCCc1nc3cc(Cl)ccc3s1)CC2,CHEMBL3959919,2,6.487728577663157,0.002276330323443876
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,CHEMBL467094,1,5.0,0.18191956447112131
COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,CHEMBL2431120,1,5.847711655616942,0.18191956447112131
COc1ccc(-c2nc(CN(C)C[C@@H]3Cc4ccccc4O3)c(C)o2)cc1C,CHEMBL4164695,1,5.0,0.18191956447112131
COc1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,CHEMBL3817898,2,6.682769023147628,0.01722277429855934
COc1ccc(C(C)c2c(CCN(C)C)sc3ccccc23)cn1,CHEMBL1092812,1,6.920818753952375,0.09566846312511786
COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,CHEMBL3735756,1,5.88706002391592,0.18191956447112131
COc1ccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,CHEMBL2205812,1,5.415781887882595,0.18191956447112131
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL296419,3,8.665281588293604,0.11073183001899785
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,CHEMBL511,10,8.845811367038248,0.2679121555650871
COc1ccc(CN(CCN(C)CC(C)Nc2ccc3[nH]c(C(=O)N4CCN(C)CC4)cc3c2)c2ccccn2)cc1,CHEMBL1910385,1,6.669992299127242,0.09566846312511786
COc1ccc(CN(CCN(C)CCN2CCN(C(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)c2ccccn2)cc1,CHEMBL1910382,1,7.0,0.40816916496270744
COc1ccc(CN(CCN(C)CCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c2ccccn2)cc1,CHEMBL1910381,1,8.15002808767115,0.1639776038099834
COc1ccc(CN(CCN2CCN(C(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)c2ccccn2)cc1,CHEMBL1910379,1,6.109998386815363,0.09566846312511786
COc1ccc(CN(CCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c2ccccn2)cc1,CHEMBL1910378,1,6.770011163455188,0.09566846312511786
COc1ccc(CN(CCN2CCN(C(=O)c3nc4ccccc4[nH]3)CC2)c2ccccn2)cc1,CHEMBL1910380,1,6.219999701663428,0.09566846312511786
COc1ccc(CN(CCN[C@H]2CCN(C(=O)c3cc4ccccc4[nH]3)C2)c2ccccn2)cc1,CHEMBL1910384,1,6.3399982798971175,0.09566846312511786
COc1ccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc1OC,CHEMBL2432046,1,5.866780543267506,0.18191956447112131
COc1ccc(CNc2cc(-c3ccccc3)nc(N3CCN(C)CC3)n2)cc1,CHEMBL3754008,1,5.380000399499542,0.18191956447112131
COc1ccc(CNc2nc(-c3ccccc3)cc(N3CCN(C)CC3)n2)cc1,CHEMBL3752195,1,5.280000380871156,0.18191956447112131
COc1ccc(CNc2nc(N3CCN(C)CC3)nc3c2CCc2ccccc2-3)cc1-c1ccc(Cl)cc1,CHEMBL3753784,1,5.200000237109354,0.18191956447112131
COc1ccc(CNc2nc3c(c(N4CCN(C)CC4)n2)-c2ccccc2CC3)cc1,CHEMBL3752972,1,5.969999718407896,0.18191956447112131
COc1ccc(CNc2nc3c(c(N4CCN(C)CC4)n2)CCc2ccccc2-3)cc1,CHEMBL3752225,1,5.239999952707271,0.18191956447112131
COc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,CHEMBL2158776,1,7.199970640755867,0.40816916496270744
COc1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1,CHEMBL1767137,1,10.0,0.11408532748509612
COc1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1OC,CHEMBL1767150,1,5.800000874803202,0.18191956447112131
COc1ccc(Cc2nn(C[C@H]3CCCN3CCCCc3ccc(OCCCN4CCCCCC4)cc3)c(=O)c3ccccc23)cc1,CHEMBL1767165,1,8.100015437450608,0.1639776038099834
COc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,CHEMBL1935448,1,7.036212172654443,0.40816916496270744
COc1ccc(Cn2c(N3CCC(N(C)C)CC3)nc3ccccc32)cc1,CHEMBL558468,1,8.619788758288394,0.1639776038099834
COc1ccc(Cn2c(N3CCC(N(C)CC4CCOCC4)CC3)nc3ccccc32)cc1,CHEMBL558663,1,7.85078088734462,0.40816916496270744
COc1ccc(Cn2c(N3CCC(NCC4CCOCC4)CC3)nc3ccccc32)cc1,CHEMBL563055,1,7.85078088734462,0.40816916496270744
COc1ccc(Cn2c(N3CCC(n4cc(C)cn4)CC3)nc3ccccc32)cc1,CHEMBL562894,1,8.148741651280925,0.1639776038099834
COc1ccc(Cn2c(N3CC[C@@H](N(C)C)C3)nc3ccccc32)cc1,CHEMBL1087367,1,8.075720713938116,0.1639776038099834
COc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,CHEMBL1935447,1,8.853871964321762,0.1639776038099834
COc1ccc(N(CCCCN2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c2ccc(OC)cc2)cc1,CHEMBL4293307,1,5.152982902064647,0.18191956447112131
COc1ccc(N2CCC(Cc3c[nH]cn3)CC2)cc1,CHEMBL1172775,1,6.0,0.09566846312511786
COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4c(C)ccnc43)CC2)cc1,CHEMBL1729417,1,6.0,0.09566846312511786
COc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,CHEMBL28607,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)cc1N1CCN(C)CC1,CHEMBL197408,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1N1CCN(C)CC1,CHEMBL196598,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1N1CCN(C)CC1,CHEMBL372453,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1N1CCN(C)CC1,CHEMBL194206,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)CC2)cc1N1CCN(C)CC1,CHEMBL197796,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccccc3Cl)CC2)cc1N1CCN(C)CC1,CHEMBL370128,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1,CHEMBL196169,1,5.0,0.18191956447112131
COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1,CHEMBL196370,1,5.0,0.18191956447112131
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,CHEMBL15928,1,5.0,0.18191956447112131
