molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL4465494,[O-][S@@+](Cc1cscn1)[C@@H](c1ccccc1)c1ccc(Br)cc1,IC50,'=',650.0,nM,6.19,392.34,CHEMBL4376858,6.187086643357144
CHEMBL514424,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(Br)c2)N3C)cc1.Cl,IC50,'=',3.3,nM,8.48,509.87,CHEMBL1151730,8.481486060122112
CHEMBL505431,COc1ccc(F)cc1CCC1CCC(CCNCCCCCN2N=C(c3ccc(OC)c(OC)c3)[C@H]3CC=CC[C@H]3C2=O)O1,IC50,'=',3556.0,nM,5.45,621.79,CHEMBL1152805,5.449038247701824
CHEMBL473966,CNCCC1CCC(CCc2cc(F)ccc2OC)O1,IC50,'<',100000.0,nM,,281.37,CHEMBL1152805,4.0
CHEMBL2171418,Cl.Clc1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1Cl,IC50,'=',54.0,nM,7.27,394.73,CHEMBL2169882,7.267606240177032
CHEMBL1813314,CN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',54.95,nM,7.26,284.23,CHEMBL1811752,7.26003230324049
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,IC50,'=',511.0,nM,6.29,284.20,CHEMBL1157604,6.291579099865287
CHEMBL452928,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,IC50,'=',4589.0,nM,5.34,295.25,CHEMBL1152751,5.338281942305341
CHEMBL562691,Cc1ccnc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)c1,IC50,'=',644.0,nM,6.19,351.28,CHEMBL1151858,6.1911141326401875
CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,IC50,'=',220.0,nM,6.66,255.74,CHEMBL1764988,6.657577319177793
CHEMBL1173276,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Br)c1,IC50,'=',44.0,nM,7.36,300.20,CHEMBL1764988,7.356547323513812
CHEMBL1765599,CCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,IC50,'=',44.0,nM,7.36,283.80,CHEMBL1764988,7.356547323513812
CHEMBL3317694,Cl.O=C1CNCCCN1c1ccc(Cl)c(Cl)c1,IC50,'=',420.0,nM,6.38,295.60,CHEMBL3352612,6.376750709602099
CHEMBL3317705,C[C@H]1NCCCN(c2ccc3ccccc3c2)C1=O.Cl,IC50,'<',10000.0,nM,,290.79,CHEMBL3352612,5.0
CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,IC50,'=',211.0,nM,6.68,377.44,CHEMBL1828571,6.675717544702307
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',0.71,nM,9.15,450.57,CHEMBL4043265,9.148741651280925
CHEMBL3323101,CN1Cc2ccccc2C(c2ccc3[nH]ccc3c2)C1,IC50,'=',4.5,nM,8.35,262.36,CHEMBL3351632,8.346787486224656
CHEMBL3323183,CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3ccsc3c2)C1,IC50,'=',88.0,nM,7.06,364.51,CHEMBL3351632,7.055517327849832
CHEMBL204591,Cc1ccc(C(O)c2ccccc2CN(C)C)c(N)c1,IC50,'<',100.0,nM,,270.38,CHEMBL1138999,7.0
CHEMBL199598,CN1C2CCC1CC(O)(C1c3ccccc3-c3ccc(Br)cc31)C2,IC50,'=',16800.0,nM,4.78,384.32,CHEMBL1141860,4.774690718274137
CHEMBL411693,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc21,IC50,'=',830.0,nM,6.08,351.23,CHEMBL1139648,6.080921907623926
CHEMBL286937,COC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCO1,IC50,'=',3000.0,nM,5.52,234.29,CHEMBL1136769,5.522878745280337
CHEMBL101905,C=C1CN2C3CC[C@@H]2C[C@H](c2ccc(C)cc2)C13,IC50,'=',67.0,nM,7.17,239.36,CHEMBL1133495,7.173925197299173
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,'=',14911.0,nM,4.83,272.39,CHEMBL1909046,4.826493229791896
CHEMBL87567,COC(=O)C1C(c2ccc3ccccc3c2)CC2CCC1N2C,IC50,'=',0.49,nM,9.31,309.41,CHEMBL1133606,9.309803919971486
CHEMBL317714,COC(=O)c1ccccc1OC(=O)c1ccccc1,IC50,'=',548.0,nM,6.26,256.26,CHEMBL1133606,6.261219441515631
CHEMBL2112595,O=C(CCc1ccc(Br)cc1)N/C=C/NCCOC(c1ccc(F)cc1)c1ccc(F)cc1,IC50,'=',1380.0,nM,5.86,515.40,CHEMBL1132179,5.860120913598763
CHEMBL2093958,CCOC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1.Cl,IC50,'=',1730.0,nM,5.76,283.80,CHEMBL1143600,5.761953896871205
CHEMBL326466,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,IC50,'=',76.0,nM,7.12,279.43,CHEMBL1140446,7.119186407719209
CHEMBL458639,NCC1CCC(c2ccccc2)O1,IC50,'=',147.0,nM,6.83,177.25,CHEMBL1152751,6.8326826652518236
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,IC50,'=',4301.0,nM,5.37,233.35,CHEMBL1152751,5.366430557445908
CHEMBL456017,COc1ccc(F)cc1[C@@H]1CC[C@H](CCN)O1,IC50,'<',10000.0,nM,,239.29,CHEMBL1152751,5.0
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,'=',1701.0,nM,5.77,416.13,CHEMBL1909046,5.769295686387431
CHEMBL3940167,CCCN1CCC2c3cc(O)ccc3CCC21,IC50,'=',1610.0,nM,5.79,231.34,CHEMBL3886621,5.79317412396815
CHEMBL4068516,O=[N+]([O-])c1ccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)cc1,IC50,'=',1980.0,nM,5.7,392.46,CHEMBL4043179,5.703334809738469
CHEMBL426178,Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccc(C)cc2)N3C)cc1,IC50,'=',340.0,nM,6.47,305.47,CHEMBL1140295,6.468521082957745
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IC50,'=',2643.0,nM,5.58,318.87,CHEMBL1909046,5.577902836868289
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,IC50,'=',2884.0,nM,5.54,270.21,CHEMBL1909046,5.540004743952609
CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,IC50,'=',89.1,nM,7.05,339.82,CHEMBL1155007,7.050122295963125
CHEMBL379181,CN1CCCCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,IC50,'=',490.0,nM,6.31,440.67,CHEMBL1137428,6.309803919971486
CHEMBL379755,CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,IC50,'=',390.0,nM,6.41,440.63,CHEMBL1137428,6.4089353929735005
CHEMBL314912,COC(=O)C1C(OC(c2ccc(F)cc2)c2ccc(F)cc2)CC2C[C@@H](O)C1N2C,IC50,'=',6300.0,nM,5.2,417.45,CHEMBL1134553,5.200659450546418
CHEMBL447825,NCC1CCC(c2ccc(Cl)cc2)O1,IC50,'=',313.0,nM,6.5,211.69,CHEMBL1152751,6.504455662453552
CHEMBL511163,NCC1CCC(CCc2cccc3ccccc23)O1,IC50,'<',10000.0,nM,,255.36,CHEMBL1152751,5.0
CHEMBL457967,COc1ccc(F)cc1C1CCC(CN)O1,IC50,'<',10000.0,nM,,225.26,CHEMBL1152751,5.0
CHEMBL511500,COc1ccc(F)cc1CC[C@H]1CC[C@H](CN)O1,IC50,'=',8555.0,nM,5.07,253.32,CHEMBL1152751,5.067779986122881
CHEMBL224819,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,IC50,'=',1.7,nM,8.77,338.24,CHEMBL1149262,8.769551078621726
CHEMBL610897,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C,IC50,'=',1.1,nM,8.96,293.79,CHEMBL1149262,8.958607314841775
CHEMBL1173600,CC1NC(C)(C)COC1(O)c1ccccn1,IC50,'<',100000.0,nM,,222.29,CHEMBL1177712,4.0
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',1869.0,nM,5.73,473.59,CHEMBL1909046,5.728390698621168
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,IC50,'=',243.0,nM,6.61,307.44,CHEMBL1909046,6.614393726401688
CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,IC50,'=',36.0,nM,7.44,337.25,CHEMBL1151858,7.443697499232712
CHEMBL551573,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,IC50,'=',720.0,nM,6.14,323.22,CHEMBL1151858,6.142667503568731
CHEMBL307314,CN1C2CCC1C(C(=O)NCCCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,IC50,'=',871.0,nM,6.06,667.77,CHEMBL1136813,6.059981844992337
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',4200.0,nM,5.38,239.32,CHEMBL1152406,5.376750709602099
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,IC50,'=',1868.0,nM,5.73,341.45,CHEMBL1909046,5.728623128105926
CHEMBL101986,COC(=O)c1ccccc1-c1ccc(Cl)cc1,IC50,'=',675.0,nM,6.17,246.69,CHEMBL1133606,6.170696227168975
CHEMBL88915,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2CCC1N2C,IC50,'=',1.2,nM,8.92,326.22,CHEMBL1133606,8.920818753952375
CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,IC50,'=',1200.0,nM,5.92,385.46,CHEMBL1137011,5.920818753952375
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,IC50,'=',71.0,nM,7.15,337.25,CHEMBL1151858,7.1487416512809245
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',870.0,nM,6.06,297.42,CHEMBL1145304,6.060480747381382
CHEMBL440878,COc1ccc(C2=NNC(=O)[C@@H]3CC=CC[C@H]23)cc1OC,IC50,'<',100000.0,nM,,286.33,CHEMBL1152596,4.0
CHEMBL224062,COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1,IC50,'=',1.23,nM,8.91,321.46,CHEMBL1140295,8.910094888560602
CHEMBL2096876,Cc1ccc([C@H]2C3CCC(C[C@H]2c2ccccc2)N3C)cc1,IC50,'=',540.0,nM,6.27,291.44,CHEMBL1140295,6.267606240177032
CHEMBL387758,Cc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)N3C)cc1,IC50,'=',22.4,nM,7.65,291.44,CHEMBL1140295,7.649751981665837
CHEMBL579056,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C,IC50,'=',9.0,nM,8.05,305.44,CHEMBL1154083,8.045757490560675
CHEMBL574081,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(OC)cc1)N2C,IC50,'=',6.5,nM,8.19,289.38,CHEMBL1154083,8.187086643357144
CHEMBL227231,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',63.0,nM,7.2,473.87,CHEMBL1146223,7.200659450546418
CHEMBL227180,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',41.0,nM,7.39,429.42,CHEMBL1146223,7.3872161432802645
CHEMBL390743,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',30.0,nM,7.52,412.96,CHEMBL1146223,7.522878745280337
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,IC50,'=',5.012,nM,8.3,286.20,CHEMBL1157620,8.299988937677888
CHEMBL565386,CC(NC(C)(C)C)C(=O)c1cccs1,IC50,'<',100.0,nM,,211.33,CHEMBL1157604,7.0
CHEMBL132954,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,IC50,'=',67.1,nM,7.17,314.77,CHEMBL1135775,7.1732774798310075
CHEMBL1170441,Cc1ccc([C@]2(O)OCC(C)(C)N[C@H]2C)cc1,IC50,'=',832.0,nM,6.08,235.33,CHEMBL1177712,6.079876673709276
CHEMBL1173701,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(-c2ccccc2)cc1,IC50,'<',100000.0,nM,,297.40,CHEMBL1177712,4.0
CHEMBL1173771,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2ccc3ccccc3c2)c1,IC50,'=',453.0,nM,6.34,347.46,CHEMBL1177712,6.343901797987168
CHEMBL1171260,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,IC50,'=',3400.0,nM,5.47,269.77,CHEMBL1177712,5.468521082957745
CHEMBL1173599,CC1NC(C)(C)COC1(O)c1cccnc1,IC50,'<',100000.0,nM,,222.29,CHEMBL1177712,4.0
CHEMBL569699,CC(NC(C)(C)C)C(=O)c1ccccc1,IC50,'=',2310.0,nM,5.64,205.30,CHEMBL1156106,5.636388020107856
CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,IC50,'=',950.0,nM,6.02,298.22,CHEMBL1156106,6.022276394711152
CHEMBL565844,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,IC50,'=',650.0,nM,6.19,253.77,CHEMBL1156106,6.187086643357144
CHEMBL197913,CN1C2C=C(c3cccc(-c4ccccc4)c3)CC1CC2,IC50,'=',7220.0,nM,5.14,275.40,CHEMBL1141860,5.141462802430361
CHEMBL370158,C[N+]1(CCl)C2C=C(c3ccccc3-c3ccccc3)CC1CC2,IC50,'=',67000.0,nM,4.17,324.88,CHEMBL1141860,4.173925197299173
CHEMBL206599,CNC(=O)c1ccc2c(c1)[C@H](c1ccc(Cl)c(Cl)c1)CC[C@@H]2NC,IC50,'=',3300.0,nM,5.48,363.29,CHEMBL1139648,5.481486060122113
CHEMBL383706,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,IC50,'=',90.0,nM,7.05,385.32,CHEMBL1139648,7.045757490560675
CHEMBL111128,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,IC50,'=',86.0,nM,7.07,265.40,CHEMBL1136239,7.0655015487564325
CHEMBL117537,O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,IC50,'=',954.0,nM,6.02,476.61,CHEMBL1134625,6.020451625295905
CHEMBL41011,COC(=O)[C@H](c1ccc(Cl)c(Cl)c1)[C@H]1CCCCO1,IC50,'=',17.0,nM,7.77,303.19,CHEMBL1136769,7.769551078621726
CHEMBL117362,,IC50,'=',3500.0,nM,5.46,694.87,CHEMBL1145865,5.455931955649724
CHEMBL422290,CSCCSCCC(=O)OC[C@@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C,IC50,'=',5.69,nM,8.24,411.61,CHEMBL1131616,8.244887733604928
CHEMBL117179,,IC50,'=',60.0,nM,7.22,745.77,CHEMBL1145865,7.221848749616356
CHEMBL1683893,CN(C)CC1(c2cccc(F)c2)CCCCC1,IC50,'=',546.0,nM,6.26,235.35,CHEMBL1681686,6.262807357295262
CHEMBL1683880,CN1CCN(CC2(c3ccc(Cl)c(Cl)c3)CCCCC2)CC1,IC50,'>',1.0,nM,,341.33,CHEMBL1681686,9.0
CHEMBL186447,COC(=O)C1=C(c2ccc(Cl)cc2)CC2CCC1S2,IC50,'=',13.0,nM,7.89,294.80,CHEMBL1138717,7.886056647693163
CHEMBL493040,CNCc1ccccc1Cc1ccc(Cl)c(Cl)c1,IC50,'=',2000.0,nM,5.7,280.20,CHEMBL1155050,5.698970004336019
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',6100.0,nM,5.21,246.35,CHEMBL1152288,5.214670164989233
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',69.0,nM,7.16,272.22,CHEMBL1681689,7.161150909262744
CHEMBL1684043,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',29.0,nM,7.54,286.25,CHEMBL1681689,7.5376020021010435
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',300.0,nM,6.52,286.25,CHEMBL1681689,6.522878745280337
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',140.0,nM,6.85,281.44,CHEMBL1681689,6.853871964321762
CHEMBL89469,COC(=O)C1=C(c2ccc(F)cc2)CC2CCC1N2C,IC50,'=',408.0,nM,6.39,275.32,CHEMBL1134553,6.38933983691012
CHEMBL543876,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',190.0,nM,6.72,523.50,CHEMBL2169882,6.721246399047171
CHEMBL1790051,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl,IC50,'=',65.0,nM,7.19,295.81,CHEMBL1134553,7.187086643357144
CHEMBL2093958,CCOC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1.Cl,IC50,'=',2700.0,nM,5.57,283.80,CHEMBL1143600,5.568636235841013
CHEMBL1722,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,IC50,'=',121.7,nM,6.92,269.77,CHEMBL1143600,6.914709421769935
CHEMBL2093958,CCOC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1.Cl,IC50,'=',27.0,nM,7.57,283.80,CHEMBL1143600,7.568636235841013
CHEMBL542933,Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',5.0,nM,8.3,487.03,CHEMBL1140374,8.301029995663981
CHEMBL1813473,Clc1ccc([C@]23CCCC[C@@H]2CNC3)cc1Cl,IC50,'=',457.09,nM,6.34,270.20,CHEMBL1811752,6.339998279897117
CHEMBL3593393,Cl.OC[C@@H]1CNCCO[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'<',1000.0,nM,,312.62,CHEMBL3593224,6.0
CHEMBL1829959,COc1cccc2[nH]cc(-c3ccnc(N)n3)c12,IC50,'<',10000.0,nM,,240.27,CHEMBL1828602,5.0
CHEMBL567725,Cc1c(C(=O)N(C(C)C)[C@@H]2CCNC2)ccc(Cl)c1Cl,IC50,'<',40000.0,nM,,315.24,CHEMBL1156048,4.3979400086720375
CHEMBL576821,Cc1c(CN([C@@H]2CCNC2)S(C)(=O)=O)ccc2cc(F)ccc12,IC50,'<',28000.0,nM,,336.43,CHEMBL1156048,4.552841968657781
CHEMBL1643643,Cc1cc(C2=C(c3ccc(F)cc3)CC3CCC2S3)on1,IC50,'<',1000.0,nM,,301.39,CHEMBL1641369,6.0
CHEMBL457866,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc([N+](=O)[O-])cc2)N3C)cc1.Cl,IC50,'=',42.0,nM,7.38,460.96,CHEMBL1151730,7.376750709602099
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',367.0,nM,6.43,303.36,CHEMBL1143600,6.43533393574791
CHEMBL1643649,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,IC50,'=',66.5,nM,7.18,379.91,CHEMBL1641369,7.1771783546968955
CHEMBL1643651,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1Cl,IC50,'=',332.0,nM,6.48,414.36,CHEMBL1641369,6.478861916295964
CHEMBL1643667,c1ccc(-c2cc(C3C4CCC(C[C@@H]3c3ccccc3)S4)on2)cc1,IC50,'=',157.0,nM,6.8,347.48,CHEMBL1641369,6.804100347590766
CHEMBL2093958,CCOC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1.Cl,IC50,'=',230.0,nM,6.64,283.80,CHEMBL1143600,6.638272163982407
CHEMBL1643660,Brc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,IC50,'=',238.0,nM,6.62,426.38,CHEMBL1641369,6.623423042943488
CHEMBL1643663,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(F)cc2)S3)on1,IC50,'=',7.0,nM,8.15,303.40,CHEMBL1641369,8.154901959985743
CHEMBL555491,CCCC(C(=O)c1ccc(N)cc1)N1CCCC1,IC50,'=',7.0,nM,8.15,246.35,CHEMBL1158432,8.154901959985743
CHEMBL1813486,CN1C[C@@H]2CCCC[C@]2(Cc2ccc(Cl)c(Cl)c2)C1,IC50,'=',489.78,nM,6.31,298.26,CHEMBL1811752,6.309998953116936
CHEMBL577283,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,IC50,'=',9500.0,nM,5.02,296.41,CHEMBL1156048,5.022276394711152
CHEMBL566576,CS(=O)(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,IC50,'<',68000.0,nM,,304.42,CHEMBL1156048,4.167491087293763
CHEMBL1644483,N#Cc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',1404.0,nM,5.85,228.29,CHEMBL1641536,5.852632892206214
CHEMBL1644604,N#Cc1cc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc(-c2ccccc2)c1,IC50,'=',9550.0,nM,5.02,304.39,CHEMBL1641536,5.019996628416254
CHEMBL1830888,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,IC50,'=',2040.0,nM,5.69,395.43,CHEMBL1828571,5.690369832574101
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,IC50,'=',2320.0,nM,5.63,223.29,CHEMBL1157604,5.634512015109101
CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,IC50,'=',6000.0,nM,5.22,253.77,CHEMBL1157604,5.221848749616356
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,IC50,'=',13551.0,nM,4.87,495.58,CHEMBL1909046,4.868028654718944
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,IC50,'=',16918.0,nM,4.77,270.24,CHEMBL1909046,4.771650979376362
CHEMBL1644473,Clc1ccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc1,IC50,'=',2261.0,nM,5.65,237.73,CHEMBL1641536,5.64569943765464
CHEMBL1644481,FC(F)(F)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',3861.0,nM,5.41,271.28,CHEMBL1641536,5.413300198375951
CHEMBL1643664,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)S3)on1,IC50,'=',7.2,nM,8.14,319.86,CHEMBL1641369,8.142667503568731
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,IC50,'<',25000.0,nM,,313.40,CHEMBL1145304,4.6020599913279625
CHEMBL2219828,CCOC(c1ccc(Cl)cc1)C1CNC1,IC50,'=',1950.0,nM,5.71,225.72,CHEMBL3886211,5.709965388637482
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,'=',5581.0,nM,5.25,344.85,CHEMBL1909046,5.25328797748334
CHEMBL218847,CCCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',450.0,nM,6.35,251.80,CHEMBL1139231,6.346787486224656
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,IC50,'=',584.0,nM,6.23,404.50,CHEMBL1909046,6.2335871528876
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,IC50,'=',2505.0,nM,5.6,645.32,CHEMBL1909046,5.601192269796735
CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',23.0,nM,7.64,237.77,CHEMBL1139231,7.638272163982407
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IC50,'=',19015.0,nM,4.72,228.29,CHEMBL1909046,4.720903670252398
CHEMBL1099178,CN1CCN(C[C@@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1,IC50,'<',6000.0,nM,,342.94,CHEMBL1158540,5.221848749616356
CHEMBL201976,CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,IC50,'=',122.0,nM,6.91,297.40,CHEMBL1138144,6.913640169325252
CHEMBL401819,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1C,IC50,'=',2820.0,nM,5.55,304.78,CHEMBL1141595,5.549750891680639
CHEMBL4761826,Cl.O=C(NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1)c1ccccc1,IC50,'<',1000.0,nM,,399.29,CHEMBL4715727,6.0
CHEMBL4791288,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,IC50,'<',1000.0,nM,,353.68,CHEMBL4715727,6.0
CHEMBL612,C[C@H](N)Cc1ccccc1,IC50,'=',288.4,nM,6.54,135.21,CHEMBL2390840,6.540004743952609
CHEMBL606928,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2C[C@H](O)[C@H]1N2C,IC50,'=',265.0,nM,6.58,342.22,CHEMBL1134553,6.576754126063192
CHEMBL329454,COC(=O)C1C2CCC(CC1c1ccc(F)cc1)O2,IC50,'=',546.0,nM,6.26,264.30,CHEMBL1130119,6.262807357295262
CHEMBL89284,COC(=O)[C@H]1C2CCC(C[C@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C,IC50,'=',3840.0,nM,5.42,401.45,CHEMBL1130119,5.4156687756324695
CHEMBL314402,COC(=O)C1C2CCC(CC1c1ccccc1)O2,IC50,'<',1000.0,nM,,246.31,CHEMBL1130119,6.0
CHEMBL648,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,IC50,'=',763.0,nM,6.12,266.39,CHEMBL1909046,6.117475462045119
CHEMBL1813307,CN1C[C@@H]2CCCC[C@]2(c2ccccc2)C1,IC50,'=',1584.89,nM,5.8,215.34,CHEMBL1811752,5.800000874803203
