compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL464077,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,6.920818753952375
CHEMBL465939,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)cc2)n2nccc2N1,,6.356547323513812
CHEMBL464067,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)cc2Cl)n2nccc2N1,,6.552841968657781
CHEMBL480019,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)s2)n2nccc2N1,,6.638272163982407
CHEMBL467631,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc3ccccc3c2)n2nccc2N1,,6.187086643357144
CHEMBL465125,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cccc(C)c2)n2nccc2N1,,6.267606240177032
CHEMBL465930,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cccc(Cl)c2)n2nccc2N1,,6.721246399047171
CHEMBL464066,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cccc(Cl)c2Cl)n2nccc2N1,,6.795880017344075
CHEMBL481399,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2sc3ccccc3c2C)n2nccc2N1,,6.698970004336019
CHEMBL482381,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nccc2N1,,7.154901959985743
CHEMBL480020,CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)[C@@H](c2cccc(Cl)c2Cl)n2nccc2N1,,6.795880017344075
CHEMBL2042148,CC1=C(C(=O)N2CCN(c3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nc(C)cc2N1,,6.826813731587726
CHEMBL517078,CC1=C(C(=O)N2CCN(c3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,,7.070581074285707
