molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL29835,CCCN(c1ccncc1)n1ccc2ccccc21,IC50,'=',430.0,nM,6.37,251.33,CHEMBL1129670,6.366531544420414
CHEMBL477584,CC(C)C(=O)N(Cc1ccc(C(F)(F)F)cc1F)[C@H]1CCNC1,IC50,'<',400.0,nM,,332.34,CHEMBL1155868,6.3979400086720375
CHEMBL3593274,Cl.OCC1(c2ccc(Cl)c(Cl)c2)CCCNCC1,IC50,'=',2.1,nM,8.68,310.65,CHEMBL3593224,8.67778070526608
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',9200.0,nM,5.04,239.32,CHEMBL1159043,5.036212172654444
CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',7900.0,nM,5.1,267.38,CHEMBL1159043,5.102372908709558
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',2.0,nM,8.7,365.43,CHEMBL1828571,8.698970004336019
CHEMBL1828653,O=S1(=O)N(CCC2CNCCO2)c2c(F)cccc2N1c1ccccc1F,IC50,'=',5.0,nM,8.3,395.43,CHEMBL1828571,8.301029995663981
CHEMBL512851,C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,IC50,'=',2.3,nM,8.64,276.41,CHEMBL1152288,8.638272163982407
CHEMBL563852,FC(F)(F)Oc1ccccc1OC(c1cccnc1)C1CCNCC1,IC50,'=',45.0,nM,7.35,352.36,CHEMBL1151858,7.346787486224656
CHEMBL551443,CCc1cccc(OC(c2cccnc2)C2CCNCC2)c1,IC50,'=',404.0,nM,6.39,296.41,CHEMBL1151858,6.393618634889395
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,IC50,'=',7.0,nM,8.15,337.25,CHEMBL1151858,8.154901959985743
CHEMBL552046,Clc1cccc(OC(c2ccccn2)C2CCNCC2)c1Cl,IC50,'=',23.0,nM,7.64,337.25,CHEMBL1151858,7.638272163982407
CHEMBL550779,Clc1cccc(OC(c2ccncc2)C2CCNCC2)c1Cl,IC50,'=',8.0,nM,8.1,337.25,CHEMBL1151858,8.096910013008056
CHEMBL541226,Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,IC50,'=',16.0,nM,7.8,336.26,CHEMBL1151858,7.795880017344075
CHEMBL422290,CSCCSCCC(=O)OC[C@@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C,IC50,'=',16.3,nM,7.79,411.61,CHEMBL1131616,7.787812395596042
CHEMBL594585,NCC[C@@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',188.0,nM,6.73,283.40,CHEMBL1152596,6.72584215073632
CHEMBL351760,Cc1cn(Nc2ccncc2)c2ccccc12,IC50,'=',12800.0,nM,4.89,223.28,CHEMBL1129670,4.892790030352131
CHEMBL1813478,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',95.5,nM,7.02,270.20,CHEMBL1811752,7.019996628416254
CHEMBL1644479,Cc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',92.0,nM,7.04,217.31,CHEMBL1641536,7.036212172654444
CHEMBL1644483,N#Cc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',126.0,nM,6.9,228.29,CHEMBL1641536,6.899629454882437
CHEMBL1644604,N#Cc1cc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc(-c2ccccc2)c1,IC50,'=',148.0,nM,6.83,304.39,CHEMBL1641536,6.8297382846050425
CHEMBL572951,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(Br)c21,IC50,'=',21.0,nM,7.68,377.26,CHEMBL1155200,7.6777807052660805
CHEMBL572917,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(Br)ccc21,IC50,'=',60.0,nM,7.22,377.26,CHEMBL1155200,7.221848749616356
CHEMBL1830885,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,IC50,'=',15.0,nM,7.82,377.44,CHEMBL1828571,7.823908740944319
CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,IC50,'=',283.0,nM,6.55,377.44,CHEMBL1828571,6.548213564475709
CHEMBL1830889,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1c(F)cc(F)cc1F,IC50,'=',80.0,nM,7.1,413.42,CHEMBL1828571,7.096910013008056
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,IC50,'=',5600.0,nM,5.25,284.20,CHEMBL1157604,5.251811972993799
CHEMBL608380,NCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,IC50,'=',960.0,nM,6.02,300.38,CHEMBL1152674,6.017728766960431
CHEMBL566207,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1,IC50,'=',2350.0,nM,5.63,219.33,CHEMBL1157604,5.628932137728263
CHEMBL1828653,O=S1(=O)N(CCC2CNCCO2)c2c(F)cccc2N1c1ccccc1F,IC50,'=',22.0,nM,7.66,395.43,CHEMBL1828571,7.657577319177793
CHEMBL1084933,CNCCCCN1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',38.0,nM,7.42,363.46,CHEMBL1155376,7.42021640338319
CHEMBL1642907,CNC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',126.0,nM,6.9,320.26,CHEMBL1641414,6.899629454882437
CHEMBL1642915,CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',112.0,nM,6.95,306.24,CHEMBL1641414,6.950781977329818
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',37.0,nM,7.43,286.25,CHEMBL1681689,7.431798275933005
CHEMBL378319,Clc1ccccc1CC(c1cccnc1)N1CCNCC1,IC50,'=',75.0,nM,7.12,301.82,CHEMBL1145304,7.1249387366083
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,IC50,'=',2220.0,nM,5.65,333.45,CHEMBL1909046,5.653647025549361
CHEMBL566173,CCNC[C@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,IC50,'=',1200.0,nM,5.92,294.40,CHEMBL1155305,5.920818753952375
CHEMBL585708,CNC[C@H](O)[C@H](c1ccccc1)n1cc(C)c2ccccc21,IC50,'=',42.0,nM,7.38,294.40,CHEMBL1155305,7.376750709602099
CHEMBL2338048,Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,IC50,'=',0.3162,nM,9.5,323.77,CHEMBL2331276,9.500038134403809
CHEMBL2338031,Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(F)c1,IC50,'=',7.943,nM,8.1,289.32,CHEMBL2331276,8.100015437450608
CHEMBL2337601,O=[N+]([O-])c1ccccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,IC50,'=',0.5012,nM,9.3,298.34,CHEMBL2331276,9.299988937677888
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,IC50,'=',383.0,nM,6.42,301.39,CHEMBL1909046,6.416801226031377
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,IC50,'=',7100.0,nM,5.15,273.46,CHEMBL1139231,5.1487416512809245
CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',47.0,nM,7.33,286.25,CHEMBL1139231,7.327902142064283
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',1303.0,nM,5.88,309.33,CHEMBL1909046,5.885055584287415
CHEMBL404754,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1Cl,IC50,'=',38.0,nM,7.42,339.22,CHEMBL1141595,7.42021640338319
CHEMBL401877,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1OC,IC50,'=',62.0,nM,7.21,320.78,CHEMBL1141595,7.2076083105017466
CHEMBL401878,CNCc1cc(C#N)ccc1Oc1ccc(Cl)cc1OC,IC50,'<',400.0,nM,,302.76,CHEMBL1141595,6.3979400086720375
CHEMBL255957,CNCc1ccccc1Oc1ccc(OC)cc1Cl,IC50,'=',157.0,nM,6.8,277.75,CHEMBL1141595,6.804100347590766
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,IC50,'=',7.0,nM,8.15,288.44,CHEMBL1141595,8.154901959985743
CHEMBL313041,COc1ccc(C2=NNC(=O)C3CC=CCC23)cc1OC,IC50,'<',100000.0,nM,,286.33,CHEMBL1152805,4.0
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',8.9,nM,8.05,297.42,CHEMBL1152288,8.050609993355087
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,IC50,'=',23.0,nM,7.64,277.41,CHEMBL1909046,7.638272163982407
CHEMBL134,Clc1cccc(Cl)c1NC1=NCCN1,IC50,'<',20000.0,nM,,230.10,CHEMBL1129670,4.698970004336019
CHEMBL575133,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(Br)cccc21,IC50,'=',52.0,nM,7.28,377.26,CHEMBL1155200,7.2839966563652006
CHEMBL583411,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(C)c21,IC50,'=',18.0,nM,7.75,312.39,CHEMBL1155200,7.7447274948966935
CHEMBL566958,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(Cl)ccc21,IC50,'=',60.0,nM,7.22,332.81,CHEMBL1155200,7.221848749616356
CHEMBL582894,CNC[C@@H](O)[C@H](c1cccc(OC)c1)n1ccc2ccccc21,IC50,'=',111.0,nM,6.96,310.40,CHEMBL1155200,6.954677021213342
CHEMBL577598,CNC[C@@H](O)[C@H](c1ccccc1F)n1ccc2ccccc21,IC50,'=',92.0,nM,7.04,298.36,CHEMBL1155200,7.036212172654444
CHEMBL577612,CNC[C@@H](O)[C@H](c1ccc(Cl)cc1)n1ccc2ccccc21,IC50,'=',527.0,nM,6.28,314.82,CHEMBL1155200,6.278189384787454
CHEMBL573667,CNCC[C@H](c1ccccc1)n1ccc2ccccc21,IC50,'=',34.0,nM,7.47,264.37,CHEMBL1155200,7.468521082957745
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,IC50,'=',2271.0,nM,5.64,645.32,CHEMBL1909046,5.643782865780265
CHEMBL2171418,Cl.Clc1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1Cl,IC50,'=',16.0,nM,7.8,394.73,CHEMBL2169882,7.795880017344075
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,IC50,'=',1470.0,nM,5.83,326.83,CHEMBL1909046,5.8326826652518236
CHEMBL1813318,CN1C[C@H]2CCCC[C@@]2(c2cccc3ccccc23)C1,IC50,'=',204.17,nM,6.69,265.40,CHEMBL1811752,6.69000807121882
CHEMBL1813486,CN1C[C@@H]2CCCC[C@]2(Cc2ccc(Cl)c(Cl)c2)C1,IC50,'=',4466.84,nM,5.35,298.26,CHEMBL1811752,5.349999603463148
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,IC50,'=',5133.0,nM,5.29,281.37,CHEMBL1152751,5.289628735739237
CHEMBL1762480,Cc1ccc(C#N)c(S[C@H](CCN)c2ccccc2)n1.O=C(O)/C=C/C(=O)O,IC50,'=',7400.0,nM,5.13,399.47,CHEMBL1759901,5.130768280269024
CHEMBL1830891,O=S1(=O)N(CCC2CNCCO2)c2ccc(F)cc2N1c1ccccc1F,IC50,'=',209.0,nM,6.68,395.43,CHEMBL1828571,6.679853713888946
CHEMBL1830886,COc1cccc(N2c3ccccc3N(CC[C@@H]3CNCCO3)S2(=O)=O)c1,IC50,'=',89.0,nM,7.05,389.48,CHEMBL1828571,7.050609993355087
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,IC50,'=',3.0,nM,8.52,313.40,CHEMBL1156588,8.522878745280337
CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,IC50,'=',26.0,nM,7.58,303.79,CHEMBL1156588,7.585026652029182
CHEMBL1643517,CNC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',1005.0,nM,6.0,307.22,CHEMBL1641425,5.997833938243493
CHEMBL1084042,CNCCC(C)N1c2ccccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',2.0,nM,8.7,349.43,CHEMBL1155515,8.698970004336019
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,IC50,'=',266.0,nM,6.58,179.22,CHEMBL1154253,6.575118363368933
CHEMBL258062,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1Cl,IC50,'=',33.0,nM,7.48,353.25,CHEMBL1141595,7.481486060122112
CHEMBL256818,CNCc1ccccc1Oc1ccc(Cl)cc1OC,IC50,'=',78.0,nM,7.11,277.75,CHEMBL1141595,7.107905397309519
CHEMBL404258,COc1cc(Cl)ccc1Oc1ccccc1CN(C)C,IC50,'=',14.0,nM,7.85,291.78,CHEMBL1141595,7.853871964321762
CHEMBL385359,CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,IC50,'=',3040.0,nM,5.52,384.52,CHEMBL1137428,5.517126416391246
CHEMBL214237,c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,IC50,'=',39.0,nM,7.41,266.39,CHEMBL1146859,7.4089353929735005
CHEMBL386223,N#Cc1cccc(CC(c2ccccc2)N2CCNCC2)c1,IC50,'=',300.0,nM,6.52,291.40,CHEMBL1146859,6.522878745280337
CHEMBL1173599,CC1NC(C)(C)COC1(O)c1cccnc1,IC50,'<',100000.0,nM,,222.29,CHEMBL1177712,4.0
CHEMBL260440,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,IC50,'=',4.4,nM,8.36,292.38,CHEMBL1143218,8.356547323513812
CHEMBL257047,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccncc1,IC50,'<',10000.0,nM,,337.47,CHEMBL1143218,5.0
CHEMBL270569,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccc[nH]1,IC50,'=',2600.0,nM,5.58,325.46,CHEMBL1143218,5.585026652029182
CHEMBL272286,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1cnco1,IC50,'=',2900.0,nM,5.54,327.43,CHEMBL1143218,5.5376020021010435
CHEMBL272986,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(C)C,IC50,'<',10000.0,nM,,302.46,CHEMBL1143218,5.0
CHEMBL152362,Brc1ccc2c(ccn2Nc2ccncc2)c1,IC50,'<',20000.0,nM,,288.15,CHEMBL1129670,4.698970004336019
CHEMBL493040,CNCc1ccccc1Cc1ccc(Cl)c(Cl)c1,IC50,'=',200.0,nM,6.7,280.20,CHEMBL1155050,6.698970004336019
CHEMBL482294,CN(C)Cc1cc(S(N)(=O)=O)ccc1[S+]([O-])c1ccc(C(F)(F)F)cc1,IC50,'<',10000.0,nM,,406.45,CHEMBL1155050,5.0
CHEMBL451165,CNCc1cc(C(N)=O)ccc1Cc1ccc(Cl)c(Cl)c1,IC50,'=',50.0,nM,7.3,323.22,CHEMBL1155050,7.301029995663981
CHEMBL383706,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,IC50,'=',770.0,nM,6.11,385.32,CHEMBL1155050,6.113509274827518
CHEMBL1644605,N#Cc1cc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)nc(-c2ccccc2)c1,IC50,'=',90.0,nM,7.05,305.38,CHEMBL1641536,7.045757490560675
CHEMBL1644608,N#Cc1ccccc1-c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',5.0,nM,8.3,304.39,CHEMBL1641536,8.301029995663981
CHEMBL511163,NCC1CCC(CCc2cccc3ccccc23)O1,IC50,'=',3420.0,nM,5.47,255.36,CHEMBL1152751,5.465973893943865
CHEMBL452928,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,IC50,'=',1541.0,nM,5.81,295.25,CHEMBL1152751,5.812197361281581
CHEMBL456221,COc1ccc(F)cc1C[C@H]1CC[C@H](CN)O1,IC50,'=',7983.0,nM,5.1,239.29,CHEMBL1152751,5.097833870728949
CHEMBL459367,COc1ccc(F)cc1CCC[C@@H]1CC[C@H](CN)O1,IC50,'=',2857.0,nM,5.54,267.34,CHEMBL1152751,5.544089759617257
CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,IC50,'=',2160.0,nM,5.67,531.91,CHEMBL1139415,5.665546248849069
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',7.0,nM,8.15,300.27,CHEMBL1681689,8.154901959985743
CHEMBL1095525,OC1(C(CN2CCNCC2)c2csc(Cl)c2)CCCCC1,IC50,'=',100.0,nM,7.0,328.91,CHEMBL1158540,7.0
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,IC50,'=',3.2,nM,8.49,313.40,CHEMBL1153531,8.494850021680094
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',835.0,nM,6.08,303.36,CHEMBL1152805,6.078313524516398
CHEMBL551474,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(C(C)C)c2cccc(F)c21,IC50,'=',6.9,nM,8.16,375.42,CHEMBL1153531,8.161150909262744
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,IC50,'=',3.1,nM,8.51,313.40,CHEMBL1153531,8.508638306165727
CHEMBL1096001,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',93.0,nM,7.03,366.43,CHEMBL1155376,7.031517051446065
CHEMBL1173772,CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,IC50,'=',43.4,nM,7.36,269.77,CHEMBL1177712,7.36251027048749
CHEMBL1173354,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(Cl)cc1,IC50,'=',830.0,nM,6.08,255.75,CHEMBL1177712,6.080921907623926
CHEMBL1173428,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1,IC50,'=',114.0,nM,6.94,290.19,CHEMBL1177712,6.943095148663527
CHEMBL200473,CN1C2CCC1CC(O)(c1ccccc1-c1ccccc1)C2,IC50,'=',66300.0,nM,4.18,293.41,CHEMBL1141860,4.178486471595227
CHEMBL578346,O=C(c1ccc2ccccc2c1)N(C1CCC1)C1CCNCC1,IC50,'<',40000.0,nM,,308.43,CHEMBL1156048,4.3979400086720375
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',1850.0,nM,5.73,239.75,CHEMBL1157604,5.732828271596986
CHEMBL597000,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,IC50,'=',0.2512,nM,9.6,339.29,CHEMBL1157620,9.599980364934842
CHEMBL577597,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(F)ccc21,IC50,'=',22.0,nM,7.66,316.35,CHEMBL1155200,7.657577319177793
CHEMBL583113,CNC[C@@H](O)[C@H](c1ccccc1Cl)n1ccc2ccccc21,IC50,'=',304.0,nM,6.52,314.82,CHEMBL1155200,6.517126416391246
CHEMBL1762479,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,IC50,'=',16000.0,nM,4.8,394.79,CHEMBL1759901,4.795880017344075
CHEMBL219653,Clc1ccc(C(CC2CCCC2)C2CCCCN2)cc1,IC50,'=',730.0,nM,6.14,291.87,CHEMBL1139231,6.136677139879544
CHEMBL219116,COC(=O)C(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',1400.0,nM,5.85,267.76,CHEMBL1139231,5.853871964321762
CHEMBL319244,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,IC50,'=',3787.0,nM,5.42,284.31,CHEMBL1909046,5.421704694879174
CHEMBL130477,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,IC50,'=',4.9,nM,8.31,298.77,CHEMBL1135775,8.309803919971486
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',3000.0,nM,5.52,279.86,CHEMBL1139231,5.522878745280337
CHEMBL1830879,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,IC50,'=',5.0,nM,8.3,359.45,CHEMBL1828571,8.301029995663981
CHEMBL1830882,O=S1(=O)N(C[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,IC50,'=',199.0,nM,6.7,345.42,CHEMBL1828571,6.701146923590294
CHEMBL1830889,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1c(F)cc(F)cc1F,IC50,'=',91.0,nM,7.04,413.42,CHEMBL1828571,7.040958607678906
CHEMBL1830891,O=S1(=O)N(CCC2CNCCO2)c2ccc(F)cc2N1c1ccccc1F,IC50,'=',120.0,nM,6.92,395.43,CHEMBL1828571,6.920818753952375
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,IC50,'=',7.943,nM,8.1,271.36,CHEMBL1681689,8.100015437450608
CHEMBL525249,CN[C@H]1Cc2ccccc2[C@@H](Oc2ccccc2C)C1,IC50,'=',160.0,nM,6.8,267.37,CHEMBL1157521,6.795880017344075
CHEMBL488049,Cc1ccccc1O[C@@H]1C[C@@H](N(C)C)Cc2ccccc21,IC50,'=',430.0,nM,6.37,281.40,CHEMBL1157521,6.366531544420414
CHEMBL488424,N[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,IC50,'=',4000.0,nM,5.4,259.74,CHEMBL1157521,5.3979400086720375
CHEMBL155211,CCCN(c1ccncc1)n1ccc2cc(OC)ccc21,IC50,'=',570.0,nM,6.24,281.36,CHEMBL1129670,6.2441251443275085
CHEMBL157971,CCCN(c1ccncc1)n1cccn1.O=C(O)/C=C/C(=O)O,IC50,'<',20000.0,nM,,318.33,CHEMBL1129670,4.698970004336019
CHEMBL2112594,O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,IC50,'=',205.0,nM,6.69,438.52,CHEMBL1132179,6.688246138944246
CHEMBL121027,CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,IC50,'=',279.0,nM,6.55,420.57,CHEMBL1132179,6.554395796726403
CHEMBL345607,O=C(O)/C=C/C(=O)O.c1ccc2c(c1)c1ccccc1n2Nc1ccncc1,IC50,'=',1400.0,nM,5.85,375.38,CHEMBL1129670,5.853871964321762
CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,IC50,'=',16.0,nM,7.8,349.69,CHEMBL1155868,7.795880017344075
CHEMBL513884,O=C(C1CCOCC1)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,IC50,'=',300.0,nM,6.52,357.28,CHEMBL1155868,6.522878745280337
CHEMBL517963,CC(C)C(=O)N(Cc1ccccc1Cl)[C@H]1CCNC1,IC50,'=',114.0,nM,6.94,280.80,CHEMBL1155868,6.943095148663527
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,IC50,'=',23.0,nM,7.64,315.24,CHEMBL1155868,7.638272163982407
CHEMBL1644474,Clc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',19.0,nM,7.72,237.73,CHEMBL1641536,7.721246399047171
CHEMBL1644478,Fc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',67.0,nM,7.17,221.28,CHEMBL1641536,7.173925197299173
CHEMBL282575,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,'=',17229.0,nM,4.76,376.50,CHEMBL1909046,4.763739928999171
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,IC50,'=',3625.7,nM,5.44,286.40,CHEMBL1909046,5.440608133427113
CHEMBL1644470,c1ccc(-c2cccc(O[C@@H]3C[C@H]4CC[C@@H](C3)N4)n2)cc1,IC50,'=',26.0,nM,7.58,280.37,CHEMBL1641536,7.585026652029182
CHEMBL1644472,CN1[C@@H]2CC[C@H]1C[C@H](Oc1ccccc1)C2,IC50,'=',86.0,nM,7.07,217.31,CHEMBL1641536,7.0655015487564325
CHEMBL3936578,O=C(OC(c1ccc(Cl)cc1)C1CNC1)c1ccccc1,IC50,'=',3475.0,nM,5.46,301.77,CHEMBL3886211,5.4590451910738675
CHEMBL10316,c1ccc2c(c1)OCC(C1=NCCN1)O2,IC50,'<',20000.0,nM,,204.23,CHEMBL1129670,4.698970004336019
CHEMBL2219828,CCOC(c1ccc(Cl)cc1)C1CNC1,IC50,'=',666.0,nM,6.18,225.72,CHEMBL3886211,6.176525770829699
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IC50,'=',1375.0,nM,5.86,458.58,CHEMBL1909046,5.861697301833718
CHEMBL1642894,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',27.0,nM,7.57,306.24,CHEMBL1641414,7.568636235841013
CHEMBL1642895,CN[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',117.0,nM,6.93,306.24,CHEMBL1641414,6.931814138253839
CHEMBL1642908,CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',210.0,nM,6.68,320.26,CHEMBL1641414,6.6777807052660805
CHEMBL1083430,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O,IC50,'=',277.0,nM,6.56,383.42,CHEMBL1155515,6.557520230935552
CHEMBL1085323,CNC[C@@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,IC50,'=',19.0,nM,7.72,377.47,CHEMBL1155515,7.721246399047171
CHEMBL234705,CN(C)[C@@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,IC50,'=',37.0,nM,7.43,265.36,CHEMBL1147933,7.431798275933005
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,IC50,'=',3.0,nM,8.52,255.36,CHEMBL1152153,8.522878745280337
CHEMBL502379,CCc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CNC,IC50,'=',1.5,nM,8.82,297.40,CHEMBL1152169,8.823908740944319
CHEMBL1097469,OC1(C(CN2CCNCC2)c2csc3ccccc23)CCCCC1,IC50,'=',255.0,nM,6.59,344.52,CHEMBL1158540,6.5934598195660445
