molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL125140,COC(=O)C1C2CCC(C[C@@H]1OC(c1ccccc1)c1ccc(C)cc1)N2C,IC50,'=',13200.0,nM,4.88,379.50,CHEMBL1129654,4.87942606879415
CHEMBL562000,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N(C)C)(c4ccccc4)CC3)C(C)(C)C2)cc1,IC50,'=',38.0,nM,7.42,519.73,CHEMBL1153458,7.42021640338319
CHEMBL561392,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(N4CCCCC4=O)CC3)C(C)(C)C2)cc1,IC50,'=',11.0,nM,7.96,545.77,CHEMBL1153458,7.958607314841775
CHEMBL549851,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccccc4)CC3)C(C)(C)C2)cc1,IC50,'=',15.0,nM,7.82,524.75,CHEMBL1153458,7.823908740944319
CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,IC50,'=',190.0,nM,6.72,261.75,CHEMBL1155050,6.721246399047171
CHEMBL1080728,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)c1C,IC50,'=',93.0,nM,7.03,479.07,CHEMBL1154983,7.031517051446065
CHEMBL1081468,Cc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)[nH]c3C)CC2)c1C,IC50,'=',77.0,nM,7.11,430.60,CHEMBL1154983,7.113509274827518
CHEMBL1086626,Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,IC50,'=',137.0,nM,6.86,471.43,CHEMBL1154983,6.863279432843593
CHEMBL1086756,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,IC50,'=',420.0,nM,6.38,513.51,CHEMBL1154983,6.376750709602099
CHEMBL1088312,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1CC(C)C,IC50,'=',381.0,nM,6.42,527.54,CHEMBL1154983,6.419075024324381
CHEMBL1080683,Cc1c(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,IC50,'=',57.0,nM,7.24,471.43,CHEMBL1154983,7.2441251443275085
CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,IC50,'=',300.0,nM,6.52,301.36,CHEMBL1156588,6.522878745280337
CHEMBL498482,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,IC50,'=',300.0,nM,6.52,297.40,CHEMBL1156588,6.522878745280337
CHEMBL525717,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1Cl,IC50,'=',4500.0,nM,5.35,303.79,CHEMBL1156588,5.346787486224656
CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,IC50,'=',1600.0,nM,5.8,303.79,CHEMBL1156588,5.795880017344075
CHEMBL1173599,CC1NC(C)(C)COC1(O)c1cccnc1,IC50,'<',100000.0,nM,,222.29,CHEMBL1177712,4.0
CHEMBL1173427,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(F)c(F)c1,IC50,'<',100000.0,nM,,257.28,CHEMBL1177712,4.0
CHEMBL510855,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(C)cc1,IC50,'=',73.0,nM,7.14,284.40,CHEMBL1138600,7.136677139879544
CHEMBL1088164,Cc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)n(CC(C)C)c3C)CC2)c1C,IC50,'=',350.0,nM,6.46,486.70,CHEMBL1154983,6.455931955649724
CHEMBL576821,Cc1c(CN([C@@H]2CCNC2)S(C)(=O)=O)ccc2cc(F)ccc12,IC50,'=',4.6,nM,8.34,336.43,CHEMBL1156048,8.337242168318426
CHEMBL566418,CC(NC1CCC1)C(=O)c1cccc(Cl)c1,IC50,'=',185.0,nM,6.73,237.73,CHEMBL1156106,6.732828271596986
CHEMBL453061,Cc1ccccc1O[C@H]1CC[C@@H](N)c2ccccc21,IC50,'=',2300.0,nM,5.64,253.34,CHEMBL1157521,5.638272163982407
CHEMBL520735,CN(C)[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,IC50,'=',2000.0,nM,5.7,253.34,CHEMBL1157521,5.698970004336019
CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',0.13,nM,9.89,267.38,CHEMBL1152406,9.886056647693163
CHEMBL381046,CN1C2C=C(c3ccccc3-c3ccccc3)CC1CC2,IC50,'=',1710.0,nM,5.77,275.40,CHEMBL1141860,5.767003889607846
CHEMBL59,NCCc1ccc(O)c(O)c1,IC50,'<',30000.0,nM,,153.18,CHEMBL1136450,4.522878745280337
CHEMBL429771,c1ccc2c(CC3CCNCC3)c[nH]c2c1,IC50,'=',550.0,nM,6.26,214.31,CHEMBL1121570,6.259637310505756
CHEMBL455447,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,IC50,'=',1400.0,nM,5.85,267.37,CHEMBL1152169,5.853871964321762
CHEMBL454674,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1F,IC50,'=',700.0,nM,6.16,287.33,CHEMBL1152169,6.154901959985743
CHEMBL1813473,Clc1ccc([C@]23CCCC[C@@H]2CNC3)cc1Cl,IC50,'=',1905.46,nM,5.72,270.20,CHEMBL1811752,5.720000163638921
CHEMBL124222,O=C1CN(CCOC(c2ccccc2)c2ccccc2)CCN1CCCc1ccccc1,IC50,'<',10.0,nM,,428.58,CHEMBL1132179,8.0
CHEMBL605938,O=S(=O)(Nc1ccc2c(c1)C(C1CCNC1)=CC2)c1c(Cl)nc2sccn12,IC50,'<',10000.0,nM,,420.95,CHEMBL1152611,5.0
CHEMBL3310484,Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,IC50,'=',46.3,nM,7.33,323.77,CHEMBL3352322,7.334419008982047
CHEMBL1762473,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,IC50,'=',2100.0,nM,5.68,376.80,CHEMBL1759901,5.6777807052660805
CHEMBL2337599,N#Cc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,IC50,'=',0.631,nM,9.2,278.36,CHEMBL2331276,9.199970640755865
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',35.0,nM,7.46,277.41,CHEMBL1221386,7.455931955649724
CHEMBL1173701,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(-c2ccccc2)cc1,IC50,'<',100000.0,nM,,297.40,CHEMBL1177712,4.0
CHEMBL1170441,Cc1ccc([C@]2(O)OCC(C)(C)N[C@H]2C)cc1,IC50,'<',100000.0,nM,,235.33,CHEMBL1177712,4.0
CHEMBL14391,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C,IC50,'=',64.9,nM,7.19,385.25,CHEMBL1130119,7.187755303199631
CHEMBL591829,N#Cc1ccc2[nH]cc(CCC3CCCCN3Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2c1,IC50,'=',46.0,nM,7.34,479.47,CHEMBL1159043,7.337242168318426
CHEMBL606929,COC(=O)[C@@H]1C(c2ccc(Cl)c(Cl)c2)C[C@H]2C[C@@H](O)C1N2C,IC50,'=',1220.0,nM,5.91,344.24,CHEMBL1134553,5.913640169325252
CHEMBL123252,CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,IC50,'=',1700.0,nM,5.77,430.64,CHEMBL1132179,5.769551078621726
CHEMBL557413,Cl.c1ccc(Cn2cc(CCC3CCNCC3)c3ccccc32)cc1,IC50,'<',1000.0,nM,,354.93,CHEMBL1121570,6.0
CHEMBL456638,NCC1CCC(c2cccc3ccccc23)O1,IC50,'=',24.0,nM,7.62,227.31,CHEMBL1152751,7.619788758288394
CHEMBL452928,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,IC50,'=',225.0,nM,6.65,295.25,CHEMBL1152751,6.647817481888637
CHEMBL1224224,CN(C)CCC(c1ccc2ccccc2c1)n1ncnn1,IC50,'=',138.0,nM,6.86,281.36,CHEMBL1221386,6.860120913598763
CHEMBL451137,CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',5.1,nM,8.29,361.07,CHEMBL1152152,8.292429823902063
CHEMBL488242,CNCc1ccccc1Oc1ccc(Cl)cc1,IC50,'=',13.9,nM,7.86,247.72,CHEMBL1152152,7.856985199745905
CHEMBL455425,CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',8.9,nM,8.05,310.22,CHEMBL1152152,8.050609993355087
CHEMBL1812747,Cc1cc([C@H]2[C@@H](c3ccc(Cl)c(C)c3)C[C@@H]3CC[C@H]2N3C)on1,IC50,'=',115.0,nM,6.94,330.86,CHEMBL1811897,6.939302159646388
CHEMBL3216508,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccccc1.Cl.Cl.Cl,IC50,'=',3.9,nM,8.41,603.47,CHEMBL1821711,8.4089353929735
CHEMBL3216745,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C(C)C)n(-c4ccccc4)c3C)CC2)c1C.Cl.Cl,IC50,'=',16.0,nM,7.8,546.59,CHEMBL1821711,7.795880017344075
CHEMBL3215627,COc1ccc(-n2c(C)nc(C(=O)NCC(O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1OC.Cl.Cl,IC50,'=',70.3,nM,7.15,594.58,CHEMBL1821711,7.153044674980176
CHEMBL3323097,CN1Cc2ccccc2C(c2cc3ccccc3s2)C1,IC50,'=',35.0,nM,7.46,279.41,CHEMBL3351632,7.455931955649724
CHEMBL461095,CN(C)C[C@@H](c1cccc(Cl)c1)C1(O)CCCCC1,IC50,'=',405.0,nM,6.39,281.83,CHEMBL1155011,6.392544976785332
CHEMBL316862,CN(C)CC(c1ccccc1Cl)C1(O)CCCCC1,IC50,'=',177.0,nM,6.75,281.83,CHEMBL1155011,6.752026733638194
CHEMBL461705,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,IC50,'=',4962.0,nM,5.3,395.80,CHEMBL1155011,5.30434324006381
CHEMBL572917,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(Br)ccc21,IC50,'=',52.0,nM,7.28,377.26,CHEMBL1155200,7.2839966563652006
CHEMBL566090,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(F)cccc21,IC50,'=',417.0,nM,6.38,316.35,CHEMBL1155200,6.379863945026242
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,IC50,'=',1895.0,nM,5.72,301.39,CHEMBL1909046,5.722390785695909
CHEMBL471036,c1ccc2cc(COC3CCNCC3)ccc2c1,IC50,'=',5.9,nM,8.23,241.33,CHEMBL1156048,8.229147988357855
CHEMBL577497,CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,IC50,'=',5.2,nM,8.28,268.36,CHEMBL1156048,8.2839966563652
CHEMBL4063764,Fc1ccc(C(OCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccc(F)cc2)cc1,IC50,'=',5000.0,nM,5.3,477.38,CHEMBL4004887,5.301029995663981
CHEMBL4095430,c1ccc(CN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'<',10000.0,nM,,438.58,CHEMBL4004887,5.0
CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,IC50,'=',387.0,nM,6.41,255.74,CHEMBL1764988,6.412289034981089
CHEMBL1765600,CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,IC50,'=',2900.0,nM,5.54,297.83,CHEMBL1764988,5.5376020021010435
CHEMBL1173597,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,IC50,'=',300.0,nM,6.52,283.80,CHEMBL1764988,6.522878745280337
CHEMBL3769872,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,IC50,'=',18.0,nM,7.75,310.48,CHEMBL3769327,7.7447274948966935
CHEMBL2430680,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)cc1,IC50,'=',85.6,nM,7.07,340.64,CHEMBL2429823,7.0675262353228465
CHEMBL3673161,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cccnn4)ccc23)cc1Cl,IC50,'=',3.8,nM,8.42,396.32,CHEMBL3639048,8.42021640338319
CHEMBL3673164,Nc1cnc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)cn1,IC50,'=',5.9,nM,8.23,411.34,CHEMBL3639048,8.229147988357855
CHEMBL529660,CNCc1cc(OC)ccc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',3.77,nM,8.42,312.20,CHEMBL1152152,8.423658649794207
CHEMBL24731,COc1ccc2[nH]cc(CCC3CCNCC3)c2c1,IC50,'<',1000.0,nM,,258.36,CHEMBL1121570,6.0
CHEMBL336940,COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,IC50,'=',280.0,nM,6.55,314.77,CHEMBL1135775,6.552841968657781
CHEMBL421546,COC(=O)C1=C(c2ccc3ccccc3c2)CC2C[C@@H](O)C1N2C,IC50,'=',677.0,nM,6.17,323.39,CHEMBL1134553,6.169411331314856
CHEMBL450714,CSc1ccc(Oc2ccccc2CN(C)C)cc1,IC50,'=',1.0,nM,9.0,273.40,CHEMBL1152152,9.0
CHEMBL488435,CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',4.8,nM,8.32,361.07,CHEMBL1152152,8.318758762624412
CHEMBL461153,CCn1c(=O)n([C@H](CCNC)c2ccccc2)c2ccccc21,IC50,'=',4311.0,nM,5.37,309.41,CHEMBL1152153,5.365421977146112
CHEMBL516965,CNCC[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2cccc(F)c21,IC50,'=',1208.0,nM,5.92,341.43,CHEMBL1152153,5.9179330657148865
CHEMBL331799,CNCC1C2CCC(C2)C1c1ccc2ccccc2c1,IC50,'=',50.0,nM,7.3,265.40,CHEMBL1136239,7.301029995663981
CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,IC50,'=',10336.0,nM,4.99,288.39,CHEMBL1909046,4.985647499348991
CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,IC50,'=',260.0,nM,6.58,279.43,CHEMBL1681689,6.585026652029182
CHEMBL338982,Fc1ccc2[nH]cc(CCCNCCOc3cccc4c3OCC4)c2c1,IC50,'=',9.7,nM,8.01,354.43,CHEMBL1148370,8.013228265733755
CHEMBL2107797,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,IC50,'=',1119.0,nM,5.95,312.45,CHEMBL1909046,5.95116991347165
CHEMBL549490,N#Cc1ccc2[nH]cc([C@H]3CCC[C@@H]3CN3CCCC3)c2c1,IC50,'=',22.0,nM,7.66,293.41,CHEMBL1152406,7.657577319177793
CHEMBL557914,CN(Cc1ccccc1)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',85.0,nM,7.07,343.47,CHEMBL1152406,7.070581074285707
CHEMBL539470,CN(C)C[C@H]1CCC[C@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',130.0,nM,6.89,267.38,CHEMBL1152406,6.886056647693163
CHEMBL539656,CN(C)C[C@@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',2.6,nM,8.59,267.38,CHEMBL1152406,8.585026652029182
CHEMBL390432,CN(C)C1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,IC50,'=',1.6,nM,8.8,265.36,CHEMBL1147933,8.795880017344075
CHEMBL3216503,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccccc3F)c2C)CC1.Cl.Cl.Cl,IC50,'=',6.17,nM,8.21,593.40,CHEMBL1821711,8.209714835966759
CHEMBL3216741,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccccc4F)c3C)CC2)c1C.Cl.Cl,IC50,'=',6.9,nM,8.16,536.52,CHEMBL1821711,8.161150909262744
CHEMBL3215626,Cc1cccc(N2CCN(CC(O)CNC(=O)c3nc(C)n(-c4ccccc4Cl)c3C)CC2)c1C.Cl.Cl.Cl,IC50,'=',5.0,nM,8.3,605.44,CHEMBL1821711,8.301029995663981
CHEMBL3216287,COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4C)CC3)c2C)cc1.Cl.Cl.Cl,IC50,'=',12.4,nM,7.91,605.44,CHEMBL1821711,7.906578314837765
CHEMBL435990,COC(=O)C1C2CCC(C[C@@H]1OC(c1ccc(C)cc1)c1ccc(C)cc1)N2C,IC50,'=',9800.0,nM,5.01,393.53,CHEMBL1129654,5.008773924307505
CHEMBL1762474,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1.O=C(O)/C=C/C(=O)O,IC50,'=',6700.0,nM,5.17,418.90,CHEMBL1759901,5.173925197299173
CHEMBL14391,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C,IC50,'=',4.21,nM,8.38,385.25,CHEMBL1130119,8.37571790416433
CHEMBL209802,NC(=O)c1ccc(F)c2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2,IC50,'=',59.7,nM,7.22,439.51,CHEMBL1138933,7.224025668870631
CHEMBL362170,CN(C)CCCc1c[nH]c2ccc(Cl)cc12,IC50,'=',7.0,nM,8.15,236.75,CHEMBL1142039,8.154901959985743
CHEMBL488638,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl,IC50,'=',133.0,nM,6.88,228.12,CHEMBL1157485,6.876148359032914
CHEMBL607430,COC(=O)C1C2CC[C@H](C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C,IC50,'=',1460.0,nM,5.84,401.45,CHEMBL1127828,5.835647144215563
CHEMBL482292,CN(C)Cc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1,IC50,'=',60.0,nM,7.22,373.31,CHEMBL1155050,7.221848749616356
CHEMBL481697,CN(C)Cc1cc(CNS(C)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,IC50,'=',11.0,nM,7.96,418.44,CHEMBL1155050,7.958607314841775
CHEMBL479410,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1,IC50,'=',5.0,nM,8.3,388.41,CHEMBL1155050,8.301029995663981
CHEMBL257423,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,IC50,'=',22.0,nM,7.66,261.75,CHEMBL1155050,7.657577319177793
CHEMBL575753,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(Cl)cc21,IC50,'=',865.0,nM,6.06,332.81,CHEMBL1155200,6.062983892535185
CHEMBL584152,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(Cl)cccc21,IC50,'=',221.0,nM,6.66,332.81,CHEMBL1155200,6.655607726314889
CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',0.32,nM,9.49,267.38,CHEMBL1152406,9.494850021680094
CHEMBL504892,CN(c1ccccc1)[C@@H](c1ccccc1)[C@H](O)CN,IC50,'=',196.0,nM,6.71,256.35,CHEMBL1138600,6.707743928643524
CHEMBL260036,CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Cl,IC50,'=',8.0,nM,8.1,297.19,CHEMBL1145616,8.096910013008056
CHEMBL486237,Cc1ccccc1O[C@H]1C[C@@H](N(C)C(C)C)c2ccccc21,IC50,'<',10000.0,nM,,295.43,CHEMBL1157521,5.0
CHEMBL257964,CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,IC50,'=',520.0,nM,6.28,252.38,CHEMBL1143093,6.2839966563652006
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',3500.0,nM,5.46,246.35,CHEMBL1143093,5.455931955649724
CHEMBL563987,Fc1cccc(OC(c2cccnc2)C2CCNCC2)c1F,IC50,'=',3.0,nM,8.52,304.34,CHEMBL1151858,8.522878745280337
CHEMBL562854,Cc1cccc(OC(c2cccnc2)C2CCNCC2)c1C,IC50,'=',3.0,nM,8.52,296.41,CHEMBL1151858,8.522878745280337
CHEMBL560050,Cc1cccnc1C(Oc1cccc(Cl)c1Cl)C1CCNCC1,IC50,'=',11.0,nM,7.96,351.28,CHEMBL1151858,7.958607314841775
CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,IC50,'=',54.0,nM,7.27,337.25,CHEMBL1151858,7.267606240177032
CHEMBL2380972,CNC[C@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,IC50,'=',64.0,nM,7.19,253.35,CHEMBL2380269,7.1938200260161125
CHEMBL2380973,N#Cc1c[nH]c2ccc([C@@H]3CCC[C@H]3CN3CCCC3)cc12,IC50,'=',300.0,nM,6.52,293.41,CHEMBL2380269,6.522878745280337
CHEMBL2380978,CCNC[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,IC50,'=',260.0,nM,6.58,267.38,CHEMBL2380269,6.585026652029182
CHEMBL2380981,CN(C)C[C@@H]1CCC[C@H]1c1ccc2c(c1)c(C#N)cn2C,IC50,'=',570.0,nM,6.24,281.40,CHEMBL2380269,6.2441251443275085
CHEMBL117698,,IC50,'=',337.0,nM,6.47,745.81,CHEMBL1145865,6.4723700991286615
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',47.0,nM,7.33,309.33,CHEMBL1157521,7.327902142064283
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',9.4,nM,8.03,309.33,CHEMBL1155011,8.0268721464003
CHEMBL461706,Cl.Cl.OC1([C@@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,IC50,'=',6102.0,nM,5.21,395.80,CHEMBL1155011,5.214527796693612
CHEMBL459644,Cl.Cl.OC1(C(CN2CCNCC2)c2ccc(Cl)cc2)CCCCC1,IC50,'=',1525.0,nM,5.82,395.80,CHEMBL1155011,5.816730156317195
CHEMBL493476,CN(C)Cc1ccccc1C(O)c1ccc(Cl)c(Cl)c1,IC50,'=',250.0,nM,6.6,310.22,CHEMBL1155050,6.6020599913279625
CHEMBL380523,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)N(C)C)cc21,IC50,'=',9.0,nM,8.05,377.32,CHEMBL1139648,8.045757490560675
CHEMBL411693,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc21,IC50,'=',2.0,nM,8.7,351.23,CHEMBL1139648,8.698970004336019
CHEMBL202755,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)O)cc21,IC50,'=',90.0,nM,7.05,350.25,CHEMBL1139648,7.045757490560675
CHEMBL407803,CN1C2CCC1C(C(=O)NCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,IC50,'=',176.0,nM,6.75,611.66,CHEMBL1136813,6.7544873321858505
CHEMBL202910,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cc(C(=O)O)ccc21,IC50,'=',60.0,nM,7.22,350.25,CHEMBL1139648,7.221848749616356
CHEMBL206649,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(O)cc21,IC50,'=',6.0,nM,8.22,322.24,CHEMBL1139648,8.221848749616356
CHEMBL203331,CN[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,IC50,'=',240.0,nM,6.62,385.32,CHEMBL1139648,6.619788758288394
CHEMBL206211,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(C)(=O)=O)cc21,IC50,'=',6.0,nM,8.22,384.33,CHEMBL1139648,8.221848749616356
CHEMBL381792,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(NS(C)(=O)=O)cc21,IC50,'=',3.0,nM,8.52,399.34,CHEMBL1139648,8.522878745280337
CHEMBL1171260,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,IC50,'<',100000.0,nM,,269.77,CHEMBL1177712,4.0
CHEMBL514200,CNCC[C@H](c1ccccc1)N1C(=O)C(C)(C)c2cccc(F)c21,IC50,'<',3000.0,nM,,326.42,CHEMBL1144192,5.522878745280337
CHEMBL446809,CNCC[C@H](c1cc(F)cc(F)c1)N1C(=O)C(C)(C)c2cccc(F)c21,IC50,'=',330.0,nM,6.48,362.39,CHEMBL1144192,6.481486060122113
CHEMBL509007,CNCC[C@@H](c1ccccc1)N1C(=O)C(C)(C)c2ccccc21,IC50,'=',1950.0,nM,5.71,308.43,CHEMBL1144192,5.709965388637482
CHEMBL563404,c1ccc(-c2ccccc2OC(c2ccccn2)C2CCNCC2)cc1,IC50,'<',400.0,nM,,344.46,CHEMBL1151858,6.3979400086720375
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,IC50,'=',16.0,nM,7.8,337.25,CHEMBL1151858,7.795880017344075
CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,IC50,'=',3.0,nM,8.52,337.25,CHEMBL1151858,8.522878745280337
CHEMBL260988,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,IC50,'=',480.0,nM,6.32,290.36,CHEMBL1143081,6.318758762624412
CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,IC50,'=',210.0,nM,6.68,324.42,CHEMBL1143081,6.6777807052660805
CHEMBL410832,COC1OC2(CCN(Cc3ccccc3)CC2)c2cnn(-c3ccccc3)c21,IC50,'<',10000.0,nM,,375.47,CHEMBL1143959,5.0
CHEMBL466963,CCCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,IC50,'=',72.0,nM,7.14,315.24,CHEMBL1155868,7.142667503568731
CHEMBL264678,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,IC50,'=',140.0,nM,6.85,304.39,CHEMBL1143081,6.853871964321762
CHEMBL264430,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccc2c(c1)OCO2,IC50,'=',26.0,nM,7.58,350.42,CHEMBL1143081,7.585026652029182
CHEMBL2333610,CN1CCC(COCc2cc(C(F)(F)F)cc(C3CCCC3)n2)(c2ccc(F)cc2)CC1,IC50,'=',6.8,nM,8.17,450.52,CHEMBL2331544,8.167491087293763
