molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pKi
CHEMBL2432044,CN(CCc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,Ki,'=',1293.0,nM,5.89,293.41,CHEMBL2429832,5.888401475119606
CHEMBL1643902,CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41,Ki,'=',101.0,nM,7.0,297.42,CHEMBL2429832,6.995678626217358
CHEMBL375685,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1,Ki,'=',130.0,nM,6.89,453.45,CHEMBL1146223,6.886056647693163
CHEMBL1173532,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',10.0,nM,8.0,286.20,CHEMBL4219032,8.0
CHEMBL4228464,COC[C@H]1CN[C@H]2CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',1.514,nM,8.82,300.23,CHEMBL4219032,8.819874124835946
CHEMBL227179,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccccc3)s1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',18.0,nM,7.75,394.97,CHEMBL1146223,7.7447274948966935
CHEMBL227231,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',39.0,nM,7.41,473.87,CHEMBL1146223,7.4089353929735005
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,Ki,'=',671.0,nM,6.17,406.48,CHEMBL1909046,6.1732774798310075
CHEMBL1258223,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,Ki,'=',2020.0,nM,5.7,396.92,CHEMBL1255169,5.694648630553377
CHEMBL1242950,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,Ki,'<=',1000.0,nM,,301.47,CHEMBL1240489,6.0
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,Ki,'<',10000.0,nM,,313.40,CHEMBL1144031,5.0
CHEMBL401651,CNCc1cnc(C)cc1Oc1ccccc1C(C)C,Ki,'=',2130.0,nM,5.67,270.38,CHEMBL1144031,5.671620396561262
CHEMBL405017,CSc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,'=',1930.0,nM,5.71,288.42,CHEMBL1144031,5.714442690992226
CHEMBL395609,COc1ccc([C@@H]2CN(C)Cc3cc(OCCCN4CCOC[C@@H]4C)ccc32)cc1,Ki,'=',102.0,nM,6.99,410.56,CHEMBL1138430,6.991399828238082
CHEMBL246955,CSc1ccc(C2CN(C)Cc3cc(OCCCN4CCOCC4)ccc32)cc1,Ki,'=',29.0,nM,7.54,412.60,CHEMBL1138430,7.5376020021010435
CHEMBL2321994,OCC[C@@]1(c2cc3ccccc3o2)CCCNC1,Ki,'=',400.0,nM,6.4,245.32,CHEMBL2321662,6.3979400086720375
CHEMBL525952,O=C(OCCF)C1C2CCC(CC1c1cccc(/C=C\Br)c1)N2,Ki,'=',35.5,nM,7.45,382.27,CHEMBL1151757,7.449771646944906
CHEMBL196365,CNCCCC1Cc2ccccc2N(c2ccccc2)C1=O,Ki,'<',200.0,nM,,294.40,CHEMBL1140387,6.698970004336019
CHEMBL198177,CNCCCC1(C)Cc2ccccc2N(c2ccc(C(C)C)cc2)C1=O,Ki,'<',200.0,nM,,350.51,CHEMBL1140387,6.698970004336019
CHEMBL438450,CNCCCC1(C(C)C)Cc2ccccc2N(c2ccc(C)cc2)C1=O,Ki,'<',200.0,nM,,350.51,CHEMBL1140387,6.698970004336019
CHEMBL1173594,FC(F)(F)COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',39.81,nM,7.4,354.20,CHEMBL1177725,7.400007822415902
CHEMBL3084884,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,Ki,'=',23.44,nM,7.63,376.33,CHEMBL1143544,7.630042392653947
CHEMBL324518,Fc1ccc(C(OC2CC3CCC(C2)N3CCNCc2ccccc2)c2ccc(F)cc2)cc1,Ki,'=',8.128,nM,8.09,462.58,CHEMBL1143544,8.090016305060155
CHEMBL376113,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)c(Cl)c4)s2)N3C)cc1,Ki,'=',105.0,nM,6.98,443.44,CHEMBL1146223,6.978810700930062
CHEMBL543876,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,'=',2.42,nM,8.62,523.50,CHEMBL2046339,8.616184634019568
CHEMBL2206535,Cc1ccc(C2CN(C)Cc3cc(C)ccc32)cc1,Ki,'=',27.0,nM,7.57,251.37,CHEMBL2203266,7.568636235841013
CHEMBL2206531,COc1ccc2c(c1)CN(C)CC2c1ccc(F)c(F)c1,Ki,'=',77.0,nM,7.11,289.32,CHEMBL2203266,7.113509274827518
CHEMBL2206513,COc1cccc2c1CN(C)CC2c1ccccc1,Ki,'=',157.0,nM,6.8,253.34,CHEMBL2203266,6.804100347590766
CHEMBL2206512,Cc1cccc2c1CN(C)CC2c1ccccc1,Ki,'=',276.0,nM,6.56,237.35,CHEMBL2203266,6.559090917934782
CHEMBL827,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,Ki,'=',25.0,nM,7.6,233.31,CHEMBL1641574,7.6020599913279625
CHEMBL2436555,Cl.NC1=Nc2ccc(Cl)cc2CN1,Ki,'<',10000.0,nM,,218.09,CHEMBL2434905,5.0
CHEMBL599241,CSC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,Ki,'=',39.81,nM,7.4,288.24,CHEMBL1157620,7.400007822415902
CHEMBL596714,Cc1ccccc1Oc1ncccc1C1CCNCC1,Ki,'<',6170.0,nM,,268.36,CHEMBL1158522,5.209714835966758
CHEMBL596715,FC(F)(F)c1ccccc1Oc1ncccc1C1CCNCC1,Ki,'=',6650.0,nM,5.18,322.33,CHEMBL1158522,5.1771783546968955
CHEMBL1818444,Cc1csc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',0.1585,nM,9.8,339.29,CHEMBL1817647,9.79997073344623
CHEMBL1818469,Clc1ccc([C@]23CCNC[C@@]2(Cn2cncn2)C3)cc1Cl,Ki,'=',199.53,nM,6.7,323.23,CHEMBL1817647,6.699991797446187
CHEMBL1818542,Cc1nc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',25.12,nM,7.6,351.28,CHEMBL1817647,7.599980364934842
CHEMBL1818547,Clc1ccc([C@]23CCNCC2(Cn2cc4ccccc4n2)C3)cc1Cl,Ki,'=',3.981,nM,8.4,372.30,CHEMBL1817647,8.400007822415901
CHEMBL3104092,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,Ki,'<',10000.0,nM,,288.39,CHEMBL3102773,5.0
CHEMBL2029052,CNCC[C@H](Oc1cccc2cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc12)c1cccs1,Ki,'<',10000.0,nM,,489.55,CHEMBL1149199,5.0
CHEMBL3753318,C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,Ki,'=',3162.28,nM,5.5,254.38,CHEMBL3751848,5.499999678657065
CHEMBL1818462,CC(C)(C)c1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',6.31,nM,8.2,378.35,CHEMBL1817647,8.199970640755867
CHEMBL1078312,CCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,Ki,'=',1090.0,nM,5.96,287.19,CHEMBL1154203,5.962573502059376
CHEMBL1080556,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3Cl)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Ki,'<',10000.0,nM,,457.96,CHEMBL1154934,5.0
CHEMBL538405,Fc1ccc(C(OCCC2CCN(Cc3cc4ccccc4[nH]3)CC2)c2ccc(F)cc2)cc1,Ki,'=',0.73,nM,9.14,460.57,CHEMBL1136002,9.136677139879543
CHEMBL1080069,CCCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,Ki,'=',630.0,nM,6.2,301.22,CHEMBL1154203,6.200659450546418
CHEMBL324631,,Ki,'=',112.0,nM,6.95,643.29,CHEMBL1131881,6.950781977329818
CHEMBL597000,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,Ki,'=',19.95,nM,7.7,339.29,CHEMBL1157620,7.700057099977233
CHEMBL2021580,COCC[C@H]1[C@]2(C)CNC[C@]12c1ccc(Cl)c(Cl)c1,Ki,'=',50.12,nM,7.3,300.23,CHEMBL1157620,7.299988937677887
CHEMBL611379,COC[C@H]1[C@@H]2CNC[C@@]21c1ccc2ccccc2c1,Ki,'=',398.11,nM,6.4,253.34,CHEMBL1157620,6.399996913372259
CHEMBL602235,CC(C)OC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,Ki,'=',7.943,nM,8.1,300.23,CHEMBL1157620,8.100015437450608
CHEMBL598202,FC(F)(F)COC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,Ki,'=',630.96,nM,6.2,340.17,CHEMBL1157620,6.199998172182031
CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,Ki,'<',10000.0,nM,,274.19,CHEMBL1156106,5.0
CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,'<',10000.0,nM,,272.42,CHEMBL1145212,5.0
CHEMBL143707,CN(C)Cc1ccccc1Sc1ccc(CF)cc1N,Ki,'<',10000.0,nM,,290.41,CHEMBL1145212,5.0
CHEMBL356750,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',38.0,nM,7.42,306.24,CHEMBL1133565,7.42021640338319
CHEMBL363396,CN(C)Cc1ccccc1Sc1ccc(CCCF)cc1N,Ki,'<',10000.0,nM,,318.46,CHEMBL1145212,5.0
CHEMBL3663910,COc1ccc(C2CN(C)Cc3ccccc32)cn1,Ki,'=',2787.0,nM,5.55,254.33,CHEMBL3638841,5.554863031286696
CHEMBL550402,CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,Ki,'=',3470.0,nM,5.46,314.47,CHEMBL1153484,5.459670525209126
CHEMBL559319,CC(C)c1ccccc1C(=O)N(CC1CCC1)[C@@H]1CCNC1,Ki,'<',3160.0,nM,,300.45,CHEMBL1153484,5.5003129173815966
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Ki,'=',1304.0,nM,5.88,368.52,CHEMBL1909046,5.884722408604098
CHEMBL208420,CC(C)(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',160.0,nM,6.8,444.49,CHEMBL1147706,6.795880017344075
CHEMBL380890,CC(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',210.0,nM,6.68,430.47,CHEMBL1147706,6.6777807052660805
CHEMBL441358,CC(C)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',190.0,nM,6.72,448.46,CHEMBL1147706,6.721246399047171
CHEMBL204288,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,Ki,'=',144.0,nM,6.84,314.26,CHEMBL1138144,6.841637507904751
CHEMBL2113217,C#CCC(C(=O)c1ccc(C)cc1)N1CCCC1,Ki,'=',2310.0,nM,5.64,241.33,CHEMBL1138144,5.636388020107856
CHEMBL219116,COC(=O)C(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',25.0,nM,7.6,267.76,CHEMBL1139231,7.6020599913279625
CHEMBL3126730,NCCSC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,'=',1210.0,nM,5.92,312.26,CHEMBL3124844,5.91721462968355
CHEMBL2030626,C1CC2CCC1N2CC12C3C4C5C3C1C5C42,Ki,'<',10000.0,nM,,213.32,CHEMBL2029272,5.0
CHEMBL1914693,CN1C2CCC1[C@@H](C(=O)Nc1ccc(Br)nc1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',106.0,nM,6.97,434.77,CHEMBL1914398,6.97469413473523
CHEMBL265951,COc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,'=',4060.0,nM,5.39,272.35,CHEMBL1144031,5.391473966422806
CHEMBL262357,CNCc1cnc(C)cc1Oc1ccccc1OC,Ki,'=',4800.0,nM,5.32,258.32,CHEMBL1144031,5.318758762624412
CHEMBL1945243,CCCCc1ccc([C@H]2C[C@@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1I,Ki,'=',371.54,nM,6.43,427.33,CHEMBL1944569,6.429994423238211
CHEMBL232068,COC(=O)C1=C(c2ccc3ccccc3c2)CCCC1,Ki,'=',11748.98,nM,4.93,266.34,CHEMBL1149591,4.9299998354858525
CHEMBL26320,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,Ki,'=',3.7,nM,8.43,414.59,CHEMBL1149914,8.431798275933005
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,'=',3.7,nM,8.43,450.57,CHEMBL1149914,8.431798275933005
CHEMBL511950,O=C(Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,'=',6.5,nM,8.19,464.56,CHEMBL1149914,8.187086643357144
CHEMBL594585,NCC[C@@H](Oc1cccc2ccccc12)c1cccs1,Ki,'=',3549.0,nM,5.45,283.40,CHEMBL1152596,5.4498940006524075
CHEMBL232674,COC(=O)C1=C(c2cccc(N)c2)CCC1,Ki,'=',121000.0,nM,,217.27,CHEMBL1148012,3.9172146296835497
CHEMBL232672,COC(=O)C1=C(c2ccc(OC)cc2)CCC1,Ki,'=',6300.0,nM,5.2,232.28,CHEMBL1148012,5.200659450546418
CHEMBL234379,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(C(C)(C)C)cc1,Ki,'=',1140000.0,nM,,288.43,CHEMBL1148012,2.9430951486635273
CHEMBL233088,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCCCC1,Ki,'=',1360.0,nM,5.87,299.20,CHEMBL1148012,5.866461091629782
CHEMBL397520,COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)CCCC1,Ki,'=',1660000.0,nM,,300.28,CHEMBL1148012,2.779891911959945
CHEMBL232068,COC(=O)C1=C(c2ccc3ccccc3c2)CCCC1,Ki,'=',12000.0,nM,4.92,266.34,CHEMBL1148012,4.920818753952375
CHEMBL27490,O[C@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,'=',12.0,nM,7.92,466.57,CHEMBL1149914,7.920818753952375
CHEMBL26477,O[C@H](CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,'=',3.0,nM,8.52,466.57,CHEMBL1149914,8.522878745280337
CHEMBL2432049,c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)nc1,Ki,'=',1558.0,nM,5.81,266.39,CHEMBL2429832,5.807432546663454
CHEMBL3323090,CN1Cc2ccccc2C(c2ccc3ccoc3c2)C1,Ki,'=',7.5,nM,8.12,263.34,CHEMBL3638841,8.1249387366083
CHEMBL517305,N#Cc1c[nH]c2ccc(C3(Cc4ccccc4)CCNC3)cc12,Ki,'=',724.0,nM,6.14,301.39,CHEMBL1152295,6.140261433802853
CHEMBL512551,CCOC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,Ki,'=',38.0,nM,7.42,348.45,CHEMBL1152295,7.42021640338319
CHEMBL459176,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,Ki,'=',10.0,nM,8.0,290.41,CHEMBL1152295,8.0
CHEMBL456654,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)nc1,Ki,'=',62.0,nM,7.21,277.37,CHEMBL1152295,7.2076083105017466
CHEMBL514447,c1ccc(CC2(c3c[nH]c4ccccc34)CCNC2)cc1,Ki,'=',1260.0,nM,5.9,276.38,CHEMBL1152295,5.8996294548824375
CHEMBL520869,c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1,Ki,'=',115.0,nM,6.94,277.37,CHEMBL1152295,6.939302159646388
CHEMBL1254439,COC(=O)[C@H](c1ccc([N+](=O)[O-])cc1)[C@H]1CCCCN1,Ki,'=',77.0,nM,7.11,278.31,CHEMBL2062423,7.113509274827518
CHEMBL207860,CC(C)CN(Cc1ccc(Cl)cc1Cl)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',230.0,nM,6.64,431.36,CHEMBL1147706,6.638272163982407
CHEMBL115710,Fc1ccc(C(OC2CC3CCC(C2)N3CCOCCN2CCOCC2)c2ccc(F)cc2)cc1,Ki,'=',660.69,nM,6.18,486.60,CHEMBL1143544,6.180002266489224
CHEMBL115253,O=C(NCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2)c1ccccc1,Ki,'=',6.457,nM,8.19,476.57,CHEMBL1143544,8.18996921359416
CHEMBL229699,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(F)cc4)s2)N3C)cc1,Ki,'=',61.0,nM,7.21,392.54,CHEMBL1146223,7.214670164989233
CHEMBL260258,COc1cc(F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',3080.0,nM,5.51,317.36,CHEMBL1144811,5.511449283499556
CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Ki,'=',5486.0,nM,5.26,330.47,CHEMBL1909046,5.26074419673149
CHEMBL235625,COC(=O)C1=C(c2ccc(-c3ccccc3)cc2)C2CCC1C2,Ki,'=',602559.59,nM,,304.39,CHEMBL1149591,3.2199999971705955
CHEMBL2048519,CN(CC[18F])C[C@H]1[C@@H](c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',3.79,nM,8.42,323.87,CHEMBL2046339,8.421360790031928
CHEMBL2029054,CNCC[C@H](Oc1cccc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc12)c1cccs1,Ki,'<',10000.0,nM,,681.67,CHEMBL1149199,5.0
CHEMBL429630,COC(=O)C1=C(c2ccc(C)c(F)c2)C2CCC1C2,Ki,'=',56000.0,nM,4.25,260.31,CHEMBL1149591,4.251811972993799
CHEMBL335423,COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,Ki,'=',1536.0,nM,5.81,319.40,CHEMBL1136450,5.813608784304507
CHEMBL369997,CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,Ki,'=',460.0,nM,6.34,313.47,CHEMBL1138144,6.337242168318426
CHEMBL467757,C=C(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,Ki,'=',30.0,nM,7.52,426.60,CHEMBL1149914,7.522878745280337
CHEMBL511718,CC(Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,'=',17.0,nM,7.77,464.60,CHEMBL1149914,7.769551078621726
CHEMBL282380,O[C@H](Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,Ki,'=',25.0,nM,7.6,430.59,CHEMBL1149914,7.6020599913279625
CHEMBL1173341,Clc1ccc([C@]23CNCC[C@H]2C3)cc1Cl,Ki,'=',100.0,nM,7.0,242.15,CHEMBL1177725,7.0
CHEMBL1173607,Clc1ccc([C@@H]2CCNC[C@@]23CCCOC3)cc1Cl,Ki,'=',12.59,nM,7.9,300.23,CHEMBL1177725,7.899974269892137
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,Ki,'=',3.7,nM,8.43,265.83,CHEMBL1139231,8.431798275933005
CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,Ki,'=',440.0,nM,6.36,299.85,CHEMBL1139231,6.356547323513812
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',3.6,nM,8.44,279.86,CHEMBL1139231,8.443697499232712
CHEMBL1643899,Fc1cccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)c1,Ki,'=',3443.0,nM,5.46,269.36,CHEMBL1641373,5.463062977295326
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Ki,'=',464.0,nM,6.33,404.50,CHEMBL1909046,6.333482019445119
CHEMBL1945244,COC(=O)[C@H]1[C@@H](c2ccc(C(C)C)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,Ki,'=',371.54,nM,6.43,453.36,CHEMBL1944569,6.429994423238211
CHEMBL2037528,O=C(CCCCN1CCN(c2ccc(Cl)cc2)CC1)c1nc2ccccc2s1,Ki,'=',4742.0,nM,5.32,413.97,CHEMBL2034919,5.324038450357831
CHEMBL146332,CN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',290.0,nM,6.54,292.21,CHEMBL1133565,6.5376020021010435
CHEMBL1202031,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(I)cc21.O=C(O)C(=O)O,Ki,'=',310.0,nM,6.51,522.17,CHEMBL1133565,6.508638306165727
CHEMBL294481,COc1ccc2c(c1)CCN([C@H]1CC[C@@H](c3c[nH]c4ccc(C#N)cc43)CC1)C2,Ki,'=',370.0,nM,6.43,385.51,CHEMBL1155929,6.431798275933005
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',450.0,nM,6.35,303.36,CHEMBL4613215,6.346787486224656
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',419.0,nM,6.38,303.36,CHEMBL1136450,6.377785977033705
CHEMBL353333,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2,Ki,'=',0.12,nM,9.92,371.22,CHEMBL1136726,9.920818753952375
CHEMBL1173533,CCOC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',63.1,nM,7.2,300.23,CHEMBL1177725,7.199970640755866
CHEMBL1173415,COC[C@@]12CNCC[C@]1(c1ccc(C(F)(F)F)c(Cl)c1)C2,Ki,'=',1584.89,nM,5.8,319.75,CHEMBL1177725,5.800000874803203
CHEMBL1173413,COC[C@@]12CNCC[C@]1(c1ccc(F)c(Cl)c1)C2,Ki,'=',158.49,nM,6.8,269.75,CHEMBL1177725,6.799998134593398
CHEMBL1173342,COC[C@@H]1[C@@H]2CNCC[C@]12c1ccc(Cl)c(Cl)c1,Ki,'=',398.11,nM,6.4,286.20,CHEMBL1177725,6.399996913372259
CHEMBL1237064,Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl,Ki,'=',50.12,nM,7.3,242.15,CHEMBL1177725,7.299988937677887
CHEMBL1172850,COC[C@@]12CCNC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',63.1,nM,7.2,286.20,CHEMBL1177725,7.199970640755866
CHEMBL1173341,Clc1ccc([C@]23CNCC[C@H]2C3)cc1Cl,Ki,'=',79.43,nM,7.1,242.15,CHEMBL1177725,7.100015437450609
CHEMBL583751,Fc1cccc(C2CCNCC2)c1Oc1ccccc1,Ki,'=',239.0,nM,6.62,271.33,CHEMBL1154653,6.621602099051862
CHEMBL575289,c1ccc(N2CCNCC2)c(COc2ccccc2C2CC2)c1,Ki,'<',6000.0,nM,,308.43,CHEMBL1154653,5.221848749616356
CHEMBL1170397,c1cc2[nH]ncc2cc1N1CCNC[C@@H]1CC1CCOCC1,Ki,'=',50.12,nM,7.3,300.41,CHEMBL1177766,7.299988937677887
CHEMBL1172525,CCCCC1CNCCN1c1ccc2[nH]ncc2c1,Ki,'=',31.62,nM,7.5,258.37,CHEMBL1177766,7.50003813440381
CHEMBL611962,CN1C2CCC1[C@@H](C(=O)Nc1ccc(NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,Ki,'=',210.0,nM,6.68,727.01,CHEMBL1152507,6.6777807052660805
CHEMBL1077647,CC(C)CN(C(=O)c1cc(Cl)ccc1Cl)[C@H]1CCNC1,Ki,'=',2430.0,nM,5.61,315.24,CHEMBL1154203,5.614393726401688
CHEMBL573973,Fc1cccc(Oc2ccccc2N2CCNCC2)c1,Ki,'<',7000.0,nM,,272.32,CHEMBL1154653,5.154901959985743
CHEMBL575714,Fc1cccc(OCc2ccccc2N2CCNCC2)c1F,Ki,'=',470.0,nM,6.33,304.34,CHEMBL1154653,6.327902142064283
CHEMBL574004,Fc1cccc(Oc2cccc(F)c2C2CCNCC2)c1,Ki,'=',139.0,nM,6.86,289.32,CHEMBL1154653,6.856985199745905
CHEMBL390742,COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',33.11,nM,7.48,259.35,CHEMBL1944569,7.4800408192479315
CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,Ki,'<',10000.0,nM,,241.28,CHEMBL1156106,5.0
CHEMBL324631,,Ki,'=',43.0,nM,7.37,643.29,CHEMBL1131881,7.366531544420414
CHEMBL565397,CC(C)NC(C)C(=O)c1cccc(Cl)c1,Ki,'=',3980.0,nM,5.4,225.72,CHEMBL1156106,5.400116927926312
CHEMBL113136,CN(C)C[C@H]1C2CCC(CC2)[C@@H]1c1cccc(Cl)c1,Ki,'=',64.0,nM,7.19,277.84,CHEMBL1136239,7.1938200260161125
CHEMBL543390,Cl.NC[C@@H]1O[C@H](c2ccccc2)Cc2c1ccc(Br)c2O,Ki,'<',30000.0,nM,,370.67,CHEMBL1125762,4.522878745280337
CHEMBL304656,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,Ki,'<',10000.0,nM,,352.26,CHEMBL1133189,5.0
CHEMBL232299,COC(=O)C1=C(c2ccc(-c3ccccc3)cc2)CCCCC1,Ki,'=',2000.0,nM,5.7,306.40,CHEMBL1148012,5.698970004336019
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'=',441.0,nM,6.36,239.75,CHEMBL1158432,6.355561410532162
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,Ki,'=',1565.0,nM,5.8,361.39,CHEMBL1909046,5.805485658117533
CHEMBL232671,COC(=O)C1=C(c2cccc(Cl)c2)CCC1,Ki,'=',3300.0,nM,5.48,236.70,CHEMBL1148012,5.481486060122113
CHEMBL394585,COC(=O)C1=C(c2ccc(Cl)cc2)CCC1,Ki,'=',2100.0,nM,5.68,236.70,CHEMBL1148012,5.6777807052660805
