compound_id,base_rdkit_smiles,relation,avg_pKi
CHEMBL3704748,CCC(=O)OCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.60352246963727
CHEMBL201978,CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,6.581698708680254
CHEMBL596806,CCC(C)OCC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,,8.400007822415901
CHEMBL598228,CCC(C)OC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,,8.700057099977233
CHEMBL202939,CCC(CC(=O)c1ccc(C)cc1)N1CCCC1,>,5.0
CHEMBL377498,CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,>,5.0
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,,5.689879905077085
CHEMBL378498,CCC(CC)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,8.214670164989233
CHEMBL1080969,CCC(CC)N(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.431798275933005
CHEMBL383734,CCC(CC)N(Cc1ccccc1C(F)(F)F)C1CCNCC1,,7.0655015487564325
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,5.649751981665837
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,5.495529137505581
CHEMBL3940791,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,,6.920818753952375
CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,,6.7447274948966935
CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,,6.443700817884928
CHEMBL199093,CCC1(CCCNC)Cc2cc(Cl)ccc2N(c2ccc(C)cc2)C1=O,,7.327902142064283
CHEMBL196751,CCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,,7.769551078621726
CHEMBL197960,CCC1(CCCNC)Cc2ccccc2N(c2ccccc2)C1=O,,8.0
CHEMBL507723,CCCC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,7.6020599913279625
CHEMBL3704752,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.258371055493366
CHEMBL3640036,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,,5.325322532126801
CHEMBL377510,CCCC(C(=O)c1ccc(-c2cccn2C)cc1)N1CCCC1,>,5.0
CHEMBL201976,CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,,7.022276394711152
CHEMBL369997,CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,,6.431798275933005
CHEMBL202420,CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,,6.413412695328245
CHEMBL202518,CCCC(C(=O)c1ccc(C#N)cc1)N1CCCC1,>,5.0
CHEMBL201666,CCCC(C(=O)c1ccc(C(=O)OC)cc1)N1CCCC1,,5.943095148663527
CHEMBL204490,CCCC(C(=O)c1ccc(C(F)(F)F)cc1)N1CCCC1,>,5.0
CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,,6.709965388637482
CHEMBL203562,CCCC(C(=O)c1ccc(CO)cc1)N1CCCC1,,6.823908740944319
CHEMBL203488,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,7.422508200162775
CHEMBL204288,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,,5.628932137728263
CHEMBL203640,CCCC(C(=O)c1ccc(F)cc1)N1CCCC1,,6.080921907623926
CHEMBL202479,CCCC(C(=O)c1ccc(I)cc1)N1CCCC1,,6.508638306165727
CHEMBL379679,CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1,,5.3979400086720375
CHEMBL202846,CCCC(C(=O)c1ccc(O)c(O)c1)N1CCCC1,,6.6595558851598815
CHEMBL203563,CCCC(C(=O)c1ccc(O)cc1)N1CCCC1,,5.889410289700751
CHEMBL382768,CCCC(C(=O)c1ccc(OC)c(OC)c1)N1CCCC1,>,5.0
CHEMBL381127,CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,,5.585026652029182
CHEMBL379446,CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1,,5.570247719997592
CHEMBL204759,CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,,6.866461091629782
CHEMBL204254,CCCC(C(=O)c1cccc(C)c1)N1CCCC1,,6.665546248849069
CHEMBL426304,CCCC(C(=O)c1cccc(I)c1)N1CCCC1,,6.173925197299173
CHEMBL205082,CCCC(C(=O)c1ccccc1)N1CCCC1,,6.701146923590294
CHEMBL203403,CCCC(C(=O)c1ccccc1C)N1CCCC1,,6.371611069949688
CHEMBL202055,CCCC(C(O)c1ccc(C)cc1)N1CCCC1,>,5.0
CHEMBL202565,CCCC(CN1CCCC1)C(=O)c1ccc(C)cc1,>,5.0
CHEMBL201977,CCCC(CN1CCCC1)C(=O)c1ccc(Cl)c(Cl)c1,>,5.0
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,6.2839966563652006
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,5.931443104927637
CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,7.965907069126919
CHEMBL218847,CCCC(c1ccc(Cl)cc1)C1CCCCN1,,6.27642098432889
CHEMBL1224165,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCCN1,,8.700057099977233
CHEMBL1224402,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,8.399975502845354
CHEMBL1224024,CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,,7.800015684934685
CHEMBL1224089,CCCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,,8.100015437450608
CHEMBL1224164,CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,,8.500038134403809
CHEMBL1224092,CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,,7.899974269892137
CHEMBL199116,CCCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,,7.958607314841775
CHEMBL198960,CCCC1(CCCNC)Cc2ccccc2N(c2ccccc2)C1=O,,8.154901959985743
CHEMBL463389,CCCC1(c2ccc3[nH]ccc3c2)CCNC1,,7.1487416512809245
CHEMBL1170374,CCCC1CNCCN1c1ccc2[nH]ncc2c1,,7.400007822415902
CHEMBL576622,CCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,5.496209316942819
CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,7.714728530059051
CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,,6.217076090663241
CHEMBL1224492,CCCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,8.799990182467422
CHEMBL196110,CCCCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,,8.096910013008056
CHEMBL463585,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,,8.045757490560675
CHEMBL1242950,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,>,6.0
CHEMBL1172525,CCCCC1CNCCN1c1ccc2[nH]ncc2c1,,7.100015437450609
CHEMBL565382,CCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,5.366531544420414
CHEMBL219703,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,,6.309894379144197
CHEMBL565593,CCCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,5.58838029403677
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1,,5.579879151914297
CHEMBL153062,CCCCCCCCCc1ccc(O)cc1,,5.9051796196452
CHEMBL588119,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,,5.857360292167583
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,,4.213688772400422
CHEMBL86760,CCCCCCc1ccc2c(c1)Cc1ccccc1C2CN,,6.073143291050307
CHEMBL426316,CCCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,,8.080921907623926
CHEMBL207023,CCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,8.292429823902063
CHEMBL11493,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,5.876148359032914
CHEMBL1258223,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,,5.491335636947057
CHEMBL1258671,CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1,>,5.0
CHEMBL1258452,CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,>,5.0
CHEMBL3085029,CCCCN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,5.534617148551582
CHEMBL205028,CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,,5.376750709602099
CHEMBL3975077,CCCCSCCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.292174431667768
CHEMBL5086370,CCCC[C@@H](NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccc(Cl)c(Cl)c2)CC1,<,4.301029995663981
CHEMBL5091642,CCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccc(Cl)c(Cl)c2)CC1,,4.698970004336019
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,,5.647431613820691
CHEMBL1080069,CCCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.443697499232712
CHEMBL569364,CCCN(C(=O)c1ccccc1C(C)C)[C@H]1CCNC1,,7.036212172654444
CHEMBL549509,CCCN(C(=O)c1ccccc1SC)[C@H]1CCNC1,,7.431798275933005
CHEMBL344116,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.295880017344075
CHEMBL145810,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,5.983288122256525
CHEMBL2203406,CCCN(CC[C@]1(O)C[C@H](NC(=O)c2ccc3ccccc3c2)C1)[C@H]1CCc2nc(N)sc2C1,,6.360513510731414
CHEMBL207854,CCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,,8.443697499232712
CHEMBL208121,CCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,8.187086643357144
CHEMBL573361,CCCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SC)cc1)C2,,5.920818753952375
CHEMBL575648,CCCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SCC)cc1)C2,>,5.698970004336019
CHEMBL386073,CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,,5.8297382846050425
CHEMBL221067,CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cccc(C(C)=O)c1,,5.380072289708532
CHEMBL3897499,CCCN1CC[C@H]2c3cc4ccc(C(F)(F)F)cc4nc3[C@H](CC)[C@H]3CCC[C@@H]1[C@@H]32,>,5.0
CHEMBL567480,CCCNC(C)C(=O)c1cccc(Cl)c1,>,5.0
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,,5.5241835869686815
CHEMBL606150,CCCNCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,,6.3124710387853655
CHEMBL425010,CCCNCc1ccccc1Sc1ccc(C)cc1N,>,5.0
CHEMBL146042,CCCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,7.0728469790994595
CHEMBL146615,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.234132845361724
CHEMBL4086593,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O,,5.508638306165727
CHEMBL3903154,CCCOCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.142366014849992
CHEMBL598825,CCCOC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1,,9.199970640755865
CHEMBL599845,CCCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,8.400013536040849
CHEMBL213754,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,,7.508638306165727
CHEMBL476313,CCCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.154901959985743
CHEMBL372312,CCC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,,6.962573502059376
CHEMBL1172524,CCC[C@@H]1CNCCN1c1ccc2[nH]ncc2c1,,6.799998134593398
CHEMBL1224025,CCC[C@@]1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,,6.799998134593398
CHEMBL380699,CCC[C@H](C(=O)c1ccc(C)cc1)N1CCCC1,>,5.0
CHEMBL1169912,CCC[C@H]1CNCCN1c1ccc2[nH]ncc2c1,,7.50003813440381
CHEMBL600645,CCC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,,8.700057099977233
CHEMBL3414619,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,,5.823908740944319
CHEMBL258291,CCCc1ccccc1Oc1cc(C)ncc1CN(C)C,,6.798602875679548
CHEMBL258292,CCCc1ccccc1Oc1cc(C)ncc1CNC,,6.3585258894959
CHEMBL1078312,CCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,6.66354026615147
CHEMBL563117,CCN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,,8.045757490560675
CHEMBL593821,CCN(C)CCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,,7.6777807052660805
CHEMBL603430,CCN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,,7.552841968657781
CHEMBL147040,CCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.712984366136141
CHEMBL1744173,CCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,5.488168040901103
CHEMBL4755653,CCN(C)c1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,>,5.0
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,,7.070581074285707
CHEMBL250008,CCN(CC)C(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,,3.677780705266081
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,,4.156069919986419
CHEMBL578815,CCN(CC)C(C)C(=O)c1cccc(Cl)c1,,5.349109922143688
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,,5.589442077454057
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,,5.541815564429737
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,,6.068033885271827
CHEMBL498566,CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCC1,>,4.0
CHEMBL526849,CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCCC1,>,4.0
CHEMBL497340,CCN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCC1,>,5.0
CHEMBL497550,CCN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCCC1,>,5.0
CHEMBL445977,CCN(CCc1ccccc1OC(F)(F)F)CCN1CCCC1,>,4.0
CHEMBL498774,CCN(CCc1ccccc1OC(F)(F)F)CCN1CCCCC1,,4.235823867609669
CHEMBL208069,CCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,,7.214670164989233
CHEMBL3663919,CCN1Cc2ccccc2C(c2ccc3cn[nH]c3c2)C1,,7.896196279044043
CHEMBL595133,CCNCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,,7.107905397309519
CHEMBL192619,CCNCc1ccccc1Sc1ccc(C)cc1N,,5.121938018709987
CHEMBL147983,CCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,7.4358003656410965
CHEMBL356552,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.769551078621726
CHEMBL4744681,CCNc1cc2c(cn1)C(=O)N(c1cccc(O[C@@H](CCNC)c3cccs3)c1)CCN2C,,7.086186147616283
CHEMBL4748644,CCNc1ccc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3cccs3)c1)C2=O,,7.1249387366083
CHEMBL4787604,CCNc1ncc(C(=O)N(C)c2cccc(OC(CCNC)c3ccccc3)c2)cn1,>,5.0
CHEMBL4790212,CCNc1ncc2c(n1)N(C)CCN(c1ccc(COC(CCNC)c3ccccc3)cc1)C2=O,,7.3872161432802645
CHEMBL4748656,CCNc1ncc2c(n1)N(C)CCN(c1ccc(OC(CCNC)c3ccccc3)cc1)C2=O,,6.002176919254275
CHEMBL4798113,CCNc1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2,>,5.0
CHEMBL4761964,CCNc1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,>,5.0
CHEMBL4757946,CCNc1ncc2c(n1)N(C)CCN(c1cccc(COC(CCNC)c3ccccc3)c1)C2=O,,6.2549252084179425
CHEMBL4762006,CCNc1ncc2c(n1)N(C)CCN(c1cccc(OC(CCN(C)C)c3ccccc3)c1)C2=O,>,5.0
CHEMBL4779959,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3ccccc3)c1)C2=O,,7.5376020021010435
CHEMBL4785616,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3cccs3)c1)C2=O,,6.739928612014925
CHEMBL4794892,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@H](CCNC)c3ccccc3)c1)C2=O,,6.214670164989233
CHEMBL4799404,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@H](CCNC)c3cccs3)c1)C2=O,>,6.0
CHEMBL4799032,CCNc1ncc2c(n1)N(C)CCN(c1ccccc1COC(CCNC)c1ccccc1)C2=O,>,5.0
CHEMBL4748556,CCNc1ncc2c(n1)N(C)CCN(c1ccccc1OC(CCNC)c1ccccc1)C2=O,>,5.0
CHEMBL4790988,CCNc1ncc2c(n1)N(CC)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,>,5.0
CHEMBL4750920,CCNc1ncc2c(n1)N1CCC[C@@H]1CN(c1cccc(OC(CCNC)c3ccccc3)c1)C2=O,>,5.0
CHEMBL4744000,CCNc1ncc2c(n1)N1CCC[C@H]1CN(c1cccc(-c3noc(C)n3)c1)C2=O,>,5.0
CHEMBL4756591,CCNc1ncc2c(n1)N1CCC[C@H]1CN(c1cccc(OC(CCNC)c3ccccc3)c1)C2=O,,6.0746879085003505
CHEMBL460291,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,,5.245116771747832
CHEMBL243141,CCOC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCNC1,,5.6020599913279625
CHEMBL388257,CCOC(=O)C1=C(c2ccc3ccccc3c2)CCNC1,,6.5718652059712115
CHEMBL396754,CCOC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCNC1,,5.0
CHEMBL4205254,CCOC(=O)C1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CCC1c1ccc(F)cc1,>,5.0
CHEMBL4174189,CCOC(=O)CCN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1,,5.882066164960358
CHEMBL4169689,CCOC(=O)CCN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)CC3)CC1,,5.975104039892515
CHEMBL514560,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,,7.795880017344075
CHEMBL478834,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.096910013008056
CHEMBL503378,CCOC(=O)N(Cc1ccccc1C(C)C)[C@H]1CCNC1,,7.309803919971486
CHEMBL516730,CCOC(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,,7.337242168318426
CHEMBL476320,CCOC(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,,7.638272163982407
CHEMBL502707,CCOC(=O)N(Cc1ccccc1SC)[C@H]1CCNC1,,7.050609993355087
CHEMBL3704750,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.872895201635193
CHEMBL3704751,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,,5.715794932298206
CHEMBL1173751,CCOC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,,8.100015437450608
CHEMBL512551,CCOC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,,7.721246399047171
CHEMBL1224491,CCOCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,7.700057099977233
CHEMBL1170213,CCOCC1CNCCN1c1ccc2[nH]ncc2c1,,6.499996931948306
CHEMBL3912176,CCOCCCCNC(CC(C)C)C1(c2ccc(SC)cc2)CCC1,,7.429340329978466
CHEMBL3897671,CCOCCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.9582126810282485
CHEMBL377574,CCOCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,,8.017728766960431
CHEMBL3974108,CCOCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.330497165895657
CHEMBL597608,CCOCC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,,8.400007822415901
CHEMBL609023,CCOCC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,,8.100015437450608
CHEMBL2021583,CCOC[C@@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CCC[C@@H]21,,4.600000074606178
CHEMBL1173533,CCOC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,,7.70000514581687
CHEMBL605502,CCOC[C@H]1[C@@H]2CN(C)C[C@]12c1ccc(Cl)c(Cl)c1,,7.79997073344623
CHEMBL2021577,CCOC[C@H]1[C@@H]2CNC[C@@]21C,,6.699991797446187
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,9.174984386619974
CHEMBL2021582,CCOC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CCC[C@@H]21,,7.899974269892137
CHEMBL263373,CCOc1c(Cl)cccc1OC(c1ccccc1)C1CNCCO1,,6.193740518878732
CHEMBL405349,CCOc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,,7.1164220669589096
CHEMBL3704749,CCOc1ccc(C2(C(CC(C)C)NCCOC(=O)CC)CCC2)cc1,,5.6307841425898575
CHEMBL3986502,CCOc1ccc(C2(C(CC(C)C)NCCSCC)CCC2)cc1,,5.847100403606253
CHEMBL3704756,CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,>,5.0
CHEMBL3704757,CCOc1ccc(C2(C[C@@H](C)CCNCCCC(N)=O)CCC2)cc1,,5.1860855799513965
CHEMBL3704758,CCOc1ccc(C2(C[C@H](C)CCNCCCC(N)=O)CCC2)cc1,,6.137092158670563
CHEMBL458488,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1,,5.772113295386326
CHEMBL2206519,CCOc1ccc2c(c1)CN(C)CC2c1ccccc1,,6.939302159646388
CHEMBL551471,CCOc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,,7.657577319177793
CHEMBL208993,CCOc1ccccc1C[C@@](O)(c1ccccc1)[C@@H]1CNCCO1,,8.2839966563652
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,,7.920818753952375
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,,8.520222435389913
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,,9.252922702990778
CHEMBL383921,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,,7.4089353929735005
CHEMBL429759,CCOc1ccccc1Oc1cc(C)ncc1CN(C)C,,6.747146969020107
CHEMBL408329,CCOc1ccccc1Oc1cc(C)ncc1CNC,,6.336299074610352
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,5.517154989336545
CHEMBL3982551,CCS(=O)(=O)CCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.349498205121633
CHEMBL478623,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCN(C)C1,,6.33161408331
CHEMBL515936,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.301029995663981
CHEMBL3949173,CCSCCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.7677664788852665
CHEMBL3957797,CCSCCCCNC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1,,7.285083752006415
CHEMBL3912652,CCSCCNC(CC)C1(c2ccc(Cl)c(Cl)c2)CCC1,,6.924453038607469
CHEMBL574546,CCSc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)OC)cc1,,6.928117992693875
CHEMBL575854,CCSc1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3C)cc1,,5.931814138253839
CHEMBL573831,CCSc1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3CCCF)cc1,>,5.698970004336019
CHEMBL556539,CCSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,,8.221848749616356
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,5.061480274823508
CHEMBL1200633,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,,5.407279326837929
CHEMBL4528651,CC[C@H]1c2cc(C)ccc2OC[C@@]1(C)N,,6.499996931948306
CHEMBL4472703,CC[C@H]1c2cc(OC)ccc2CC[C@@]1(C)N,,5.59999938302362
CHEMBL4572167,CC[C@H]1c2ccccc2N(c2ccccc2)C[C@@]1(C)N,,6.399996913372259
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,,5.681936665037238
CHEMBL267615,CCc1[nH]c2ccc(OC)cc2c1CCN(C)C,>,5.0
