compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL469068,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.4089353929735005
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,,6.042392712939905
CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,,6.210336898122373
CHEMBL567479,CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1,>,5.0
CHEMBL1084292,CC(C)(C)NCC(O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,,6.069050968832477
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,,8.468521082957745
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,,6.336959025106026
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,5.714892970433188
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,,5.634137784597445
CHEMBL572163,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,,4.795880017344075
CHEMBL570593,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N,,5.267606240177032
CHEMBL180672,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,,6.698970004336019
CHEMBL382741,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,,8.522878745280337
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,,5.570409197776699
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,4.779368980551908
CHEMBL1237210,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O,,5.698970004336019
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,,7.5376020021010435
CHEMBL477584,CC(C)C(=O)N(Cc1ccc(C(F)(F)F)cc1F)[C@H]1CCNC1,>,6.3979400086720375
CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,,7.795880017344075
CHEMBL513139,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.552841968657781
CHEMBL518580,CC(C)C(=O)N(Cc1ccc(F)cc1Cl)[C@H]1CCNC1,,7.008773924307505
CHEMBL477586,CC(C)C(=O)N(Cc1ccc(F)cc1F)[C@H]1CCNC1,>,6.3979400086720375
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,,7.431798275933005
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.638272163982407
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,7.853871964321762
CHEMBL517963,CC(C)C(=O)N(Cc1ccccc1Cl)[C@H]1CCNC1,,6.943095148663527
CHEMBL3769872,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,,7.481486060122112
CHEMBL218848,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,,7.292429823902063
CHEMBL469222,CC(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.508638306165727
CHEMBL448900,CC(C)CC(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.2076083105017466
CHEMBL1684048,CC(C)CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,>,5.0
CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,5.246800085800584
CHEMBL1684044,CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,6.050609993355087
CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.443697499232712
