molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pKi
CHEMBL470903,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(F)cc4)no2)N3C)cc1.Cl,Ki,'=',552.0,nM,6.26,412.94,CHEMBL1155007,6.258060922270801
CHEMBL249854,CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(C)=O)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,Ki,'=',7700.0,nM,5.11,529.68,CHEMBL1140623,5.113509274827518
CHEMBL399430,O=C(OC1CCCCC1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',130000.0,nM,,339.26,CHEMBL1140483,3.886056647693163
CHEMBL399228,CONC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',9200.0,nM,5.04,286.16,CHEMBL1140483,5.036212172654444
CHEMBL523916,CN1[C@H]2CC[C@@H]1[C@@H](c1cn(Cc3ccccc3)nn1)[C@@H](c1ccc(Cl)cc1)C2.Cl,Ki,'=',2560.0,nM,5.59,429.40,CHEMBL1150295,5.59176003468815
CHEMBL449047,C#C[C@H]1[C@@H](c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1N2C.Cl,Ki,'=',75.0,nM,7.12,296.24,CHEMBL1150295,7.1249387366083
CHEMBL524188,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@@H]2C=C(Br)Br)N3C)cc1.Cl,Ki,'=',55.0,nM,7.26,435.63,CHEMBL1150295,7.259637310505756
CHEMBL495464,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C=C(Br)Br)N3C)cc1.Cl,Ki,'=',3.4,nM,8.47,435.63,CHEMBL1150295,8.468521082957745
CHEMBL385359,CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,Ki,'=',1520.0,nM,5.82,384.52,CHEMBL1137428,5.818156412055227
CHEMBL147544,Clc1ccc([C@@H]2C[C@H](NCc3ccccc3)c3ccccc32)cc1Cl,Ki,'=',4800.0,nM,5.32,368.31,CHEMBL1133565,5.318758762624412
CHEMBL278165,CN(C)Cc1ccccc1Sc1ccc(Br)cc1CO,Ki,'=',35.0,nM,7.46,352.30,CHEMBL1132558,7.455931955649724
CHEMBL145810,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',2000.0,nM,5.7,334.29,CHEMBL1133565,5.698970004336019
CHEMBL1224034,O=C(NC1CCCCC1)N1OCC2CSc3ccc(F)cc3C21,Ki,'<',10000.0,nM,,336.43,CHEMBL1221330,5.0
CHEMBL464422,COc1ccc(F)cc1CCC1CCC(CCN)O1,Ki,'=',2440.0,nM,5.61,267.34,CHEMBL1152805,5.61261017366127
CHEMBL1645610,Fc1ccccc1Oc1cccc(F)c1OC1CCCNC1,Ki,'=',1950.0,nM,5.71,305.32,CHEMBL1641456,5.709965388637482
CHEMBL1645615,Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CCNC1,Ki,'=',226.0,nM,6.65,325.74,CHEMBL1641456,6.645891560852599
CHEMBL1645617,Fc1cccc(Cl)c1Oc1cccc(F)c1O[C@@H]1CCNC1,Ki,'=',110.0,nM,6.96,325.74,CHEMBL1641456,6.958607314841775
CHEMBL1645619,Fc1cccc(Cl)c1Oc1ncccc1OC1CNC1,Ki,'=',73.0,nM,7.14,294.71,CHEMBL1641456,7.136677139879544
CHEMBL456221,COc1ccc(F)cc1C[C@H]1CC[C@H](CN)O1,Ki,'=',24120.0,nM,4.62,239.29,CHEMBL1152751,4.617622696531886
CHEMBL450769,COc1ccc(F)cc1C[C@@H]1CC[C@H](CCN)O1,Ki,'=',455.0,nM,6.34,253.32,CHEMBL1152751,6.341988603342887
CHEMBL511500,COc1ccc(F)cc1CC[C@H]1CC[C@H](CN)O1,Ki,'=',5993.0,nM,5.22,253.32,CHEMBL1152751,5.222355722303515
CHEMBL456223,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CN)O1,Ki,'=',8520.0,nM,5.07,253.32,CHEMBL1152751,5.0695604052333
CHEMBL1645600,Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1,Ki,'=',138.0,nM,6.86,311.72,CHEMBL1641456,6.860120913598763
CHEMBL553224,CNC[C@@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1.Cl,Ki,'=',1.19,nM,8.92,345.90,CHEMBL1153544,8.924453038607469
CHEMBL496938,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc([N+](=O)[O-])cc2)c1,Ki,'<',1900.0,nM,,407.54,CHEMBL1152212,5.721246399047171
CHEMBL477783,CC(C)OC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',14.0,nM,7.85,338.45,CHEMBL1155858,7.853871964321762
CHEMBL1224160,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCN1,Ki,'=',7.943,nM,8.1,304.39,CHEMBL1221322,8.100015437450608
CHEMBL1224161,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCNC1,Ki,'=',25.12,nM,7.6,318.42,CHEMBL1221322,7.599980364934842
CHEMBL331799,CNCC1C2CCC(C2)C1c1ccc2ccccc2c1,Ki,'=',266.0,nM,6.58,265.40,CHEMBL1136239,6.575118363368933
CHEMBL66112,Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,Ki,'=',150.0,nM,6.82,446.61,CHEMBL1133662,6.823908740944319
CHEMBL209821,CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,Ki,'<',2000.0,nM,,450.65,CHEMBL1147799,5.698970004336019
CHEMBL1078170,CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@@H]1CCNC1,Ki,'=',169.0,nM,6.77,315.24,CHEMBL1154203,6.772113295386326
CHEMBL69380,CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,Ki,'=',110.0,nM,6.96,460.64,CHEMBL1133662,6.958607314841775
CHEMBL198011,CNCCCC1(C)Cc2ccccc2N(c2ccc(F)c(F)c2)C1=O,Ki,'=',77.0,nM,7.11,344.41,CHEMBL1140387,7.113509274827518
CHEMBL217975,COc1cccc(C(CC(C)C)C2CCCCN2)c1,Ki,'=',12000.0,nM,4.92,261.41,CHEMBL1139231,4.920818753952375
CHEMBL294105,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,Ki,'=',1040.0,nM,5.98,283.37,CHEMBL1133189,5.982966660701219
CHEMBL294105,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,Ki,'=',68.0,nM,7.17,283.37,CHEMBL1133189,7.167491087293763
CHEMBL190703,C=Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,'=',269.0,nM,6.57,284.43,CHEMBL1140286,6.570247719997592
CHEMBL344110,CC(C)N(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',1800.0,nM,5.75,334.29,CHEMBL1133565,5.7447274948966935
CHEMBL1818545,CC(C)c1nnn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',398.11,nM,6.4,366.30,CHEMBL1817647,6.399996913372259
CHEMBL610220,FC(F)(F)COC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,Ki,'=',25.12,nM,7.6,340.17,CHEMBL1157620,7.599980364934842
CHEMBL578419,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)c(Br)c1)N2C,Ki,'=',121.0,nM,6.92,384.34,CHEMBL1154083,6.91721462968355
CHEMBL605119,Clc1ccc([C@]23CNC[C@H]2[C@@H]3COC2CCCCC2)cc1Cl,Ki,'=',1.995,nM,8.7,340.29,CHEMBL1157620,8.700057099977233
CHEMBL498566,CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCC1,Ki,'<',100000.0,nM,,330.39,CHEMBL1150346,4.0
CHEMBL520301,[11CH3]Oc1cccc2c1CCN(CCCc1c[nH]c3ccc(F)cc13)C2,Ki,'=',2880.0,nM,5.54,337.43,CHEMBL1150402,5.540607512240769
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,Ki,'=',1379.0,nM,5.86,307.44,CHEMBL1909046,5.860435733824151
CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,Ki,'=',4200.0,nM,5.38,302.20,CHEMBL1139231,5.376750709602099
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Ki,'=',7870.0,nM,5.1,344.85,CHEMBL1909046,5.104025267640935
CHEMBL132954,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,Ki,'=',23.1,nM,7.64,314.77,CHEMBL1135775,7.636388020107856
CHEMBL130477,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,Ki,'=',18.0,nM,7.75,298.77,CHEMBL1135775,7.7447274948966935
CHEMBL216736,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cccc(/C=C/I)c1)N2,Ki,'=',102.2,nM,6.99,397.26,CHEMBL1137333,6.990549104201306
CHEMBL218997,N#Cc1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccccc3)CCN2)c1,Ki,'=',37.0,nM,7.43,376.50,CHEMBL1139680,7.431798275933005
CHEMBL1956115,C[C@@](CCc1ccc(-c2ccccc2)cc1)(C(=O)NO)S(C)(=O)=O,Ki,'=',250.0,nM,6.6,347.44,CHEMBL1955743,6.6020599913279625
CHEMBL303266,CN1C2CCC1C(C(=O)NCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,Ki,'=',2970.0,nM,5.53,597.63,CHEMBL1136813,5.527243550682788
CHEMBL449277,N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCc5cc(OCCCF)ccc5C4)CC3)c2c1,Ki,'=',772.0,nM,6.11,431.56,CHEMBL1155929,6.112382699664264
CHEMBL476320,CCOC(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,Ki,'=',23.0,nM,7.64,340.42,CHEMBL1155858,7.638272163982407
CHEMBL502707,CCOC(=O)N(Cc1ccccc1SC)[C@H]1CCNC1,Ki,'=',89.0,nM,7.05,294.42,CHEMBL1155858,7.050609993355087
CHEMBL516825,O=C(OCCF)C1C2CCC(CC1c1cccc(/C=C/I)c1)N2,Ki,'=',1180.0,nM,5.93,429.27,CHEMBL1151757,5.928117992693875
CHEMBL1645602,Fc1cccc(F)c1Oc1cccc(F)c1OC1CNC1,Ki,'=',482.0,nM,6.32,295.26,CHEMBL1641456,6.31695296176115
CHEMBL1645606,Fc1ccccc1Oc1ccccc1OC1CCNCC1,Ki,'=',1000.0,nM,6.0,287.33,CHEMBL1641456,6.0
CHEMBL1645611,Fc1ccccc1Oc1ccccc1OC1CCNC1,Ki,'=',1350.0,nM,5.87,273.31,CHEMBL1641456,5.8696662315049934
CHEMBL1645616,Fc1cccc(Cl)c1Oc1cccc(F)c1O[C@H]1CCNC1,Ki,'=',1010.0,nM,6.0,325.74,CHEMBL1641456,5.995678626217358
CHEMBL304656,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,Ki,'=',3770.0,nM,5.42,352.26,CHEMBL1133189,5.423658649794207
CHEMBL383879,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2C(C)=O)cc(C(C)=O)c1,Ki,'=',1379.0,nM,5.86,495.60,CHEMBL1139680,5.860435733824151
CHEMBL218262,C=CCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,Ki,'=',876.0,nM,6.06,493.62,CHEMBL1139680,6.057495893831919
CHEMBL384649,CCC(=O)N1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,Ki,'=',9261.0,nM,5.03,509.62,CHEMBL1139680,5.033342115798242
CHEMBL458639,NCC1CCC(c2ccccc2)O1,Ki,'=',2767.0,nM,5.56,177.25,CHEMBL1152751,5.557990840859048
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,Ki,'=',16483.0,nM,4.78,228.29,CHEMBL1909046,4.782963741372374
CHEMBL6310,COc1ccc2c3c([nH]c2c1)CNCC3,Ki,,10000.0,nM,,202.26,CHEMBL1144986,5.0
CHEMBL1224316,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)n2)CCNC1,Ki,'=',10.0,nM,8.0,329.27,CHEMBL1221322,8.0
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,Ki,'=',2080.0,nM,5.68,288.48,CHEMBL1909046,5.681936665037238
CHEMBL1172760,COC[C@@]12CN(C(C)C)CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',5011.87,nM,5.3,328.28,CHEMBL1177725,5.300000202445418
CHEMBL1601669,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,Ki,'=',1000.0,nM,6.0,400.65,CHEMBL1909046,6.0
CHEMBL487873,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,Ki,'=',770.0,nM,6.11,423.00,CHEMBL1155007,6.113509274827518
CHEMBL486042,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(Cl)cc4)no2)N3C)cc1.Cl,Ki,'=',840.0,nM,6.08,443.42,CHEMBL1155007,6.075720713938118
CHEMBL516094,CN(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',53.0,nM,7.28,323.44,CHEMBL1155858,7.275724130399211
CHEMBL516730,CCOC(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,Ki,'=',46.0,nM,7.34,316.32,CHEMBL1155858,7.337242168318426
CHEMBL503378,CCOC(=O)N(Cc1ccccc1C(C)C)[C@H]1CCNC1,Ki,'=',49.0,nM,7.31,290.41,CHEMBL1155858,7.309803919971486
CHEMBL1086274,COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,Ki,'=',27.0,nM,7.57,314.40,CHEMBL1155538,7.568636235841013
CHEMBL1824785,Cl.Fc1cccc(CN2C3CC4CC(C3)CC2C4)c1,Ki,'<',10000.0,nM,,281.80,CHEMBL1821607,5.0
CHEMBL593821,CCN(C)CCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,Ki,'=',21.0,nM,7.68,356.49,CHEMBL1152674,7.6777807052660805
CHEMBL609883,CNC[C@@H](O)[C@H](c1ccccc1)n1cc(C)c2ccccc21,Ki,'=',9.0,nM,8.05,294.40,CHEMBL1152674,8.045757490560675
CHEMBL1080389,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3F)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Ki,'<',10000.0,nM,,441.51,CHEMBL1154934,5.0
CHEMBL1081254,COc1ccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)cc1,Ki,'<',10000.0,nM,,453.54,CHEMBL1154934,5.0
CHEMBL482903,[11CH3]Oc1ccc2c(c1)CCN(CCCc1c[nH]c3ccc(F)cc13)C2,Ki,'=',1680.0,nM,5.78,337.43,CHEMBL1150402,5.774690718274137
CHEMBL106939,CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,Ki,'=',1350.0,nM,5.87,283.40,CHEMBL1133614,5.8696662315049934
CHEMBL248824,Cc1cccc(OC(=O)C2=C(c3ccc(Cl)c(Cl)c3)CCC2)c1,Ki,'<',100000.0,nM,,347.24,CHEMBL1140483,4.0
CHEMBL428408,O=C(NCc1cccs1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',18000.0,nM,4.75,352.29,CHEMBL1140483,4.7447274948966935
CHEMBL250008,CCN(CC)C(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',210000.0,nM,,312.24,CHEMBL1140483,3.677780705266081
CHEMBL405017,CSc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,'=',58.0,nM,7.24,288.42,CHEMBL1144031,7.236572006437063
CHEMBL407732,Fc1ccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c(Cl)c1,Ki,'=',12.0,nM,7.92,321.78,CHEMBL1144811,7.920818753952375
CHEMBL408868,COc1cc(Cl)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,Ki,'=',420.0,nM,6.38,333.82,CHEMBL1144811,6.376750709602099
CHEMBL224819,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,Ki,'=',16.2,nM,7.79,338.24,CHEMBL1149262,7.790484985457369
CHEMBL394585,COC(=O)C1=C(c2ccc(Cl)cc2)CCC1,Ki,'=',178000.0,nM,,236.70,CHEMBL1148012,3.749579997691106
CHEMBL245061,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',28000.0,nM,4.55,271.14,CHEMBL1148012,4.552841968657781
CHEMBL1818460,Cc1cc(C(F)(F)F)nn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',25.12,nM,7.6,404.26,CHEMBL1817647,7.599980364934842
CHEMBL476313,CCCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',7.0,nM,8.15,358.51,CHEMBL1155858,8.154901959985743
CHEMBL574127,c1ccc(OCc2ccccc2N2CCNCC2)cc1,Ki,'=',183.0,nM,6.74,268.36,CHEMBL1154653,6.73754891026957
CHEMBL394157,C=Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1,Ki,'=',4.67,nM,8.33,271.36,CHEMBL1148010,8.330683119433887
CHEMBL457866,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc([N+](=O)[O-])cc2)N3C)cc1.Cl,Ki,'=',330.0,nM,6.48,460.96,CHEMBL1151730,6.481486060122113
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Ki,'=',1292.0,nM,5.89,309.33,CHEMBL1909046,5.8887374863409345
CHEMBL196751,CCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,Ki,'=',17.0,nM,7.77,336.48,CHEMBL1140387,7.769551078621726
CHEMBL460407,COc1ccc(F)cc1CCC[C@H]1CC[C@H](CN)O1,Ki,'=',8541.0,nM,5.07,267.34,CHEMBL1152751,5.068491278133383
CHEMBL551471,CCOc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,Ki,'=',22.0,nM,7.66,302.42,CHEMBL1153484,7.657577319177793
CHEMBL552938,Cn1ccc2cc(N(Cc3ccccc3)C3CCNCC3)ccc21,Ki,'=',25.12,nM,7.6,319.45,CHEMBL1153074,7.599980364934842
CHEMBL1170373,c1ccc(CCC2CNCCN2c2ccc3[nH]ncc3c2)cc1,Ki,'=',79.43,nM,7.1,306.41,CHEMBL1177766,7.100015437450609
CHEMBL1171392,c1ccc(CC2CNCCN2c2ccccc2)cc1,Ki,'=',398.11,nM,6.4,252.36,CHEMBL1177766,6.399996913372259
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],Ki,'=',2631.0,nM,5.58,384.45,CHEMBL1909046,5.579879151914297
CHEMBL1242923,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,Ki,'<=',1000.0,nM,,407.51,CHEMBL1240489,6.0
CHEMBL343211,CN(Cc1ccccc1)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',1600.0,nM,5.8,382.33,CHEMBL1133565,5.795880017344075
CHEMBL597134,Fc1cccc(Cl)c1Oc1ncccc1C1CCNCC1,Ki,'=',33.0,nM,7.48,306.77,CHEMBL1641456,7.481486060122112
CHEMBL1645607,Fc1ccccc1Oc1cccc(F)c1OC1CCNCC1,Ki,'=',489.0,nM,6.31,305.32,CHEMBL1641456,6.310691140876379
CHEMBL1258223,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,Ki,'=',3226.0,nM,5.49,396.92,CHEMBL1255169,5.491335636947057
CHEMBL606150,CCCNCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,Ki,'=',487.0,nM,6.31,342.46,CHEMBL1152674,6.3124710387853655
CHEMBL605309,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCNC3CCCC3)c12,Ki,'=',428.0,nM,6.37,368.50,CHEMBL1152674,6.368556230986828
CHEMBL603430,CCN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,Ki,'=',28.0,nM,7.55,342.46,CHEMBL1152674,7.552841968657781
CHEMBL604685,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCCN3CCCCC3)c12,Ki,'=',1030.0,nM,5.99,382.53,CHEMBL1152674,5.987162775294828
CHEMBL246388,Cc1ccc(Oc2ccc(F)cc2CN(C)C)c(N)c1,Ki,'=',1245.0,nM,5.91,274.34,CHEMBL1157673,5.904830648568245
CHEMBL591514,Cc1ccc(Oc2ccc(OCCF)cc2CN(C)C)c(N)c1,Ki,'=',667.0,nM,6.18,318.39,CHEMBL1157673,6.175874166083451
CHEMBL99653,CN(C)CC(c1cccc(C(F)(F)F)c1)C1(O)CCCCC1,Ki,'=',21.0,nM,7.68,315.38,CHEMBL1155011,7.6777807052660805
CHEMBL564285,N#Cc1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,Ki,'=',1000.0,nM,6.0,330.44,CHEMBL1153074,6.0
CHEMBL555565,O=C(c1ccccc1)N(c1ccc2[nH]ccc2c1)C1CCNCC1,Ki,'=',794.33,nM,6.1,319.41,CHEMBL1153074,6.0999990348465305
CHEMBL556093,CC(C)c1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,Ki,'=',10.0,nM,8.0,300.45,CHEMBL1153484,8.0
CHEMBL569364,CCCN(C(=O)c1ccccc1C(C)C)[C@H]1CCNC1,Ki,'=',92.0,nM,7.04,274.41,CHEMBL1153484,7.036212172654444
CHEMBL1084971,Oc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,Ki,'=',58.0,nM,7.24,282.39,CHEMBL1155538,7.236572006437063
CHEMBL1086273,COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',84.0,nM,7.08,314.40,CHEMBL1155538,7.075720713938118
CHEMBL1086275,Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,Ki,'=',58.0,nM,7.24,350.38,CHEMBL1155538,7.236572006437063
CHEMBL1085321,COc1ccccc1CC(c1cccc(F)c1)N1CCNCC1,Ki,'=',30.0,nM,7.52,314.40,CHEMBL1155538,7.522878745280337
CHEMBL566193,CC(C)(C)NC1CCc2ccc(Cl)cc2C1=O,Ki,'<',10000.0,nM,,251.76,CHEMBL1156106,5.0
CHEMBL577501,CC(NC(C)(C)C)C(=O)c1cc(F)cc(F)c1,Ki,'<',10000.0,nM,,241.28,CHEMBL1156106,5.0
CHEMBL593614,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCCCC3)c12,Ki,'=',208.0,nM,6.68,382.53,CHEMBL1152674,6.681936665037238
CHEMBL595677,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(-c3ccsc3)cc1)N2C,Ki,'=',26.0,nM,7.58,341.48,CHEMBL1152507,7.585026652029182
CHEMBL595539,CN1C2CCC1[C@@H](C(=O)N[C@H]1CC[C@H](NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)CC1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',4900.0,nM,5.31,637.70,CHEMBL1152507,5.309803919971486
CHEMBL565382,CCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'=',4300.0,nM,5.37,295.85,CHEMBL1156106,5.366531544420414
CHEMBL558329,CNC[C@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1.Cl,Ki,'=',75.7,nM,7.12,345.89,CHEMBL1153544,7.120904120499927
CHEMBL564059,CSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,Ki,'=',8.0,nM,8.1,304.46,CHEMBL1153484,8.096910013008056
CHEMBL559802,O=C(c1ccccc1C(F)(F)F)N(CC1CC1)[C@H]1CCNC1,Ki,'=',30.0,nM,7.52,312.34,CHEMBL1153484,7.522878745280337
CHEMBL599241,CSC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,Ki,'=',5.012,nM,8.3,288.24,CHEMBL1157620,8.299988937677888
CHEMBL508338,,Ki,'=',923.0,nM,6.04,404.82,CHEMBL1909046,6.034798298974088
CHEMBL139277,CNCCC(Oc1cccc2ccccc12)c1cccc(C)c1,Ki,'=',40.0,nM,7.4,305.42,CHEMBL1136501,7.3979400086720375
CHEMBL2029054,CNCC[C@H](Oc1cccc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc12)c1cccs1,Ki,'<',10000.0,nM,,681.67,CHEMBL1149199,5.0
CHEMBL595767,CN1C2CCC1[C@@H](C(=O)NCc1ccc(CNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,Ki,'=',620.0,nM,6.21,755.07,CHEMBL1152507,6.2076083105017466
CHEMBL611959,CN1C2CCC1[C@@H](C(=O)Nc1ccc(CNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',810.0,nM,6.09,645.68,CHEMBL1152507,6.0915149811213505
CHEMBL607547,CN1C2CCC1[C@@H](C(=O)NCc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,Ki,'=',1300.0,nM,5.89,769.09,CHEMBL1152507,5.886056647693163
CHEMBL1081212,COc1ccccc1-c1ccc(C(=O)N2CCN(C(=O)c3ccc4cc[nH]c4c3)[C@@H](C)C2)cc1,Ki,'<',10000.0,nM,,453.54,CHEMBL1154934,5.0
CHEMBL3704758,CCOc1ccc(C2(C[C@H](C)CCNCCCC(N)=O)CCC2)cc1,Ki,'=',1086.0,nM,5.96,346.52,CHEMBL3886623,5.964170174747172
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,Ki,'=',456.4,nM,6.34,469.67,CHEMBL1909046,6.340654364253823
CHEMBL2206518,COc1ccc2c(c1)CN(C)CC2c1ccccc1,Ki,'=',31.8,nM,7.5,253.34,CHEMBL2203266,7.497572880015567
