compound_id,base_rdkit_smiles,relation_kcna5,avg_pIC50_kcna5,relation_kcna3,avg_pIC50_kcna3,relation_scn5a,avg_pIC50_scn5a
CHEMBL4545044,CCn1cnc2c(-c3ccc(F)c(-c4cc5c(cc4OC)C(=O)N(C)C5)c3)cnnc21,,,,,>,4.0
CHEMBL4096195,CC(C)[C@@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,,,,,>,4.522878745280337
CHEMBL2012285,Cc1nc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)cs1,,,,,,7.096910013008056
CHEMBL4524193,Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,,,,,,5.1938200260161125
CHEMBL3634333,O=C1c2ccccc2CN1C1CCN(CC(O)COc2ccccc2)CC1,,,,,,4.42021640338319
CHEMBL3934231,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ncc(C(F)(F)F)cc1Cl,,,,,>,5.0
CHEMBL4086750,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC2CC3(COC3)C2)cc1F,,,,,,5.824350478304822
CHEMBL110164,COc1cc(C(=O)NC(=N)NCCCCc2ccccc2)cc(OC)c1OC,,,,,,5.82102305270683
CHEMBL3965708,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2Cc1c[nH]c2cccnc12,,,,,>,5.0
CHEMBL3322770,COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC)ccc2-n2cccc23)cc1,,,,,,5.095122233036595
CHEMBL3933527,COc1cc(-c2ccc(Cl)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,,,,,>,4.522878745280337
CHEMBL3683225,CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ccncn2)C3)CC1,,,,,>,5.0
CHEMBL2012263,Clc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,,,,,,6.522878745280337
CHEMBL3960275,Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,,,,,,5.361088751638614
CHEMBL3657934,O=C(NS(=O)(=O)N1CC(F)C1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,,,,,,6.374687549038326
CHEMBL3657848,CC1(C)CCc2cc(OCc3cc(F)c(C(=O)NS(=O)(=O)N4CCC4)cc3Cl)ccc2O1,,,,,,6.185086818724926
CHEMBL3113249,CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)c3ccco3)cc2)nc1N,,,,,>,4.522878745280337
CHEMBL1079290,O=C(Nc1ccc(Cl)cc1)N1CCCC(CCO)(c2ccccc2)C1,,,,,>,5.0
CHEMBL3687601,COc1cc(C(F)(F)F)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)c(C)cc12,,,,,,5.6020599913279625
CHEMBL3687597,Cc1cc(Cl)ccc1-c1ccnc2cc(S(=O)(=O)Nc3ncns3)ccc12,,,,,>,4.522878745280337
CHEMBL3907025,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(Cl)cc21,,,,,,6.173896175325867
CHEMBL4084685,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCC[C@H](O)C2)cc1F,,,,,,6.003612817872322
CHEMBL2069425,COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,,,,,>,4.600000074606178
CHEMBL3799939,CC(C)(O)CC(=O)N1CC[C@H]2CN(c3cccc4c3cnn4-c3ccccc3F)C(=O)[C@H]21,,,,,,4.785156151952302
CHEMBL1323,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,,,,,,4.199999983938429
CHEMBL4632456,CN1CCN(c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,,,,,,6.007446482167865
CHEMBL4581484,CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1C#N,,,,,,4.6777807052660805
CHEMBL4471339,NC[C@H](Oc1noc2ncc(-c3ccccc3Cl)cc12)c1ccccc1,,,,,,4.619788758288394
CHEMBL5084225,CCNC(=N)NC(=O)Nc1c(CC)cc(NS(=O)(=O)c2ccccc2)cc1CC,,,,,>,4.522878745280337
CHEMBL3683251,CN1CC=C(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncc(F)s2)C3)CC1,,,,,>,5.0
CHEMBL3325542,O=S(=O)(Nc1nncs1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,,,,,>,5.0
CHEMBL3682841,COc1cc(C(F)(F)F)ccc1-c1cnnc2cc(S(=O)(=O)Nc3nccs3)ccc12,,,,,>,4.522878745280337
CHEMBL3683242,COc1cc(C(F)(F)F)ccc1-c1ncnc2c1CCN(S(=O)(=O)Nc1ncc(F)s1)C2,,,,,>,5.0
CHEMBL482676,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N1CCN(C2CCCCC2)CC1,,,,,,5.638272163982407
CHEMBL3895680,CN(C)CCn1ccc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)n1,,,,,,5.0835460514500745
CHEMBL2164387,O=C(NCc1ccc(C(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1,,,,,,5.795880017344075
CHEMBL1078755,N#CCCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1,,,,,>,5.0
CHEMBL3800343,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL2409214,Cn1cc(-c2cccc3ccccc23)c2ccc(S(=O)(=O)Nc3ncns3)cc21,,,,,>,5.0
CHEMBL2012299,Fc1cccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)c1F,,,,,,7.698970004336019
CHEMBL3683237,CN1CC=C(c2cc(Cl)cc(F)c2-c2cccc3c2CCN(S(=O)(=O)Nc2ncc(F)s2)C3)CC1,,,,,>,5.0
CHEMBL3416894,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL2012292,Cc1ccnc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)c1,,,,,,7.397940008672037
CHEMBL4097970,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nn(C)c(=O)c2cc(S(=O)(=O)Nc3ccon3)ccc12,,,,,>,5.0
CHEMBL3810347,FC(F)(F)Oc1ccc(-c2ccc3nnc(C(F)(F)F)n3n2)cc1,,,,,,6.651695136951839
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,,,,,2.5000000000231246
CHEMBL4128079,C[C@]12CCC(F)(F)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,,,,,,4.568636235841013
CHEMBL3662093,O=C(NS(=O)(=O)N1CCC1)c1cc(C2CC2)c(OCC23CCCCC2C3)cc1F,,,,,,6.795880017344075
CHEMBL3314362,Cc1cc2c(cc1CN(C)C)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,,,,,>,4.481486060122112
CHEMBL2147314,COc1ncc(-c2cccnc2C(C)CNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,,,,,>,4.499999953328896
CHEMBL1797408,Cc1onc(-c2c(Cl)cncc2Cl)c1NC(=O)NCc1ccc(OC(C)C)nc1,,,,,>,4.480000028175458
CHEMBL495586,CS(=O)(=O)c1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@@H]3CC[C@@H](c4ccccc4)C3)CC1)O2,,,,,>,5.0
CHEMBL3800274,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2c[nH]c4ccccc24)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL110409,Cc1ccc(C(=O)NC(=N)N2CCCc3ccc(C(F)(F)F)cc32)cc1,,,,,,
CHEMBL434394,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,,,,,,5.150000182721775
CHEMBL2012298,Fc1ccccc1Cn1ccc2c(OC3CCN(Cc4ccccn4)CC3)ncnc21,,,,,,7.522878745280337
CHEMBL3799811,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2cccc4ccccc24)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL4450331,Cn1cc(C2=CCOCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,,,,,>,4.522878745280337
CHEMBL3634331,O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCC(C(=O)Nc2ccccc2)CC1,,,,,,5.721246399047171
CHEMBL3683213,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2cccc3ccccc23)C1,,,,,>,5.0
CHEMBL3799998,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL3687723,COc1cc(-c2cc(F)cc(C#N)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,,,,,>,4.522878745280337
CHEMBL3687566,COc1ccccc1-c1cncc2cc(S(=O)(=O)Nc3nccs3)ccc12,,,,,>,4.522878745280337
CHEMBL3416915,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](C)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL557032,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1,,,,,>,5.0
CHEMBL3957373,Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1Cl,,,,,,5.503070351926785
CHEMBL3798643,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL3798248,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL3337584,COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)F)ccc2-n2cccc23)cc1N(C)C,,,,,,6.468521082957745
CHEMBL4087670,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ncn(CC(F)F)n2)CC1,,,,,>,4.522878745280337
CHEMBL3922625,COc1cc(F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,,,,,,5.275447562629894
CHEMBL4073324,O=C1CCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,,,,,,6.196272488392665
CHEMBL2164391,O=C(NCc1ccc(CC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1,,,,,,5.356547323513812
CHEMBL3983393,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ncc(F)cc1F,,,,,>,5.0
CHEMBL4061793,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,,,,,>,4.522878745280337
CHEMBL3800007,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL3677850,O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3-c3ccncc3)cccc2c1,,,,,>,4.522878745280337
CHEMBL3632641,O=C(c1ccccc1)c1ccc(OCC(O)CN2CCC(N3Cc4ccccc4C3=O)CC2)cc1,,,,,,5.920818753952375
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,,,,,,3.149999997602041
CHEMBL3113250,CC(C)(C)OC(=O)n1cc(-c2cccc(NC(=O)c3cc4ccccc4[nH]3)c2)nc1N,,,,,>,4.522878745280337
CHEMBL3692135,O=S(=O)(Nc1nccs1)c1ccc2c(-c3ccc(C(F)(F)F)cc3Cl)nccc2c1,,,,,>,4.522878745280337
CHEMBL3985774,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc2nccnc2c1,,,,,,5.35261702988538
CHEMBL2409410,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(CCO)CC1,,,,,,4.6020599913279625
CHEMBL3907373,Cc1cc(C#N)cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1,,,,,,5.632644078973981
CHEMBL3657882,CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(C2)C(F)(F)C(C4)C3)cc1F,,,,,,5.424812155072339
CHEMBL4060568,COc1cc(-c2cccc(C(F)(F)F)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12,,,,,,4.920818753952375
CHEMBL3322666,Cc1cc(C)cc(C(=O)N2CCC3(CC2)Nc2ccccc2-n2cccc23)c1,,,,,,4.749336080536756
CHEMBL3322671,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(F)cc2-n2cccc23)cc1,,,,,,5.03193753992355
CHEMBL3808625,FC(F)(F)Oc1ccc(-c2ccn3nccc3n2)cc1,,,,,,5.820448208834812
CHEMBL2069416,Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(-c3ccncc3)c2C1,,,,,>,4.499999953328896
CHEMBL4080907,COc1cc(-c2cccc(Cl)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12,,,,,>,5.0
CHEMBL3922776,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc(Cl)c1Cl,,,,,,5.191114132640188
CHEMBL4065325,CC1(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)COC1,,,,,,5.008412463981093
CHEMBL3692152,N#CCOc1cc(Cl)ccc1-c1nccc2cc(S(=O)(=O)N(OC(=O)C(F)(F)F)c3nccs3)ccc12,,,,,>,4.522878745280337
CHEMBL5196634,N=C1N[C@H]2[C@H](CN3C(=O)CCC3=O)NC(=N)N3C[C@H](NC(=O)c4cc(C(F)(F)F)ccc4C(F)(F)F)C(O)(O)[C@]23N1,,,,,,4.337242168318426
CHEMBL2147143,Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)n1,,,,,,3.6675615400843946
CHEMBL3797498,O=C1N(c2ccncc2)CCN1c1cccc2c1cnn2-c1ccccc1F,,,,,,5.508638306165727
CHEMBL3799338,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,,,>,5.301029995663981
CHEMBL3963974,COc1ccncc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,,,,,>,5.0
CHEMBL551517,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ncccn3)no2)CC1,,,,,>,5.0
